Symbol,Start_Date,End_Date,Observations,Coverage_Years,Pass_Min_History,Coverage_Score
GMMPFAUDLR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GMRAIRPORT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GMRP&UI,2022-03-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,1081,4.2896825396825395,True,85.79365079365078
GNA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GNFC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GOACARBON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GOCLCORP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GOCOLORS,2021-11-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,1158,4.595238095238095,True,91.9047619047619
GODAVARIB,2024-10-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,437,1.7341269841269842,True,34.682539682539684
GODFRYPHLP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GODIGIT,2024-05-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,547,2.1706349206349205,True,43.41269841269841
GODREJAGRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GODREJCP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GODREJIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GODREJPROP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GOKEX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GOKULAGRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GOODLUCK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GOODYEAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1055,4.186507936507937,True,83.73015873015873
GOPAL,2024-03-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,591,2.3452380952380953,True,46.904761904761905
GPECO,2024-06-24 00:00:00+05:30,2026-07-31 00:00:00+05:30,524,2.0793650793650795,True,41.58730158730159
GPIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GPPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GPTHEALTH,2024-02-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,599,2.376984126984127,True,47.53968253968254
GPTINFRA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GRANULES,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GRAPHITE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GRASIM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GRAUWEIL,2021-08-05 00:00:00+05:30,2026-08-04 00:00:00+05:30,658,2.611111111111111,True,52.22222222222223
GRAVITA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GREAVESCOT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GREENLAM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
GREENPANEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GREENPLY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GRINDWELL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GRINFRA,2021-07-19 00:00:00+05:30,2026-08-04 00:00:00+05:30,1249,4.9563492063492065,True,99.12698412698413
GRMOVER,2022-09-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,967,3.8373015873015874,True,76.74603174603175
GRPLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
GRSE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GRWRHITECH,2022-02-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,1113,4.416666666666667,True,88.33333333333333
GSFC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GSLSU,2023-03-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,829,3.2896825396825395,True,65.7936507936508
GSMFOILS,2024-05-31 00:00:00+05:30,2026-07-31 00:00:00+05:30,539,2.138888888888889,True,42.77777777777778
GUFICBIO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GUJALKALI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GUJTHEM,2025-02-25 00:00:00+05:30,2026-08-04 00:00:00+05:30,356,1.4126984126984128,True,28.253968253968253
GULFOILLUB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GULPOLY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
GVPIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
GVT&D,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HAPPSTMNDS,2020-09-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,1456,5.777777777777778,True,100.0
HAPPYFORGE,2023-12-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,645,2.5595238095238093,True,51.19047619047619
HARDWYN,2022-04-12 00:00:00+05:30,2026-08-04 00:00:00+05:30,1067,4.234126984126984,True,84.68253968253968
HARIOMPIPE,2022-04-13 00:00:00+05:30,2026-08-04 00:00:00+05:30,1066,4.23015873015873,True,84.60317460317461
HARRMALAYA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HARSHA,2022-09-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,953,3.7817460317460316,True,75.63492063492063
HATSUN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
HAVELLS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HBLENGINE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HCC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HCG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HCLTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HDFCAMC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HDFCBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HDFCLIFE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HEG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HEIDELBERG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HEMIPROP,2020-10-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,1432,5.682539682539683,True,100.0
HERANBA,2021-03-05 00:00:00+05:30,2026-08-04 00:00:00+05:30,1339,5.313492063492063,True,100.0
HERITGFOOD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HEROMOTOCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HESTERBIO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
HEXT,2025-02-19 00:00:00+05:30,2026-08-04 00:00:00+05:30,359,1.4246031746031746,True,28.49206349206349
HFCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HGINFRA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HGS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
HIKAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
HIMATSEIDE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HINDALCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HINDCOPPER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HINDOILEXP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HINDPETRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HINDUNILVR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HINDWAREAP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
HINDZINC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HIRECT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HITECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HITECHGEAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
HLEGLAS,2021-02-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,1348,5.349206349206349,True,100.0
HMAAGRO,2023-07-04 00:00:00+05:30,2026-08-04 00:00:00+05:30,763,3.0277777777777777,True,60.55555555555555
HMVL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
HNDFDS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
HOMEFIRST,2021-02-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,1360,5.396825396825397,True,100.0
HONASA,2023-11-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,677,2.6865079365079363,True,53.73015873015873
HONAUT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
HPAL,2021-12-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,1139,4.51984126984127,True,90.39682539682539
HPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HSCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HTMEDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
HUBTOWN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HUDCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HUHTAMAKI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
HYUNDAI,2024-10-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,444,1.7619047619047619,True,35.23809523809524
IBULLSLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ICEMAKE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
ICICIBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ICICIGI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ICICIPRULI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ICIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ICRA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
IDBI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IDEAFORGE,2023-07-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,761,3.0198412698412698,True,60.39682539682539
IDFCFIRSTB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IEX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IFBAGRO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IFBIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IFCI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IFGLEXPOR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IGARASHI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IGIL,2024-12-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,397,1.5753968253968254,True,31.507936507936506
IGL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IGPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
IIFL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IIFLCAPS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
IKIO,2023-06-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,775,3.0753968253968256,True,61.50793650793651
IKS,2024-12-19 00:00:00+05:30,2026-08-04 00:00:00+05:30,403,1.5992063492063493,True,31.98412698412698
IMAGICAA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
IMFA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDGN,2024-05-13 00:00:00+05:30,2026-08-04 00:00:00+05:30,555,2.2023809523809526,True,44.047619047619044
INDHOTEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDIACEM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDIAGLYCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDIAMART,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDIANB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDIANHUME,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INDIASHLTR,2023-12-20 00:00:00+05:30,2026-08-04 00:00:00+05:30,647,2.5674603174603177,True,51.34920634920634
INDIGO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INDIGOPNTS,2021-02-02 00:00:00+05:30,2026-08-04 00:00:00+05:30,1362,5.404761904761905,True,100.0
INDIGRID,2020-01-01 00:00:00+05:30,2026-07-31 00:00:00+05:30,1631,6.472222222222222,True,100.0
INDNIPPON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INDOAMIN,2022-04-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,1055,4.186507936507937,True,83.73015873015873
INDOBORAX,2022-03-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,1076,4.26984126984127,True,85.39682539682539
INDOCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDOFARM,2025-01-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,391,1.5515873015873016,True,31.03174603174603
INDORAMA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDOSTAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDOTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INDOTHAI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INDRAMEDCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDSWFTLAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INDUSINDBK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INDUSTOWER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INFOBEAN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INFY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INGERRAND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INNOVACAP,2023-12-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,642,2.5476190476190474,True,50.95238095238095
INOXGREEN,2022-11-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,915,3.630952380952381,True,72.61904761904762
INOXINDIA,2023-12-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,647,2.5674603174603177,True,51.34920634920634
INOXWIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INSECTICID,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
INTELLECT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
INTENTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
INTERARCH,2024-08-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,482,1.9126984126984128,True,38.25396825396825
INTLCONV,2021-09-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,1209,4.7976190476190474,True,95.95238095238095
IOB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IOC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IOLCP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IONEXCHANG,2022-02-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,1099,4.361111111111111,True,87.22222222222223
IPCALAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
IPL,2021-07-05 00:00:00+05:30,2026-08-04 00:00:00+05:30,1258,4.992063492063492,True,99.84126984126985
IRB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IRBINVIT,2020-01-01 00:00:00+05:30,2026-07-31 00:00:00+05:30,1630,6.468253968253968,True,100.0
IRCON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IRCTC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IREDA,2023-11-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,664,2.634920634920635,True,52.6984126984127
IRFC,2021-01-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,1364,5.412698412698413,True,100.0
IRMENERGY,2023-10-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,686,2.7222222222222223,True,54.44444444444444
ISGEC,2021-05-05 00:00:00+05:30,2026-08-04 00:00:00+05:30,1300,5.158730158730159,True,100.0
ITC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
ITCHOTELS,2025-01-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,375,1.4880952380952381,True,29.761904761904763
ITDC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
ITI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
IXIGO,2024-06-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,531,2.107142857142857,True,42.142857142857146
IZMO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
J&KBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JAGRAN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
JAGSNPHARM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JAIBALAJI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JAICORPLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JAMNAAUTO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JASH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
JAYBARMARU,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
JAYNECOIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JAYSREETEA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
JBCHEPHARM,2020-01-01 00:00:00+05:30,2026-07-23 00:00:00+05:30,1627,6.4563492063492065,True,100.0
JBMA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JGCHEM,2024-03-13 00:00:00+05:30,2026-08-04 00:00:00+05:30,592,2.3492063492063493,True,46.98412698412698
JINDALPHOT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
JINDALPOLY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JINDALSAW,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JINDALSTEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JINDRILL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JINDWORLD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JIOFIN,2023-08-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,731,2.9007936507936507,True,58.01587301587302
JISLJALEQS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JITFINFRA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
JKCEMENT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JKIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JKLAKSHMI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JKPAPER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
JKTYRE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JLHL,2023-09-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,711,2.8214285714285716,True,56.42857142857143
JMFINANCIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JNKINDIA,2024-04-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,562,2.2301587301587302,True,44.60317460317461
JPOLYINVST,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
JSFB,2024-02-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,612,2.4285714285714284,True,48.57142857142857
JSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JSLL,2022-05-04 00:00:00+05:30,2026-08-04 00:00:00+05:30,1053,4.178571428571429,True,83.57142857142857
JSWDULUX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JSWENERGY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JSWHL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JSWINFRA,2023-10-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,702,2.7857142857142856,True,55.714285714285715
JSWSTEEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JTEKTINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JTLIND,2021-12-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,1141,4.527777777777778,True,90.55555555555556
JUBLCPL,2025-02-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,362,1.4365079365079365,True,28.730158730158728
JUBLFOOD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JUBLINGREA,2021-03-19 00:00:00+05:30,2026-08-04 00:00:00+05:30,1330,5.277777777777778,True,100.0
JUBLPHARMA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
JUNIPER,2024-02-28 00:00:00+05:30,2026-08-04 00:00:00+05:30,602,2.388888888888889,True,47.77777777777778
JUSTDIAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JWL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JYOTHYLAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
JYOTICNC,2024-01-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,631,2.503968253968254,True,50.079365079365076
