Symbol,Observations,Missing_Count,Missing_Pct,Coverage_Pct,Eligible
DEVYANI.NS,1198,404,0.25218476903870163,74.78152309612985,False
DGCONTENT.NS,1602,0,0.0,100.0,True
DHAMPURSUG.NS,1602,0,0.0,100.0,True
DHANBANK.NS,1602,0,0.0,100.0,True
DHANUKA.NS,1602,0,0.0,100.0,True
DHARMAJ.NS,872,730,0.4556803995006242,54.43196004993758,False
DHRUV.NS,1130,472,0.29463171036204744,70.53682896379524,False
DHTL.NS,588,1014,0.6329588014981273,36.70411985018727,False
DHUNINV.NS,1602,0,0.0,100.0,True
DIACABS.NS,1602,0,0.0,100.0,True
DIAMINESQ.NS,675,927,0.5786516853932584,42.134831460674164,False
DIAMONDYD.NS,1602,0,0.0,100.0,True
DICIND.NS,1602,0,0.0,100.0,True
DIGIDRIVE.NS,603,999,0.6235955056179775,37.64044943820225,False
DIGIKORE.NS,669,933,0.5823970037453183,41.760299625468164,False
DIGISPICE.NS,1602,0,0.0,100.0,True
DIGJAMLMTD.NS,1602,0,0.0,100.0,True
DISHTV.NS,1602,0,0.0,100.0,True
DIVGIITTS.NS,806,796,0.4968789013732834,50.31210986267166,False
DIVISLAB.NS,1602,0,0.0,100.0,True
DIXON.NS,1602,0,0.0,100.0,True
DJML.NS,875,727,0.45380774032459426,54.61922596754057,False
DKEGL.NS,1142,460,0.28714107365792757,71.28589263420724,False
DLF.NS,1602,0,0.0,100.0,True
DLINKINDIA.NS,1602,0,0.0,100.0,True
DMART.NS,1602,0,0.0,100.0,True
DMCC.NS,1126,476,0.29712858926342073,70.28714107365792,False
DNAMEDIA.NS,1602,0,0.0,100.0,True
DODLA.NS,1232,370,0.23096129837702872,76.90387016229712,False
DOLATALGO.NS,1602,0,0.0,100.0,True
DOLLAR.NS,1602,0,0.0,100.0,True
DOLLEX.NS,858,744,0.46441947565543074,53.558052434456926,False
DOLPHIN.NS,1602,0,0.0,100.0,True
DOMS.NS,617,985,0.614856429463171,38.5143570536829,False
DONEAR.NS,1602,0,0.0,100.0,True
DPABHUSHAN.NS,1602,0,0.0,100.0,True
DPSCLTD.NS,1602,0,0.0,100.0,True
DPWIRES.NS,1602,0,0.0,100.0,True
DRCSYSTEMS.NS,1304,298,0.18601747815230962,81.39825218476904,False
DREAMFOLKS.NS,936,666,0.4157303370786517,58.42696629213483,False
DREDGECORP.NS,1602,0,0.0,100.0,True
DRONE.NS,719,883,0.5511860174781523,44.881398252184766,False
DRREDDY.NS,1602,0,0.0,100.0,True
DRSDILIP.NS,1602,0,0.0,100.0,True
DSSL.NS,1602,0,0.0,100.0,True
DTIL.NS,1602,0,0.0,100.0,True
DUCOL.NS,842,760,0.47440699126092384,52.55930087390761,False
DUCON.NS,1602,0,0.0,100.0,True
DUGLOBAL.NS,1177,425,0.26529338327091134,73.47066167290886,False
DVL.NS,1602,0,0.0,100.0,True
DWARKESH.NS,1602,0,0.0,100.0,True
DYCL.NS,962,640,0.3995006242197253,60.04993757802747,False
DYNAMATECH.NS,1602,0,0.0,100.0,True
DYNAMIC.NS,1148,454,0.2833957553058677,71.66042446941323,False
DYNPRO.NS,1602,0,0.0,100.0,True
E2E.NS,1602,0,0.0,100.0,True
EASEMYTRIP.NS,1298,304,0.18976279650436953,81.02372034956305,False
EASTSILK.NS,1602,0,0.0,100.0,True
ECLERX.NS,1602,0,0.0,100.0,True
EDELWEISS.NS,1602,0,0.0,100.0,True
EFACTOR.NS,666,936,0.5842696629213483,41.57303370786517,False
EFORCE.NS,613,989,0.6173533083645443,38.26466916354557,False
EICHERMOT.NS,1602,0,0.0,100.0,True
EIDPARRY.NS,1602,0,0.0,100.0,True
EIFFL.NS,1602,0,0.0,100.0,True
EIHAHOTELS.NS,1602,0,0.0,100.0,True
EIHOTEL.NS,1602,0,0.0,100.0,True
EIMCOELECO.NS,1602,0,0.0,100.0,True
EKC.NS,1602,0,0.0,100.0,True
ELDEHSG.NS,1035,567,0.3539325842696629,64.60674157303372,False
ELECON.NS,1602,0,0.0,100.0,True
ELECTCAST.NS,1602,0,0.0,100.0,True
ELECTHERM.NS,1602,0,0.0,100.0,True
ELGIEQUIP.NS,1602,0,0.0,100.0,True
ELGIRUBCO.NS,1602,0,0.0,100.0,True
ELIN.NS,856,746,0.4656679151061174,53.433208489388264,False
EMAMILTD.NS,1602,0,0.0,100.0,True
EMAMIREAL.NS,1602,0,0.0,100.0,True
EMBASSY.NS,1602,0,0.0,100.0,True
EMBDL.NS,1602,0,0.0,100.0,True
EMIL.NS,908,694,0.4332084893882647,56.67915106117354,False
EMKAY.NS,1602,0,0.0,100.0,True
EMKAYTOOLS.NS,1602,0,0.0,100.0,True
EMMBI.NS,1602,0,0.0,100.0,True
EMMIL.NS,520,1082,0.6754057428214731,32.45942571785269,False
EMSLIMITED.NS,677,925,0.5774032459425718,42.259675405742826,False
EMUDHRA.NS,1002,600,0.37453183520599254,62.546816479400746,False
ENDURANCE.NS,1602,0,0.0,100.0,True
ENERGYDEV.NS,1602,0,0.0,100.0,True
ENFUSE.NS,554,1048,0.6541822721598003,34.58177278401997,False
ENGINERSIN.NS,1602,0,0.0,100.0,True
ENIL.NS,1602,0,0.0,100.0,True
ENSER.NS,554,1048,0.6541822721598003,34.58177278401997,False
ENTERO.NS,578,1024,0.6392009987515606,36.079900124843945,False
EPACK.NS,591,1011,0.6310861423220974,36.89138576779026,False
EPIGRAL.NS,1196,406,0.2534332084893883,74.65667915106118,False
EPL.NS,1602,0,0.0,100.0,True
EQUIPPP.NS,1602,0,0.0,100.0,True
EQUITASBNK.NS,1393,209,0.13046192259675407,86.95380774032459,False
ERIS.NS,1602,0,0.0,100.0,True
ESABINDIA.NS,1602,0,0.0,100.0,True
ESAFSFB.NS,643,959,0.5986267166042447,40.13732833957553,False
ESCONET.NS,573,1029,0.6423220973782772,35.767790262172284,False
ESCORTS.NS,1602,0,0.0,100.0,True
ESFL.NS,730,872,0.5443196004993758,45.56803995006242,False
ESG.NS,693,909,0.5674157303370787,43.25842696629213,False
ESSARSHPNG.NS,1602,0,0.0,100.0,True
ESSENTIA.NS,1602,0,0.0,100.0,True
ESTER.NS,1602,0,0.0,100.0,True
ETERNAL.NS,1214,388,0.2421972534332085,75.78027465667915,False
ETHOSLTD.NS,1004,598,0.3732833957553059,62.67166042446941,False
EUROTEXIND.NS,1602,0,0.0,100.0,True
EVEREADY.NS,1602,0,0.0,100.0,True
EVERESTIND.NS,1602,0,0.0,100.0,True
EXCELINDUS.NS,1602,0,0.0,100.0,True
EXICOM.NS,566,1036,0.6466916354556804,35.33083645443196,False
EXIDEIND.NS,1602,0,0.0,100.0,True
EXPLEOSOL.NS,1602,0,0.0,100.0,True
EXXARO.NS,1198,404,0.25218476903870163,74.78152309612985,False
FACT.NS,1602,0,0.0,100.0,True
FAIRCHEMOR.NS,1356,246,0.15355805243445692,84.64419475655431,False
FAZE3Q.NS,886,716,0.4469413233458177,55.305867665418226,False
FCL.NS,1602,0,0.0,100.0,True
FCSSOFT.NS,1602,0,0.0,100.0,True
FDC.NS,1602,0,0.0,100.0,True
FEDERALBNK.NS,1602,0,0.0,100.0,True
FEDFINA.NS,631,971,0.6061173533083646,39.38826466916354,False
FEL.NS,1602,0,0.0,100.0,True
FELDVR.NS,1602,0,0.0,100.0,True
FELIX.NS,1602,0,0.0,100.0,True
FIBERWEB.NS,1072,530,0.33083645443196,66.91635455680401,False
FIDEL.NS,985,617,0.38514357053682896,61.48564294631711,False
FIEMIND.NS,1602,0,0.0,100.0,True
FILATEX.NS,1602,0,0.0,100.0,True
FILATFASH.NS,528,1074,0.6704119850187266,32.95880149812734,False
FINCABLES.NS,1602,0,0.0,100.0,True
FINEORG.NS,1602,0,0.0,100.0,True
FINOPB.NS,1138,464,0.28963795255930086,71.0362047440699,False
FINPIPE.NS,1602,0,0.0,100.0,True
FIVESTAR.NS,885,717,0.44756554307116103,55.243445692883896,False
FLAIR.NS,630,972,0.6067415730337079,39.32584269662921,False
FLEXITUFF.NS,1602,0,0.0,100.0,True
FLFL.NS,1602,0,0.0,100.0,True
FLUOROCHEM.NS,1602,0,0.0,100.0,True
FMGOETZE.NS,1602,0,0.0,100.0,True
FMNL.NS,1602,0,0.0,100.0,True
FOCUS.NS,1602,0,0.0,100.0,True
FONEBOX.NS,588,1014,0.6329588014981273,36.70411985018727,False
FOODSIN.NS,1136,466,0.2908863920099875,70.91136079900124,False
FORCEMOT.NS,1564,38,0.02372034956304619,97.62796504369538,True
FORTIS.NS,1602,0,0.0,100.0,True
FOSECOIND.NS,1602,0,0.0,100.0,True
FROG.NS,910,692,0.43196004993757803,56.803995006242204,False
FSL.NS,1602,0,0.0,100.0,True
FUSION.NS,889,713,0.44506866416978774,55.493133583021226,False
GABRIEL.NS,1602,0,0.0,100.0,True
GAEL.NS,1602,0,0.0,100.0,True
GAIL.NS,1602,0,0.0,100.0,True
GALAXYSURF.NS,1602,0,0.0,100.0,True
GALLANTT.NS,1602,0,0.0,100.0,True
GANDHAR.NS,631,971,0.6061173533083646,39.38826466916354,False
GANDHITUBE.NS,1602,0,0.0,100.0,True
GANECOS.NS,1602,0,0.0,100.0,True
GANESHBE.NS,1177,425,0.26529338327091134,73.47066167290886,False
GANESHHOU.NS,1602,0,0.0,100.0,True
GANGAFORGE.NS,1602,0,0.0,100.0,True
GANGESSECU.NS,1602,0,0.0,100.0,True
GARFIBRES.NS,1602,0,0.0,100.0,True
GATECH.NS,1602,0,0.0,100.0,True
GATECHDVR.NS,1602,0,0.0,100.0,True
GATEWAY.NS,1050,552,0.3445692883895131,65.54307116104869,False
GAYAHWS.NS,1602,0,0.0,100.0,True
GAYAPROJ.NS,1602,0,0.0,100.0,True
GEECEE.NS,1602,0,0.0,100.0,True
GEEKAYWIRE.NS,1602,0,0.0,100.0,True
GENCON.NS,1320,282,0.1760299625468165,82.39700374531836,False
GENESYS.NS,1602,0,0.0,100.0,True
GENUSPAPER.NS,1602,0,0.0,100.0,True
GENUSPOWER.NS,1602,0,0.0,100.0,True
GEOJITFSL.NS,1602,0,0.0,100.0,True
GESHIP.NS,1602,0,0.0,100.0,True
GFLLIMITED.NS,1602,0,0.0,100.0,True
GHCL.NS,1602,0,0.0,100.0,True
GHCLTEXTIL.NS,747,855,0.5337078651685393,46.62921348314607,False
GICHSGFIN.NS,1602,0,0.0,100.0,True
GICL.NS,1602,0,0.0,100.0,True
GICRE.NS,1602,0,0.0,100.0,True
GILLANDERS.NS,1602,0,0.0,100.0,True
GILLETTE.NS,1602,0,0.0,100.0,True
GINNIFILA.NS,1602,0,0.0,100.0,True
GIPCL.NS,1602,0,0.0,100.0,True
GIRIRAJ.NS,1602,0,0.0,100.0,True
GKWLIMITED.NS,1602,0,0.0,100.0,True
GLAND.NS,1379,223,0.13920099875156056,86.07990012484395,False
GLAXO.NS,1602,0,0.0,100.0,True
GLENMARK.NS,1602,0,0.0,100.0,True
GLFL.NS,1602,0,0.0,100.0,True
GLOBAL.NS,1602,0,0.0,100.0,True
GLOBALPET.NS,728,874,0.5455680399500624,45.44319600499376,False
GLOBALVECT.NS,1602,0,0.0,100.0,True
GLOBE.NS,1602,0,0.0,100.0,True
GLOBUSSPR.NS,1602,0,0.0,100.0,True
GLOSTERLTD.NS,533,1069,0.66729088639201,33.270911360799005,False
GMBREW.NS,1602,0,0.0,100.0,True
GMDCLTD.NS,1602,0,0.0,100.0,True
GMMPFAUDLR.NS,1602,0,0.0,100.0,True
GMRAIRPORT.NS,1602,0,0.0,100.0,True
GMRP&UI.NS,1049,553,0.34519350811485644,65.48064918851435,False
GNA.NS,1602,0,0.0,100.0,True
GNFC.NS,1602,0,0.0,100.0,True
GOACARBON.NS,1602,0,0.0,100.0,True
GOCLCORP.NS,1602,0,0.0,100.0,True
GOCOLORS.NS,1127,475,0.2965043695380774,70.34956304619226,False
GODFRYPHLP.NS,1602,0,0.0,100.0,True
GODIGIT.NS,516,1086,0.6779026217228464,32.20973782771536,False
GODREJAGRO.NS,1602,0,0.0,100.0,True
GODREJCP.NS,1602,0,0.0,100.0,True
GODREJIND.NS,1602,0,0.0,100.0,True
GODREJPROP.NS,1602,0,0.0,100.0,True
GOKEX.NS,1602,0,0.0,100.0,True
GOKUL.NS,1602,0,0.0,100.0,True
GOKULAGRO.NS,1602,0,0.0,100.0,True
GOODLUCK.NS,1602,0,0.0,100.0,True
GOODYEAR.NS,1026,576,0.3595505617977528,64.04494382022472,False
GOPAL.NS,560,1042,0.6504369538077404,34.95630461922596,False
GOYALALUM.NS,895,707,0.44132334581772786,55.867665418227205,False
GOYALSALT.NS,664,938,0.5855181023720349,41.4481897627965,False
GPIL.NS,1602,0,0.0,100.0,True
GPPL.NS,1602,0,0.0,100.0,True
GPTHEALTH.NS,569,1033,0.6448189762796505,35.51810237203495,False
GPTINFRA.NS,1602,0,0.0,100.0,True
GRANULES.NS,1602,0,0.0,100.0,True
GRAPHISAD.NS,622,980,0.6117353308364545,38.826466916354555,False
GRAPHITE.NS,1602,0,0.0,100.0,True
GRASIM.NS,1602,0,0.0,100.0,True
GRAUWEIL.NS,630,972,0.6067415730337079,39.32584269662921,False
GRAVITA.NS,1602,0,0.0,100.0,True
GRCL.NS,830,772,0.4818976279650437,51.810237203495625,False
GREAVESCOT.NS,1602,0,0.0,100.0,True
GREENCHEF.NS,730,872,0.5443196004993758,45.56803995006242,False
GREENLAM.NS,1602,0,0.0,100.0,True
GREENPANEL.NS,1602,0,0.0,100.0,True
GREENPLY.NS,1602,0,0.0,100.0,True
GREENPOWER.NS,1602,0,0.0,100.0,True
GRETEX.NS,1602,0,0.0,100.0,True
GRINDWELL.NS,1602,0,0.0,100.0,True
GRINFRA.NS,1217,385,0.24032459425717853,75.96754057428214,False
GRMOVER.NS,935,667,0.416354556803995,58.3645443196005,False
GROBTEA.NS,1602,0,0.0,100.0,True
GRPLTD.NS,1602,0,0.0,100.0,True
GRSE.NS,1602,0,0.0,100.0,True
GRWRHITECH.NS,1081,521,0.3252184769038702,67.47815230961298,False
GSFC.NS,1602,0,0.0,100.0,True
GSLSU.NS,799,803,0.5012484394506866,49.87515605493134,False
GSMFOILS.NS,510,1092,0.6816479400749064,31.835205992509362,False
GSS.NS,1602,0,0.0,100.0,True
GSTL.NS,991,611,0.381398252184769,61.8601747815231,False
GTECJAINX.NS,1602,0,0.0,100.0,True
GTL.NS,1602,0,0.0,100.0,True
GTLINFRA.NS,1602,0,0.0,100.0,True
GTPL.NS,1602,0,0.0,100.0,True
GUFICBIO.NS,1602,0,0.0,100.0,True
GUJALKALI.NS,1602,0,0.0,100.0,True
GUJAPOLLO.NS,1602,0,0.0,100.0,True
GUJGASLTD.NS,1602,0,0.0,100.0,True
GUJRAFFIA.NS,1593,9,0.0056179775280898875,99.43820224719101,True
GULFOILLUB.NS,1602,0,0.0,100.0,True
GULFPETRO.NS,1602,0,0.0,100.0,True
GULPOLY.NS,1602,0,0.0,100.0,True
GVKPIL.NS,1602,0,0.0,100.0,True
GVPIL.NS,1602,0,0.0,100.0,True
GVPTECH.NS,1602,0,0.0,100.0,True
GVT&D.NS,1602,0,0.0,100.0,True
HAL.NS,1602,0,0.0,100.0,True
HALEOSLABS.NS,1602,0,0.0,100.0,True
HAPPSTMNDS.NS,1424,178,0.1111111111111111,88.88888888888889,False
HAPPYFORGE.NS,613,989,0.6173533083645443,38.26466916354557,False
HARDWYN.NS,1035,567,0.3539325842696629,64.60674157303372,False
HARIOMPIPE.NS,1034,568,0.3545568039950062,64.54431960049938,False
HARRMALAYA.NS,1602,0,0.0,100.0,True
HARSHA.NS,922,680,0.42446941323345816,57.55305867665419,False
HATHWAY.NS,1602,0,0.0,100.0,True
HATSUN.NS,1602,0,0.0,100.0,True
HAVELLS.NS,1602,0,0.0,100.0,True
HAVISHA.NS,1602,0,0.0,100.0,True
HBLENGINE.NS,1602,0,0.0,100.0,True
HBSL.NS,1602,0,0.0,100.0,True
HCC.NS,1602,0,0.0,100.0,True
HCG.NS,1602,0,0.0,100.0,True
HCL-INSYS.NS,1602,0,0.0,100.0,True
HCLTECH.NS,1602,0,0.0,100.0,True
HDFCAMC.NS,1602,0,0.0,100.0,True
HDFCBANK.NS,1602,0,0.0,100.0,True
HDFCLIFE.NS,1602,0,0.0,100.0,True
HDIL.NS,1602,0,0.0,100.0,True
HEADSUP.NS,1602,0,0.0,100.0,True
HECPROJECT.NS,1602,0,0.0,100.0,True
HEG.NS,1602,0,0.0,100.0,True
HEIDELBERG.NS,1602,0,0.0,100.0,True
HEMIPROP.NS,1400,202,0.12609238451935081,87.39076154806492,False
HERANBA.NS,1307,295,0.18414481897627966,81.58551810237203,False
HERITGFOOD.NS,1602,0,0.0,100.0,True
HEROMOTOCO.NS,1602,0,0.0,100.0,True
HESTERBIO.NS,1602,0,0.0,100.0,True
HEXATRADEX.NS,1602,0,0.0,100.0,True
HFCL.NS,1602,0,0.0,100.0,True
HGINFRA.NS,1602,0,0.0,100.0,True
HGM.NS,1602,0,0.0,100.0,True
HGS.NS,1602,0,0.0,100.0,True
HIGREEN.NS,672,930,0.5805243445692884,41.947565543071164,False
HIKAL.NS,1602,0,0.0,100.0,True
HILTON.NS,1602,0,0.0,100.0,True
HIMATSEIDE.NS,1602,0,0.0,100.0,True
HINDALCO.NS,1602,0,0.0,100.0,True
HINDCOMPOS.NS,1602,0,0.0,100.0,True
HINDCON.NS,1602,0,0.0,100.0,True
HINDCOPPER.NS,1602,0,0.0,100.0,True
HINDOILEXP.NS,1602,0,0.0,100.0,True
HINDPETRO.NS,1602,0,0.0,100.0,True
HINDUNILVR.NS,1602,0,0.0,100.0,True
HINDWAREAP.NS,1602,0,0.0,100.0,True
HINDZINC.NS,1602,0,0.0,100.0,True
HIRECT.NS,1602,0,0.0,100.0,True
HISARMETAL.NS,1602,0,0.0,100.0,True
HITECH.NS,1602,0,0.0,100.0,True
HITECHCORP.NS,1602,0,0.0,100.0,True
HITECHGEAR.NS,1602,0,0.0,100.0,True
HLEGLAS.NS,1316,286,0.17852684144818975,82.14731585518102,False
HLVLTD.NS,1602,0,0.0,100.0,True
HMAAGRO.NS,732,870,0.5430711610486891,45.69288389513109,False
HMT.NS,1602,0,0.0,100.0,True
HMVL.NS,1602,0,0.0,100.0,True
HNDFDS.NS,1602,0,0.0,100.0,True
HOACFOODS.NS,515,1087,0.6785268414481898,32.14731585518103,False
HOLMARC.NS,675,927,0.5786516853932584,42.134831460674164,False
HOMEFIRST.NS,1329,273,0.1704119850187266,82.95880149812734,False
HOMESFY.NS,855,747,0.46629213483146065,53.37078651685394,False
HONASA.NS,646,956,0.5967540574282147,40.324594257178525,False
HONAUT.NS,1602,0,0.0,100.0,True
HPAL.NS,1108,494,0.3083645443196005,69.16354556803995,False
HPIL.NS,1573,29,0.018102372034956304,98.18976279650437,True
HPL.NS,1602,0,0.0,100.0,True
HRHNEXT.NS,608,994,0.6204744069912609,37.952559300873915,False
HSCL.NS,1602,0,0.0,100.0,True
HTMEDIA.NS,1602,0,0.0,100.0,True
HUBTOWN.NS,1602,0,0.0,100.0,True
HUDCO.NS,1602,0,0.0,100.0,True
HUHTAMAKI.NS,1602,0,0.0,100.0,True
HYBRIDFIN.NS,874,728,0.4544319600499376,54.55680399500624,False
IBLFL.NS,599,1003,0.6260923845193508,37.39076154806492,False
IBULLSLTD.NS,1602,0,0.0,100.0,True
ICDSLTD.NS,1226,376,0.23470661672908863,76.52933832709114,False
ICEMAKE.NS,1602,0,0.0,100.0,True
ICICIBANK.NS,1602,0,0.0,100.0,True
ICICIGI.NS,1602,0,0.0,100.0,True
ICICIPRULI.NS,1602,0,0.0,100.0,True
ICIL.NS,1602,0,0.0,100.0,True
ICRA.NS,1602,0,0.0,100.0,True
IDBI.NS,1602,0,0.0,100.0,True
IDEA.NS,1602,0,0.0,100.0,True
IDEAFORGE.NS,729,873,0.5449438202247191,45.50561797752809,False
IDFCFIRSTB.NS,1602,0,0.0,100.0,True
IEML.NS,517,1085,0.6772784019975031,32.27215980024969,False
IEX.NS,1602,0,0.0,100.0,True
IFBAGRO.NS,1602,0,0.0,100.0,True
IFBIND.NS,1602,0,0.0,100.0,True
IFCI.NS,1602,0,0.0,100.0,True
IFGLEXPOR.NS,1602,0,0.0,100.0,True
IGARASHI.NS,1602,0,0.0,100.0,True
IGL.NS,1602,0,0.0,100.0,True
IGPL.NS,1602,0,0.0,100.0,True
IIFL.NS,1602,0,0.0,100.0,True
IIFLCAPS.NS,1602,0,0.0,100.0,True
IITL.NS,1602,0,0.0,100.0,True
IKIO.NS,743,859,0.5362047440699126,46.379525593008744,False
IL&FSENGG.NS,1602,0,0.0,100.0,True
IL&FSTRANS.NS,1602,0,0.0,100.0,True
IMAGICAA.NS,1602,0,0.0,100.0,True
IMFA.NS,1602,0,0.0,100.0,True
IMPAL.NS,1602,0,0.0,100.0,True
IMPEXFERRO.NS,1602,0,0.0,100.0,True
INCREDIBLE.NS,1602,0,0.0,100.0,True
INDBANK.NS,1602,0,0.0,100.0,True
INDGN.NS,523,1079,0.6735330836454432,32.64669163545568,False
INDHOTEL.NS,1602,0,0.0,100.0,True
INDIACEM.NS,1602,0,0.0,100.0,True
INDIAGLYCO.NS,1602,0,0.0,100.0,True
INDIAMART.NS,1602,0,0.0,100.0,True
INDIANB.NS,1602,0,0.0,100.0,True
INDIANCARD.NS,1602,0,0.0,100.0,True
INDIANHUME.NS,1602,0,0.0,100.0,True
INDIASHLTR.NS,617,985,0.614856429463171,38.5143570536829,False
INDIFRA.NS,611,991,0.6186017478152309,38.13982521847691,False
INDIGO.NS,1602,0,0.0,100.0,True
INDIGOPNTS.NS,1330,272,0.16978776529338327,83.02122347066168,False
INDIGRID.NS,1602,0,0.0,100.0,True
INDNIPPON.NS,1602,0,0.0,100.0,True
INDOAMIN.NS,1024,578,0.36079900124843944,63.920099875156055,False
INDOBORAX.NS,1045,557,0.34769038701622973,65.23096129837703,False
INDOCO.NS,1602,0,0.0,100.0,True
INDORAMA.NS,1602,0,0.0,100.0,True
INDOSTAR.NS,1602,0,0.0,100.0,True
INDOTECH.NS,1602,0,0.0,100.0,True
INDOTHAI.NS,1602,0,0.0,100.0,True
INDOWIND.NS,1602,0,0.0,100.0,True
INDRAMEDCO.NS,1602,0,0.0,100.0,True
INDSWFTLAB.NS,1602,0,0.0,100.0,True
INDTERRAIN.NS,1602,0,0.0,100.0,True
INDUSINDBK.NS,1602,0,0.0,100.0,True
INDUSTOWER.NS,1602,0,0.0,100.0,True
INFINIUM.NS,786,816,0.5093632958801498,49.063670411985015,False
INFOBEAN.NS,1602,0,0.0,100.0,True
INFOLLION.NS,749,853,0.5324594257178527,46.754057428214736,False
INFOMEDIA.NS,1602,0,0.0,100.0,True
INFY.NS,1602,0,0.0,100.0,True
INGERRAND.NS,1602,0,0.0,100.0,True
INM.NS,573,1029,0.6423220973782772,35.767790262172284,False
INNOVACAP.NS,611,991,0.6186017478152309,38.13982521847691,False
INNOVANA.NS,1602,0,0.0,100.0,True
INOXGREEN.NS,883,719,0.4488139825218477,55.118601747815234,False
INOXINDIA.NS,616,986,0.6154806491885143,38.45193508114857,False
INOXWIND.NS,1602,0,0.0,100.0,True
INSECTICID.NS,1602,0,0.0,100.0,True
INSPIRE.NS,668,934,0.5830212234706617,41.69787765293383,False
INSPIRISYS.NS,1602,0,0.0,100.0,True
INTELLECT.NS,1602,0,0.0,100.0,True
INTENTECH.NS,1602,0,0.0,100.0,True
INTLCONV.NS,1177,425,0.26529338327091134,73.47066167290886,False
INVENTURE.NS,1602,0,0.0,100.0,True
IOB.NS,1602,0,0.0,100.0,True
IOC.NS,1602,0,0.0,100.0,True
IOLCP.NS,1602,0,0.0,100.0,True
IONEXCHANG.NS,1068,534,0.3333333333333333,66.66666666666667,False
IPCALAB.NS,1602,0,0.0,100.0,True
IPL.NS,1227,375,0.2340823970037453,76.59176029962546,False
IPSL.NS,890,712,0.4444444444444444,55.55555555555556,False
IRB.NS,1602,0,0.0,100.0,True
IRBINVIT.NS,1602,0,0.0,100.0,True
IRCON.NS,1602,0,0.0,100.0,True
IRCTC.NS,1602,0,0.0,100.0,True
IREDA.NS,632,970,0.6054931335830213,39.45068664169787,False
IRFC.NS,1332,270,0.16853932584269662,83.14606741573034,False
IRIS.NS,1142,460,0.28714107365792757,71.28589263420724,False
IRISDOREME.NS,1602,0,0.0,100.0,True
IRMENERGY.NS,654,948,0.5917602996254682,40.823970037453186,False
ISFT.NS,1602,0,0.0,100.0,True
ISGEC.NS,1269,333,0.20786516853932585,79.21348314606742,False
ISHAN.NS,923,679,0.42384519350811484,57.61548064918851,False
IT.NS,1308,294,0.18352059925093633,81.64794007490637,False
ITALIANE.NS,582,1020,0.6367041198501873,36.329588014981276,False
ITC.NS,1602,0,0.0,100.0,True
ITDC.NS,1602,0,0.0,100.0,True
ITI.NS,1602,0,0.0,100.0,True
IVC.NS,1602,0,0.0,100.0,True
IVP.NS,1602,0,0.0,100.0,True
IZMO.NS,1602,0,0.0,100.0,True
J&KBANK.NS,1602,0,0.0,100.0,True
JAGRAN.NS,1602,0,0.0,100.0,True
JAGSNPHARM.NS,1602,0,0.0,100.0,True
JAIBALAJI.NS,1602,0,0.0,100.0,True
JAICORPLTD.NS,1602,0,0.0,100.0,True
JAINAM.NS,1151,451,0.2815230961298377,71.84769038701623,False
JAIPURKURT.NS,1602,0,0.0,100.0,True
JAKHARIA.NS,1602,0,0.0,100.0,True
JALAN.NS,1602,0,0.0,100.0,True
JAMNAAUTO.NS,1602,0,0.0,100.0,True
JASH.NS,1602,0,0.0,100.0,True
JAYAGROGN.NS,1602,0,0.0,100.0,True
JAYBARMARU.NS,1602,0,0.0,100.0,True
JAYNECOIND.NS,1602,0,0.0,100.0,True
JAYSREETEA.NS,1602,0,0.0,100.0,True
JBCHEPHARM.NS,1602,0,0.0,100.0,True
JBMA.NS,1602,0,0.0,100.0,True
JETFREIGHT.NS,1602,0,0.0,100.0,True
JETKNIT.NS,1602,0,0.0,100.0,True
JFLLIFE.NS,934,668,0.41697877652933835,58.30212234706617,False
JGCHEM.NS,561,1041,0.649812734082397,35.0187265917603,False
JHS.NS,1602,0,0.0,100.0,True
JINDALPHOT.NS,1602,0,0.0,100.0,True
JINDALPOLY.NS,1602,0,0.0,100.0,True
JINDALSAW.NS,1602,0,0.0,100.0,True
JINDALSTEL.NS,1602,0,0.0,100.0,True
JINDRILL.NS,1602,0,0.0,100.0,True
JINDWORLD.NS,1602,0,0.0,100.0,True
JIOFIN.NS,699,903,0.5636704119850188,43.63295880149812,False
JISLDVREQS.NS,1602,0,0.0,100.0,True
JISLJALEQS.NS,1602,0,0.0,100.0,True
JITFINFRA.NS,1602,0,0.0,100.0,True
JIWANRAM.NS,679,923,0.5761548064918851,42.38451935081149,False
JKCEMENT.NS,1602,0,0.0,100.0,True
JKIL.NS,1602,0,0.0,100.0,True
JKLAKSHMI.NS,1602,0,0.0,100.0,True
JKPAPER.NS,1602,0,0.0,100.0,True
JKTYRE.NS,1602,0,0.0,100.0,True
JLHL.NS,679,923,0.5761548064918851,42.38451935081149,False
JMA.NS,1602,0,0.0,100.0,True
JMFINANCIL.NS,1602,0,0.0,100.0,True
JNKINDIA.NS,531,1071,0.6685393258426966,33.14606741573034,False
JOCIL.NS,1602,0,0.0,100.0,True
JPOLYINVST.NS,1602,0,0.0,100.0,True
JPPOWER.NS,1602,0,0.0,100.0,True
JSFB.NS,580,1022,0.6379525593008739,36.20474406991261,False
JSL.NS,1602,0,0.0,100.0,True
JSLL.NS,1022,580,0.3620474406991261,63.79525593008739,False
JSWDULUX.NS,1602,0,0.0,100.0,True
JSWENERGY.NS,1602,0,0.0,100.0,True
JSWHL.NS,1602,0,0.0,100.0,True
