Symbol,Annualized_Volatility
PANACEABIO.NS,0.5425136633613853
PANACHE.NS,0.5608280842039983
PANAMAPET.NS,0.4849100228455734
PANSARI.NS,0.46941065967782675
PAR.NS,0.5146658903466068
PARACABLES.NS,0.5832752218425138
PARADEEP.NS,0.444267717445298
PARAGMILK.NS,0.48873118846495656
PARAGON.NS,0.5337151861483754
PARAS.NS,0.4979856837530422
PARASPETRO.NS,0.39113455981672035
PARIN.NS,0.38221641398506084
PARKHOTELS.NS,0.40460578172315187
PARSVNATH.NS,0.577459246650451
PARTYCRUS.NS,0.5683603080010237
PASHUPATI.NS,0.46966490287510837
PASUPTAC.NS,0.5324313838507714
PATANJALI.NS,0.4329766792825854
PATELENG.NS,0.5543493062869045
PATINTLOG.NS,0.5551144863008731
PATTECH.NS,0.5045053564734602
PAVNAIND.NS,0.49782569223178513
PAYTM.NS,0.5055206698394504
PCBL.NS,0.4411868207677151
PCJEWELLER.NS,0.556807721280153
PDMJEPAPER.NS,0.5009885077895195
PDSL.NS,0.40777335586848634
PEARLPOLY.NS,0.5992702906350249
PENIND.NS,0.5437655860137116
PENINLAND.NS,0.5755262869813634
PENTAGON.NS,0.5801509305898255
PERSISTENT.NS,0.3609164606390822
PETRONET.NS,0.29518962995266784
PFC.NS,0.3753301008397958
PFIZER.NS,0.24786906383296028
PFOCUS.NS,0.596615869236972
PFS.NS,0.4954697041069308
PGEL.NS,0.5496978150730109
PGHH.NS,0.2183617984499556
PGHL.NS,0.2591157859745662
PGIL.NS,0.5467494825195981
PGINVIT.NS,0.12305660154110834
PHANTOMFX.NS,0.5681559818534789
PHOENIXLTD.NS,0.396470484175967
PIDILITIND.NS,0.2371407114549113
PIGL.NS,0.4721669448425898
PIIND.NS,0.3106352462590625
PILANIINVS.NS,0.3699127595098261
PILITA.NS,0.5147218231482181
PIONEEREMB.NS,0.49950489306776275
PITTIENG.NS,0.4888478869298579
PIXTRANS.NS,0.42449586700950787
PKTEA.NS,0.4929152828039152
PLADAINFO.NS,0.561910039176718
PLASTIBLEN.NS,0.42004394150759733
PLATIND.NS,0.5227940545508489
PLAZACABLE.NS,0.4414648356660682
PNB.NS,0.3797862597717793
PNBHOUSING.NS,0.4580250244735
PNC.NS,0.593102935445152
PNCINFRA.NS,0.4051919765424873
POCL.NS,0.43201207156800997
PODDARMENT.NS,0.4134976688558231
POKARNA.NS,0.5410425379873754
POLICYBZR.NS,0.45567647375097703
POLYCAB.NS,0.34802078005636233
POLYMED.NS,0.4274453163613991
POLYPLEX.NS,0.40716620770979023
POLYSIL.NS,0.5082159454219757
PONNIERODE.NS,0.469257931471462
POONAWALLA.NS,0.4682283819494009
POWERGRID.NS,0.2767972936196508
POWERINDIA.NS,0.43462719602408234
POWERMECH.NS,0.46048104413240587
PPAP.NS,0.4850742773384864
PPL.NS,0.485690940941166
PPLPHARMA.NS,0.4004763623403632
PRAENG.NS,0.5816497687424463
PRAJIND.NS,0.4559092371618894
PRAKASH.NS,0.5163574450473841
PRAKASHSTL.NS,0.6465398954110176
PRAMARA.NS,0.5489482567536479
PRATHAM.NS,0.5523528089374401
PRAXIS.NS,0.5306792918173572
PRECAM.NS,0.5704584077323703
PRECISION.NS,0.620586032473017
PRECOT.NS,0.5394670636997518
PRECWIRE.NS,0.5250770759899496
PREMEXPLN.NS,0.5615769540951406
PREMIER.NS,0.4891652349759002
PREMIERPOL.NS,0.6260894217090446
PRESSTONIC.NS,0.6668686788527296
PRESTIGE.NS,0.44561960481113716
PRICOLLTD.NS,0.4580875753359898
PRIMESECU.NS,0.456893094458937
PRINCEPIPE.NS,0.3963808822935936
PRITI.NS,0.5049928507057692
PRITIKA.NS,0.6124349771279834
PRITIKAUTO.NS,0.47407230021270846
PRIVISCL.NS,0.4454190591899518
PRLIND.NS,0.5527547152499067
PROLIFE.NS,0.45385347667332143
PROPEQUITY.NS,0.5203080719387327
PROV.NS,0.46636422755764384
PROZONER.NS,0.5436937507761106
PRSMJOHNSN.NS,0.4224239909931996
PRUDENT.NS,0.46875519279625355
PRUDMOULI.NS,0.5224483457781552
PSB.NS,0.4733540536828244
PSPPROJECT.NS,0.3696125055777386
PTC.NS,0.3970634435581711
PTCIL.NS,0.4854618593925104
PTL.NS,0.3574061126396708
PULZ.NS,0.5122275620596365
PUNJABCHEM.NS,0.45876483643524624
PURVA.NS,0.52832256613423
PURVFLEXI.NS,0.5854841303941964
PVP.NS,0.5212713758313328
PVRINOX.NS,0.3745951007123708
PVSL.NS,0.40069800216571444
PYRAMID.NS,0.420277626075044
QFIL.NS,0.5052558979082362
QMSMEDI.NS,0.5535785835562137
QUADPRO.NS,0.541009652307473
QUESS.NS,0.3967306004404558
QUESTLAB.NS,0.5722935286060663
QUICKHEAL.NS,0.508859865452985
QUICKTOUCH.NS,0.6024175642851444
RACE.NS,0.4316761653367324
RADAAN.NS,0.4719349508336283
RADHIKAJWE.NS,0.5503497515327335
RADIANTCMS.NS,0.35244308913157246
RADICO.NS,0.3673392498442404
RADIOCITY.NS,0.38646707851099465
RADIOWALLA.NS,0.5640875350980052
RAILTEL.NS,0.4674772098204937
RAIN.NS,0.4637009117069568
RAINBOW.NS,0.3448117798769655
RAJESHEXPO.NS,0.40881366778237194
RAJMET.NS,0.437360930636759
RAJRATAN.NS,0.476464980908098
RAJRILTD.NS,0.8539846870192692
RAJSREESUG.NS,0.5616060934105329
RAJTV.NS,0.5127270538118762
RALLIS.NS,0.3726274568980419
RAMANEWS.NS,0.5148407130988754
RAMAPHO.NS,0.5115501819998153
RAMASTEEL.NS,0.5296235448724439
RAMCOCEM.NS,0.2967016417083787
RAMCOIND.NS,0.38632474131773725
RAMCOSYS.NS,0.5591061605885164
RAMKY.NS,0.5537953502933626
RAMRAT.NS,0.4629572460044236
RANASUG.NS,0.4900141864972832
RANEHOLDIN.NS,0.42886720023697644
RATEGAIN.NS,0.44814331889158787
RATNAMANI.NS,0.33732801034398935
RATNAVEER.NS,0.49594172033358785
RAYMOND.NS,0.47231751316665077
RBA.NS,0.37744395755940513
RBLBANK.NS,0.47180982942409816
RBMINFRA.NS,0.6220843766361878
RBS.NS,0.4868803997091458
RBZJEWEL.NS,0.4833063487276765
RCDL.NS,0.6184800724420616
RCF.NS,0.47034833393509684
RCOM.NS,0.516248515120286
RECLTD.NS,0.36990578862146795
REDINGTON.NS,0.46489854370935574
REDTAPE.NS,0.42309355980923313
REFEX.NS,0.58727130218206
REFRACTORY.NS,0.5637017738644355
REGENCERAM.NS,0.4254552234859409
RELAXO.NS,0.2929936338261514
RELCHEMQ.NS,0.4104484113829717
RELIABLE.NS,0.4461382622299013
RELIANCE.NS,0.2791923276995755
RELIGARE.NS,0.47908027008326537
REMSONSIND.NS,0.5359307548653812
REMUS.NS,0.5648450157891453
RENUKA.NS,0.5055392108123289
REPCOHOME.NS,0.46198052180700705
REPL.NS,0.4695188579424286
REPRO.NS,0.4740543935481492
RESPONIND.NS,0.46881216555829236
REXPIPES.NS,0.44804640915984756
RGL.NS,0.5059606360666169
RHFL.NS,0.5557098061197829
RHIM.NS,0.4166389164850991
RHL.NS,0.4897488726592769
RICOAUTO.NS,0.5371842344307263
RIIL.NS,0.493282972077941
RILINFRA.NS,0.5454968284050183
RISHABH.NS,0.4815457754011022
RITCO.NS,0.4913927559181758
RITES.NS,0.3871026663418524
RITEZONE.NS,0.6002847040106551
RKDL.NS,0.5396233973760448
RKEC.NS,0.6611804218167855
RKFORGE.NS,0.4525801228055182
RKSWAMY.NS,0.43834870908456197
RMDRIP.NS,0.4996033634930884
RML.NS,0.5024852157354099
ROCKINGDCE.NS,0.6365817580833711
ROHLTD.NS,0.5062131413812408
ROLEXRINGS.NS,0.36354995137157
ROLLT.NS,0.5703416448746287
ROML.NS,0.5023011797728941
ROSSARI.NS,0.32600383468596317
ROSSELLIND.NS,0.5259128387931231
ROTO.NS,0.4362447868611331
ROUTE.NS,0.40834493922717097
ROXHITECH.NS,0.563874866088606
RPGLIFE.NS,0.4391068566596462
RPOWER.NS,0.5726351373643629
RPPINFRA.NS,0.5747236877125772
RPPL.NS,0.5379133045668113
RPSGVENT.NS,0.4925817932328846
RPTECH.NS,0.4142832847381171
RRKABEL.NS,0.3581765077760811
RSSOFTWARE.NS,0.5720201443807865
RSWM.NS,0.4656396534053086
RSYSTEMS.NS,0.4600755714017756
RTNINDIA.NS,0.5540265125497934
RTNPOWER.NS,0.5546373293512235
RUBYMILLS.NS,0.5207569789842393
RUCHINFRA.NS,0.4907249996374035
RUCHIRA.NS,0.45762382801334395
RULKA.NS,0.5770905499023679
RUPA.NS,0.42550333664414275
RUSHIL.NS,0.5367678613396636
RUSTOMJEE.NS,0.32662325202488773
RVHL.NS,0.5288800280312281
RVNL.NS,0.5008292364965975
S&SPOWER.NS,0.5158791626426501
SAAKSHI.NS,0.5628580808900053
SABAR.NS,0.6376159193018648
SADBHAV.NS,0.5607359885599908
SADBHIN.NS,0.5440066840118439
SADHAV.NS,0.565231128913967
SADHNANIQ.NS,0.5665283137267004
SAFARI.NS,0.3948628035510623
SAGARDEEP.NS,0.4666228977418204
SAGCEM.NS,0.42077233008245174
SAHANA.NS,0.5729577757923158
SAHYADRI.NS,0.3988288481943834
SAIFL.NS,0.6050899881111123
SAIL.NS,0.4477373687069478
SAKAR.NS,0.5163214643127106
SAKHTISUG.NS,0.5360903955147074
SAKSOFT.NS,0.5227952631401575
SAKUMA.NS,0.5761114768669556
SALASAR.NS,0.5175038695726597
SALONA.NS,0.5490480391907523
SALSTEEL.NS,0.5385463166747481
SALZERELEC.NS,0.5414659054840028
SAMBHAAV.NS,0.5793065796338631
SAMHI.NS,0.4001174320728713
SAMMAANCAP.NS,0.540833829478428
SAMPANN.NS,0.5807162555706369
SANCO.NS,0.5515358827004578
SANDESH.NS,0.39869786575511834
SANDHAR.NS,0.4015180269145571
SANDUMA.NS,0.5339466619237219
SANGAMIND.NS,0.5221389849708709
SANGANI.NS,0.47672965982211535
SANGHVIMOV.NS,0.5509140550079292
SANGINITA.NS,0.5328936172812297
SANOFI.NS,0.2331823889552761
SANSERA.NS,0.31981878330358754
SANWARIA.NS,0.6605564903659673
SAPPHIRE.NS,0.36472360645880136
SARDAEN.NS,0.48597530671140676
SAREGAMA.NS,0.46076331665063014
SARLAPOLY.NS,0.541375047196325
SAROJA.NS,0.5642602642832621
SARTELE.NS,0.6453255203168083
SARVESHWAR.NS,0.5682417683949242
SASKEN.NS,0.4601618159914542
SATIA.NS,0.41163047895013083
SATIN.NS,0.4595593166487755
SAURASHCEM.NS,0.4752168653689106
SBC.NS,0.4560630069328069
SBCL.NS,0.494374203437938
SBFC.NS,0.34858348346000073
SBGLP.NS,0.4861765854282993
SBICARD.NS,0.29636508704252235
SBILIFE.NS,0.26417163886906525
SBIN.NS,0.3085176177598783
SCHAEFFLER.NS,0.3097770023244432
SCHAND.NS,0.4586250363533517
SCHNEIDER.NS,0.4979156745118318
SCI.NS,0.49554582600912994
SCILAL.NS,0.459152115298262
SCML.NS,0.630968701343274
SCPL.NS,0.4860401565590401
SDBL.NS,0.5066803992001092
SEAMECLTD.NS,0.47015195279824623
SECMARK.NS,0.6043190353099621
SECURKLOUD.NS,0.5617963784074792
SEJALLTD.NS,0.46018192699156374
SEL.NS,0.6563824662926289
SELMC.NS,0.5349549209829751
SEMAC.NS,0.5101864258937763
SENCO.NS,0.4536810907828825
SEPC.NS,0.6010148794832062
SERVICE.NS,0.5658162879952079
SERVOTECH.NS,0.5241122403703066
SESHAPAPER.NS,0.4135270828510348
SETCO.NS,0.5104059358886776
SEYAIND.NS,0.47818454997021315
SFL.NS,0.3172890855235667
SGIL.NS,0.4635491400494438
SGL.NS,0.5769485293244168
SHAH.NS,0.5662702221074604
SHAHALLOYS.NS,0.5481296593258725
SHAILY.NS,0.4903618790950104
SHAIVAL.NS,0.03438017198589318
SHAKTIPUMP.NS,0.5210421709647053
SHALBY.NS,0.45646384290923414
SHALPAINTS.NS,0.46459318654310594
SHANKARA.NS,0.49197103057571023
SHANTHALA.NS,0.6684880806072028
SHANTI.NS,0.49429817437119367
SHANTIGEAR.NS,0.4448105178170555
SHARDACROP.NS,0.4936376554964401
SHARDAMOTR.NS,0.502755451262369
SHAREINDIA.NS,0.43224915726079194
SHEETAL.NS,0.3392148188642725
SHEKHAWATI.NS,0.8351440298947646
SHEMAROO.NS,0.5736186378011126
SHERA.NS,0.5016143930252102
SHIGAN.NS,0.6249914716612425
SHILPAMED.NS,0.46866021389271056
SHIVALIK.NS,0.4537832066542399
SHIVAMAUTO.NS,0.5378551809738056
SHIVAMILLS.NS,0.5311093412564617
SHIVATEX.NS,0.5556349013945732
SHIVAUM.NS,0.26644181846725545
SHK.NS,0.4687925828168537
SHOPERSTOP.NS,0.41442796446173324
SHRADHA.NS,0.5739824602550985
SHREDIGCEM.NS,0.4066337506434749
SHREECEM.NS,0.2763459082294144
SHREEKARNI.NS,0.5121922920068859
SHREEOSFM.NS,0.6295853777559697
SHREEPUSHK.NS,0.516872919741662
SHREERAMA.NS,0.5599998800704361
SHREMINVIT.NS,0.1365703171443092
SHRENIK.NS,0.5871656062616085
SHREYANIND.NS,0.48746606478261106
SHRIPISTON.NS,0.4055649273712805
SHRIRAMFIN.NS,0.4454289210567663
SHRIRAMPPS.NS,0.4553598093242772
SHRITECH.NS,0.49313706811983327
SHUBHLAXMI.NS,0.5485944483343803
SHYAMCENT.NS,0.5246103426511637
SHYAMMETL.NS,0.3383776350291944
SHYAMTEL.NS,0.5188187830007702
SICALLOG.NS,0.5150987983293163
SIDDHIKA.NS,0.4520664902500145
SIEMENS.NS,0.3096918240165253
SIGACHI.NS,0.48403611484684045
SIGIND.NS,0.543971543573749
SIGMA.NS,0.5280544566021506
SIGMAADV.NS,0.578783491492793
SIGNATURE.NS,0.3582169256340807
SIGNORIA.NS,0.5502066700872036
SIGNPOST.NS,0.5542736823915111
SIKKO.NS,0.571185090896941
SIL.NS,0.4232317558161125
SILGO.NS,0.5439230165723269
SILINV.NS,0.45894826410112965
SILKFLEX.NS,0.57659696545103
SILLYMONKS.NS,0.57237211168441
SIMPLEXINF.NS,0.5612733748424172
SINCLAIR.NS,0.41024931417020377
SINDHUTRAD.NS,0.6124592336006137
SINTERCOM.NS,0.37987613411256393
SIRCA.NS,0.4124761433703338
SIS.NS,0.32711791465454676
SITINET.NS,0.5637349741611385
SIYSIL.NS,0.4787681161121075
SJLOGISTIC.NS,0.575094019308209
SJS.NS,0.40808247046983054
SJVN.NS,0.3933783225062566
SKFINDIA.NS,0.3034135733537209
SKIPPER.NS,0.5774524411138638
SKMEGGPROD.NS,0.5233543742098742
SKP.NS,0.5334494813666333
SKYGOLD.NS,0.5810025353490971
SLONE.NS,0.5598219242197455
SMARTLINK.NS,0.5027046532165966
SMCGLOBAL.NS,0.38272451653653927
SMLMAH.NS,0.512515892961468
SMLT.NS,0.5358152073869438
SMSPHARMA.NS,0.4806364655441838
SMVD.NS,0.4654304293195683
SNOWMAN.NS,0.4723708304521121
SOBHA.NS,0.47042292056089635
SOFTTECH.NS,0.4581195013608604
SOLARA.NS,0.5048894347277957
SOLARINDS.NS,0.34931966697368905
SOLEX.NS,0.623300977287945
SOMANYCERA.NS,0.41476376289596006
SOMATEX.NS,0.575345022588673
SOMICONVEY.NS,0.6247535326027289
SONACOMS.NS,0.37737451600418925
SONAMAC.NS,0.5983280651572733
SONAMLTD.NS,0.44782166458902867
SONATSOFTW.NS,0.42549318726253804
SONUINFRA.NS,0.6053634339410419
SOTAC.NS,0.48996145982401323
SOTL.NS,0.3951051243718111
SOUTHBANK.NS,0.4360242164308529
SOUTHWEST.NS,0.5377857526618736
SPAL.NS,0.5277022937815598
SPANDANA.NS,0.5035436478310887
SPARC.NS,0.4961590229648769
SPCENET.NS,0.5035896658140014
SPECIALITY.NS,0.4949496620982687
SPECTRUM.NS,0.453223401819474
SPECTSTM.NS,0.6024713688119404
SPENCERS.NS,0.5145584049407946
SPIC.NS,0.5223625617336322
SPLIL.NS,0.5319756938266222
SPLPETRO.NS,0.40010155017435384
SPMLINFRA.NS,0.5743677750109716
SPORTKING.NS,0.4624038964590425
SPRL.NS,0.42240591131661326
SREEL.NS,0.40449963408178985
SRF.NS,0.3167332593983786
SRGHFL.NS,0.42983059614693153
SRHHYPOLTD.NS,0.5265777275174695
SRIVASAVI.NS,0.6442202180450615
SRM.NS,0.49336386119490633
SSFL.NS,0.6472720355590963
SSWL.NS,0.3940466551289814
STAR.NS,0.4585932747041573
STARCEMENT.NS,0.34591495703657316
STARHEALTH.NS,0.29938766194582517
STARPAPER.NS,0.39797698160673567
STARTECK.NS,0.5083221809344775
STCINDIA.NS,0.5449575640166947
STEELCAS.NS,0.42990053117681454
STEELCITY.NS,0.4653394055837844
STEELXIND.NS,0.49729282099399946
STEL.NS,0.5079704473152211
STERTOOLS.NS,0.49695207502114286
STLTECH.NS,0.49602165985523605
STOVEKRAFT.NS,0.4408500813864948
STYLAMIND.NS,0.41202128493298684
STYRENIX.NS,0.3975298030305216
SUBEXLTD.NS,0.57364279742384
SUBROS.NS,0.45258614645908996
SUDARCOLOR.NS,0.40897616921614754
SUDARSCHEM.NS,0.4049877654679469
SUKHJITS.NS,0.3914869360286271
SULA.NS,0.35733031101995893
SUMEETINDS.NS,0.5320448672913719
SUMICHEM.NS,0.35454798050644626
SUMIT.NS,0.5442125246403257
SUMMITSEC.NS,0.4369193526585522
SUNCLAY.NS,0.42052355437546474
SUNDARAM.NS,0.4995033506092455
SUNDARMFIN.NS,0.3330948432294412
SUNDRMBRAK.NS,0.4595574274932312
SUNDRMFAST.NS,0.31109434656920615
SUNDROP.NS,0.3723824347652908
SUNFLAG.NS,0.5285311646077562
SUNPHARMA.NS,0.24541814464416492
SUNREST.NS,0.5746963694205968
SUNTECK.NS,0.4278283765144303
SUNTV.NS,0.3398379746745833
SUPERHOUSE.NS,0.47325149428831026
SUPERSPIN.NS,0.5380842820628011
SUPRAJIT.NS,0.37634318127246763
SUPREMEENG.NS,0.573277089101744
SUPREMEIND.NS,0.34103556708086225
SUPREMEINF.NS,0.5006291273508723
SUPREMEPWR.NS,0.6153267020882097
SUPRIYA.NS,0.4725005506464999
SURAJEST.NS,0.4958038259037479
SURANASOL.NS,0.5528663806614822
SURANAT&P.NS,0.5745190519675861
SURANI.NS,0.544458422683502
SURYALAXMI.NS,0.5212735382001445
SURYAROSNI.NS,0.504078139542201
SURYODAY.NS,0.44309249013901786
SUTLEJTEX.NS,0.513988894682192
SUVEN.NS,0.5460775618125238
SUVIDHAA.NS,0.5406254933217001
SUZLON.NS,0.5427659619947324
SVLL.NS,0.39926487503848185
SVPGLOB.NS,0.5357604571629536
SWANCORP.NS,0.4832592457465179
SWANDEF.NS,0.44610520471074716
SWARAJ.NS,0.557605689801484
SWARAJENG.NS,0.31734489951367756
SWASTIK.NS,0.5289301004152006
SWELECTES.NS,0.5744277015536354
SWSOLAR.NS,0.4970482977031356
SYMPHONY.NS,0.3385229837453749
SYNCOMF.NS,0.499115584213461
SYNGENE.NS,0.30247115225111876
SYNOPTICS.NS,0.5272369986831135
SYRMA.NS,0.44782163235043443
SYSTANGO.NS,0.5532793177158074
TAC.NS,0.6635432048993445
TAINWALCHM.NS,0.5939899787841049
TAJGVK.NS,0.4449516307533496
TAKE.NS,0.5196079018927272
TALBROAUTO.NS,0.5135143447880388
TANLA.NS,0.494809075814266
TAPIFRUIT.NS,0.4824406212838179
TARACHAND.NS,0.5943661444383376
TARAPUR.NS,0.49133204773120026
TARC.NS,0.4854414764345669
TARIL.NS,0.6210228564206014
TARMAT.NS,0.5728903041054576
TARSONS.NS,0.40043314057942364
TASTYBITE.NS,0.39615584802242765
TATACHEM.NS,0.34193055022565827
TATACOMM.NS,0.3608405125316011
TATACONSUM.NS,0.2766351722196188
TATAELXSI.NS,0.3742124037737542
TATAINVEST.NS,0.3889859965764467
TATAPOWER.NS,0.3650312712866859
TATASTEEL.NS,0.35904140047004934
TATATECH.NS,0.2793756746633002
TATSILV.NS,0.4143291025153591
TATVA.NS,0.3879199898436295
TBOTEK.NS,0.41406314929721055
TBZ.NS,0.5187482401799076
TCI.NS,0.4072048136436359
TCIEXP.NS,0.38258293538807514
TCIFINANCE.NS,0.5142408732959944
TCL.NS,0.6046084517003326
TCPLPACK.NS,0.48256877138808096
TCS.NS,0.24422108404954948
TDPOWERSYS.NS,0.5058060994170989
TEAMGTY.NS,0.6066271691608763
TEAMLEASE.NS,0.3577743706008107
TECHLABS.NS,0.6346393397621913
TECHM.NS,0.30222310730890034
TECHNOE.NS,0.4414517432684355
TECILCHEM.NS,0.5578949552951922
TEGA.NS,0.37986750670031444
TEJASNET.NS,0.5314005118599423
TEMBO.NS,0.4629044646777257
TERASOFT.NS,0.6313151099554377
TEXINFRA.NS,0.4807575183640646
TEXMOPIPES.NS,0.536606261684127
TEXRAIL.NS,0.5454417164448554
TFCILTD.NS,0.5097000181945206
TFL.NS,0.5325741681568446
TGBHOTELS.NS,0.49799557753140855
TGL.NS,0.5973577800226655
THANGAMAYL.NS,0.49142757246268637
THEINVEST.NS,0.4937154631017074
THEJO.NS,0.4929226975429995
THEMISMED.NS,0.5118240820001091
THERMAX.NS,0.35932963733771317
THOMASCOOK.NS,0.505498085269063
THOMASCOTT.NS,0.5135738475677484
THYROCARE.NS,0.4075973215332314
TI.NS,0.485516287607424
TICL.NS,0.5172569273010769
TIIL.NS,0.5166846906861854
TIINDIA.NS,0.40034495680219834
TIJARIA.NS,0.519462498842428
TIL.NS,0.5360082260270878
TIMESCAN.NS,0.6001122453293288
TIMETECHNO.NS,0.4778789774856584
TIMKEN.NS,0.36484352828325056
TIPSFILMS.NS,0.5764190794983411
TIPSMUSIC.NS,0.4808589370246975
TIRUMALCHM.NS,0.4961595553453185
TIRUPATI.NS,0.4056134506048985
TIRUPATIFL.NS,0.5092173428808418
TITAGARH.NS,0.5013601217352182
TITAN.NS,0.2773768307890813
TMB.NS,0.26606656949182184
TMPV.NS,0.40408692303920624
TNPETRO.NS,0.42580671016633187
TNPL.NS,0.3882808057225507
TNTELE.NS,0.5035280148840157
TOKYOPLAST.NS,0.47613831783886545
TORNTPHARM.NS,0.2640541245438251
TORNTPOWER.NS,0.3547210114416504
TOTAL.NS,0.5238356692924653
TOUCHWOOD.NS,0.5208504417279707
TPHQ.NS,0.4295316285880235
TPLPLASTEH.NS,0.5575034533568455
TRACXN.NS,0.45336919571324374
TRANSTEEL.NS,0.46210090259368647
TRANSWIND.NS,0.44819595765870285
TRANSWORLD.NS,0.5726083085263289
TREEHOUSE.NS,0.5335656845639473
TREJHARA.NS,0.5644004483296177
TREL.NS,0.45595987493330553
TRENT.NS,0.381319067407941
TRF.NS,0.5234634536907085
TRIDENT.NS,0.4505851591370329
TRIDHYA.NS,0.5632139314698441
TRIGYN.NS,0.5390498816875978
TRITURBINE.NS,0.47488343953521905
TRIVENI.NS,0.467733175500781
TRU.NS,0.5780015597132347
TRUST.NS,0.5944046883380064
TSFINV.NS,0.4344979027497375
TTKHLTCARE.NS,0.3870644309305178
TTKPRESTIG.NS,0.33013846303824124
TTL.NS,0.4945122981312912
TTML.NS,0.5794353948090967
TVSELECT.NS,0.5345583034935661
TVSHLTD.NS,0.3625269211824586
TVSMOTOR.NS,0.30866584001692016
TVSSCS.NS,0.39175911789802037
TVSSRICHAK.NS,0.3873792464140961
TVTODAY.NS,0.38269936574938057
TVVISION.NS,0.5004918189570742
UBL.NS,0.2637878247125423
UCAL.NS,0.44744163665221726
UCL.NS,0.6417244508516756
UCOBANK.NS,0.4284155793937565
UDS.NS,0.4183627993086147
UEL.NS,0.5294616392913079
UFBL.NS,0.4597747401543503
UFLEX.NS,0.3956044444179722
UFO.NS,0.4492385654292067
UGARSUGAR.NS,0.5026856967553164
UGROCAP.NS,0.4170663509329559
UJJIVANSFB.NS,0.4207426248809038
ULTRACEMCO.NS,0.2660516513134878
UMA.NS,0.5041546919313776
UMAEXPORTS.NS,0.5421716784969842
UMESLTD.NS,0.5322690963755727
UMIYA-MRO.NS,0.5703525709680372
UNICHEMLAB.NS,0.4614255211761701
UNIDT.NS,0.47100459754385715
UNIENTER.NS,0.42751715886036296
UNIHEALTH.NS,0.49313916635252114
UNIINFO.NS,0.5820990947905138
UNIONBANK.NS,0.4095825387538929
UNIPARTS.NS,0.33412773872573265
UNITDSPR.NS,0.2900919340680327
UNITECH.NS,0.5144429309034686
UNITEDPOLY.NS,0.5268369896757803
UNITEDTEA.NS,0.38896065339488584
UNIVASTU.NS,0.551191358355209
UNIVCABLES.NS,0.5049458814034292
UNIVPHOTO.NS,0.5535649307689374
UNOMINDA.NS,0.3886798241759093
UPL.NS,0.34458938279588275
URAVIDEF.NS,0.4165472311276306
URBAN.NS,0.5904093556050007
URJA.NS,0.5219063717845212
USASEEDS.NS,0.5711205569632163
USHAMART.NS,0.484647508376835
USK.NS,0.5253190858616705
UTIAMC.NS,0.3468750426943636
UTKARSHBNK.NS,0.42651978975541577
UTTAMSUGAR.NS,0.5146389736182919
UWCSL.NS,0.32532012248484354
V2RETAIL.NS,0.5031566381880361
VADILALIND.NS,0.4526234001972146
VAIBHAVGBL.NS,0.4396017415063485
VAISHALI.NS,0.5461265284747715
VAKRANGEE.NS,0.542259295206535
VALIANTLAB.NS,0.4594215703789793
VALIANTORG.NS,0.47200602430289285
VARDHACRLC.NS,0.4262247026156725
VARDMNPOLY.NS,0.5641497279833506
VARROC.NS,0.45000350255822225
VASA.NS,0.3887378325604754
VASCONEQ.NS,0.5741351424096742
VASWANI.NS,0.6205802906943145
VBL.NS,0.3629144406384699
VCL.NS,0.5549854467350547
VEDL.NS,0.42506270912996424
VEEDOL.NS,0.34385574972927374
VEEKAYEM.NS,0.5419717687121012
VELS.NS,0.5014165897169932
VENKEYS.NS,0.41296421497640845
VENUSPIPES.NS,0.3908297092240209
VENUSREM.NS,0.3593097359709307
VERA.NS,0.2951180758409024
VERANDA.NS,0.5590076634798083
VERITAAS.NS,0.49334170492382
VERTEXPLUS.NS,0.5116768295572366
VERTOZ.NS,0.5553649806243228
VESUVIUS.NS,0.37646987082921524
VETO.NS,0.5042560449186345
VGL.NS,0.5450879732513959
VGUARD.NS,0.2862145643768421
VHL.NS,0.42131896308365113
VHLTD.NS,0.4280020329959394
VIAZ.NS,0.4704888442422115
VIDHIING.NS,0.44559919343763355
VIJAYA.NS,0.41368478381524476
VIJIFIN.NS,0.745087214935239
VIKASECO.NS,0.5373940186910053
VIKASLIFE.NS,0.512467857659351
VILAS.NS,0.5690317549393789
VILINBIO.NS,0.5855443984670792
VIMTALABS.NS,0.5416155594523784
VINATIORGA.NS,0.317850785916174
VINDHYATEL.NS,0.4485630327160961
VINEETLAB.NS,0.552710541230011
VINNY.NS,0.47034377417242834
VINSYS.NS,0.48701673379067045
VINYAS.NS,0.5601659765651598
VINYLINDIA.NS,0.5219866578889061
VIPCLOTHNG.NS,0.49697056181461996
VIPIND.NS,0.39799655701161035
VIPULLTD.NS,0.5284279539701444
VIRINCHI.NS,0.4736498833297912
VISAKAIND.NS,0.4487788199824181
VISASTEEL.NS,0.5087554746554284
VISHNU.NS,0.46390713963634855
VISHNUINFR.NS,0.5821659554189555
VISHWARAJ.NS,0.43139197403056584
VISHWAS.NS,0.4866624074107468
VITAL.NS,0.49254401263396336
VIVIANA.NS,0.6213303567071392
VIVIDHA.NS,0.7778718916720774
VIVIMEDLAB.NS,0.48031897452839106
VIVO.NS,0.43850096151109696
VIYASH.NS,0.5043102228669756
VLEGOV.NS,0.608599750353917
VLSFINANCE.NS,0.4678718021583494
VMARCIND.NS,0.6332088411663688
VMART.NS,0.3748736543960808
VOLTAMP.NS,0.44479711046483755
