Symbol,Risk_Contribution,Risk_Contribution_Pct
INDIGRID.NS,8.800506710619924e-06,5.466417965645642e-05
INDNIPPON.NS,9.492010484552017e-05,0.00058959442165117
INDOAMIN.NS,8.603926408124737e-05,0.0005344312485519708
INDOBORAX.NS,5.131802367192027e-05,0.0003187609256897579
INDOCO.NS,7.547140945592545e-05,0.00046878922101680653
INDORAMA.NS,0.00011040095726825303,0.0006857534413414971
INDOSTAR.NS,8.777616384147521e-05,0.0005452199682996389
INDOTECH.NS,9.867698775150905e-05,0.000612930228198925
INDOTHAI.NS,4.4421341785654344e-05,0.0002759223176344596
INDOWIND.NS,9.442025184346951e-05,0.0005864895942583401
INDRAMEDCO.NS,0.00010325984519382714,0.0006413965598323631
INDSWFTLAB.NS,7.837257867129521e-05,0.00048680977828896636
INDTERRAIN.NS,0.00011557309395292789,0.0007178800697545672
INDUSINDBK.NS,8.484182010066392e-05,0.0005269933480951521
INDUSTOWER.NS,7.047734231733929e-05,0.0004377686681944738
INFINIUM.NS,1.7807591446883823e-05,0.00011061151478091008
INFOBEAN.NS,9.527251597486928e-05,0.0005917834166626081
INFOLLION.NS,3.620333657284114e-05,0.0002248763349265762
INFOMEDIA.NS,3.0437923828814578e-05,0.00018906458358130727
INFY.NS,3.669566285043228e-05,0.00022793441021391845
INGERRAND.NS,5.457041673532587e-05,0.00033896310319811326
INM.NS,2.2658416718982535e-05,0.0001407423234803792
INNOVACAP.NS,3.0010519968463613e-05,0.00018640977265094408
INNOVANA.NS,4.290603896232404e-05,0.0002665100430357134
INOXGREEN.NS,7.436988796376781e-05,0.0004619471412681382
INOXINDIA.NS,3.4778948933908134e-05,0.00021602877826246852
INOXWIND.NS,0.00012433018034618853,0.0007722745449375295
INSECTICID.NS,8.075397608885654e-05,0.0005016017829481873
INSPIRE.NS,3.4540437123959735e-05,0.00021454726670206345
INSPIRISYS.NS,8.55269066812397e-05,0.0005312487503296201
INTELLECT.NS,9.398264333246595e-05,0.000583771397334994
INTENTECH.NS,0.000107285366326675,0.0006664010076048205
INTLCONV.NS,7.471946392249036e-05,0.00046411852567128023
INVENTURE.NS,9.228438704636491e-05,0.0005732227107901491
IOB.NS,0.00010816560918421934,0.0006718686193331373
IOC.NS,7.564981224583375e-05,0.0004698973665451762
IOLCP.NS,9.825009157373436e-05,0.0006102785707292057
IONEXCHANG.NS,5.474183380674003e-05,0.0003400278570692352
IPCALAB.NS,2.8196828638260224e-05,0.00017514406353035965
IPL.NS,8.127657584641236e-05,0.0005048479013791836
IPSL.NS,2.613220198695236e-05,0.00016231967444667122
IRB.NS,0.00011145498935010375,0.0006923005415234022
IRBINVIT.NS,9.054389556175e-06,5.624116811149249e-05
IRCON.NS,0.0001167405064116333,0.0007251314299857739
IRCTC.NS,8.752740664912135e-05,0.0005436748177417446
IREDA.NS,5.729074226347301e-05,0.00035586035335476987
IRFC.NS,7.70247873026861e-05,0.00047843799789771207
IRIS.NS,4.541904152815247e-05,0.0002821195105644194
IRISDOREME.NS,5.3281362581302866e-05,0.0003309561678954696
IRMENERGY.NS,4.727234421637753e-05,0.0002936312648801879
ISFT.NS,8.573190767446651e-05,0.0005325221100908233
ISGEC.NS,7.35210905162904e-05,0.00045667485210496353
ISHAN.NS,2.971021846085709e-05,0.00018454445556152034
IT.NS,2.6710439787016937e-05,0.00016591138751800383
ITALIANE.NS,3.160643637701332e-05,0.00019632277699742936
ITC.NS,3.773028705446734e-05,0.0002343609587327715
ITDC.NS,0.0001154632050510739,0.0007171974969356693
ITI.NS,9.917004224235652e-05,0.000615992826769026
IVC.NS,9.367986973326667e-05,0.0005818907248957709
IVP.NS,9.319843545187666e-05,0.0005789003050351824
IZMO.NS,9.531389896121248e-05,0.0005920404662933361
J&KBANK.NS,0.00011257093629711119,0.0006992322247098572
JAGRAN.NS,7.274371229489878e-05,0.0004518461821030547
JAGSNPHARM.NS,9.722541653476983e-05,0.0006039138212595132
JAIBALAJI.NS,0.00010151345102315036,0.0006305488657351968
JAICORPLTD.NS,0.00015064676811185845,0.0009357395281334969
JAINAM.NS,3.0170559802772514e-05,0.00018740385703068716
JAIPURKURT.NS,5.069343607600453e-05,0.0003148813117451277
JAKHARIA.NS,1.3313441006562222e-06,8.269618499922558e-06
JALAN.NS,1.3516776166121096e-05,8.395919746635856e-05
JAMNAAUTO.NS,9.960954812409176e-05,0.0006187228091744995
JASH.NS,8.023916663206911e-05,0.000498404053821896
JAYAGROGN.NS,0.00010411585789641076,0.0006467136664150753
JAYBARMARU.NS,0.00011862916425205555,0.0007368627921553898
JAYNECOIND.NS,0.0001003413001276994,0.0006232680727944806
JAYSREETEA.NS,0.00010981450151391472,0.0006821106826038637
JBCHEPHARM.NS,3.9378449148160736e-05,0.00024459848615649305
JBMA.NS,0.00011128114428643426,0.0006912207062246745
JETFREIGHT.NS,5.535633678868446e-05,0.00034384483062643986
JETKNIT.NS,3.529619226843229e-06,2.1924162537392097e-05
JFLLIFE.NS,2.875823828320337e-05,0.00017863124883697455
JGCHEM.NS,5.13093353810739e-05,0.00031870695853680286
JHS.NS,0.00010921624282870705,0.0006783946101861513
JINDALPHOT.NS,9.192563286623951e-05,0.0005709943160397407
JINDALPOLY.NS,9.474509447775693e-05,0.0005885073480882798
JINDALSAW.NS,0.00012516748288191187,0.0007774754336754876
JINDALSTEL.NS,9.759014307715937e-05,0.0006061793132242656
JINDRILL.NS,9.853627505580713e-05,0.0006120561939721784
JINDWORLD.NS,8.292418087130317e-05,0.0005150819685806582
JIOFIN.NS,4.185870656389932e-05,0.0002600045578096833
JISLDVREQS.NS,0.00011974908701609433,0.0007438191710535384
JISLJALEQS.NS,0.00013152754983460083,0.0008169808683011251
JITFINFRA.NS,8.73039432588347e-05,0.0005422867791531792
JIWANRAM.NS,2.6710312595960052e-05,0.00016591059747317883
JKCEMENT.NS,6.333186305852422e-05,0.0003933846600027642
JKIL.NS,0.00010544242058774024,0.0006549535852821195
JKLAKSHMI.NS,7.024270748540958e-05,0.0004363112384091195
JKPAPER.NS,0.00010422080334184505,0.0006473655330486662
JKTYRE.NS,0.00010258676516220964,0.0006372157360478517
JLHL.NS,1.2720351009289167e-05,7.9012217788081e-05
JMA.NS,7.829601510138059e-05,0.0004863342051340818
JMFINANCIL.NS,0.00010805723208898647,0.0006711954370722449
JNKINDIA.NS,4.823822908125037e-05,0.00029963084030431046
JOCIL.NS,9.36105905167546e-05,0.0005814603983631743
JPOLYINVST.NS,6.940437370000507e-05,0.000431103944083427
JPPOWER.NS,0.00012519876020293522,0.0007776697121587401
JSFB.NS,3.861797300352412e-05,0.0002398748030821196
JSL.NS,9.684126247258756e-05,0.0006015276556259425
JSLL.NS,4.8946150265916716e-05,0.00030402807924675843
JSWDULUX.NS,4.323666515629503e-05,0.00026856372133636747
JSWENERGY.NS,9.172154690281298e-05,0.0005697266399686974
JSWHL.NS,7.809365685276781e-05,0.00048507726073066627
JSWINFRA.NS,4.620106951709864e-05,0.00028697706250884825
JSWSTEEL.NS,7.195540706501692e-05,0.00044694963919622577
JTEKTINDIA.NS,0.00010567504411400578,0.0006563985218806852
JTLIND.NS,8.012022077840712e-05,0.0004976652239195083
JUBLFOOD.NS,6.515516040388358e-05,0.0004047100367033569
JUBLINGREA.NS,7.610398749254875e-05,0.0004727184674315586
JUBLPHARMA.NS,7.982810623743997e-05,0.0004958507600172852
JUNIPER.NS,4.02707045164295e-05,0.0002501407133661631
JUSTDIAL.NS,9.336709939079001e-05,0.0005799479578762624
JWL.NS,0.00012088806071175976,0.0007508938844502909
JYOTHYLAB.NS,5.96667836787548e-05,0.00037061908930794037
JYOTICNC.NS,4.7536636414961997e-05,0.0002952729108331177
JYOTISTRUC.NS,9.389745052892282e-05,0.0005832422238599373
K2INFRA.NS,3.4952501052141136e-05,0.00021710679393620227
KABRAEXTRU.NS,0.00011716374215279025,0.0007277603507232263
KAJARIACER.NS,5.805683439404836e-05,0.00036061892001873627
KAKATCEM.NS,0.00010469522257945495,0.0006503123790985524
KALAMANDIR.NS,4.860824394633101e-05,0.00030192918058463995
KALYANIFRG.NS,6.126321406901696e-05,0.00038053528624203375
KALYANKJIL.NS,6.692964557585057e-05,0.0004157322175194986
KAMATHOTEL.NS,0.00010992142354474647,0.0006827748267599686
KAMDHENU.NS,0.00011275630441158424,0.0007003836352189709
KAMOPAINTS.NS,5.397124585317589e-05,0.0003352413646864842
KANANIIND.NS,6.897678238106905e-05,0.00042844796875763665
KANDARP.NS,2.354683868499931e-05,0.00014626073958504257
KANORICHEM.NS,0.00010818977523694727,0.0006720187263089451
KANPRPLA.NS,7.608047537506513e-05,0.000472572422362054
KANSAINER.NS,5.024395912383871e-05,0.00031208939422576725
KAPSTON.NS,4.009878774941528e-05,0.0002490728556453478
KARMAENG.NS,7.04846916292474e-05,0.0004378143183052807
KARNIKA.NS,1.901705874289526e-05,0.00011812409783229219
KARURVYSYA.NS,8.443934657453384e-05,0.0005244933914605196
KAUSHALYA.NS,5.162348901131013e-05,0.00032065831782185833
KAVDEFENCE.NS,4.958557650424308e-05,0.00030799986313583206
KAYA.NS,0.00010275009320092723,0.0006382302450465916
KAYNES.NS,5.644011018482006e-05,0.00035057666841502457
KCEIL.NS,4.680616354693484e-05,0.00029073559253940884
KCK.NS,2.569598562770554e-05,0.00015961012484742162
KCP.NS,0.00010544538567198604,0.0006549720028463847
KCPSUGIND.NS,0.00011244449936272047,0.0006984468641023362
KDDL.NS,8.424258165343875e-05,0.0005232711899043467
KDL.NS,3.8281423539108145e-05,0.00023778433250002025
KEC.NS,7.966850849435559e-05,0.000494859421678755
KECL.NS,0.00010575798786510845,0.000656913725409385
KEEPLEARN.NS,3.359708538971381e-05,0.00020868765538924888
KEI.NS,7.484308007252258e-05,0.00046488636503053506
KEL.NS,2.4557993291714175e-05,0.0001525415071475755
KELLTONTEC.NS,0.00012256919726364967,0.0007613362320924612
KENNAMET.NS,3.982720289392744e-05,0.0002473859114930929
KERNEX.NS,8.569227432496467e-05,0.0005322759282959795
KESORAMIND.NS,9.040974805246593e-05,0.0005615784264184514
KEYFINSERV.NS,8.677662443723691e-05,0.0005390113483458521
KFINTECH.NS,5.096739573956581e-05,0.0003165830069724564
KHADIM.NS,0.00010132348389565249,0.000629368888544357
KHAICHEM.NS,0.00010753038059954339,0.0006679229090896875
KHAITANLTD.NS,4.816729620435987e-05,0.0002991902420917993
KHANDSE.NS,5.948711602944154e-05,0.00036950308712949066
KHFM.NS,2.1789811506876526e-05,0.0001353469987648376
KICL.NS,9.373894951421732e-05,0.0005822576978288241
KILITCH.NS,7.545711422934252e-05,0.00046870042648941687
KIMS.NS,3.288255957749534e-05,0.00020424939192867426
KINGFA.NS,9.21667867309045e-05,0.0005724922386726487
KIOCL.NS,0.0001272266358704768,0.0007902658232074005
KIRIINDUS.NS,9.353589230174239e-05,0.0005809964118247041
KIRLFER.NS,5.3154167327070405e-05,0.00033016609699870845
KIRLOSBROS.NS,0.00011115462830103251,0.0006904348545933055
KIRLOSENG.NS,9.898723716951734e-05,0.0006148573365441581
KIRLOSIND.NS,8.678430398939437e-05,0.0005390590497376719
KIRLPNU.NS,4.1759432002328e-05,0.00025938791576309505
KITEX.NS,0.00012152755779306158,0.000754866108379156
KKCL.NS,7.32371870952262e-05,0.0004549113914174774
KLL.NS,5.105463437007133e-05,0.0003171248880626875
KMSUGAR.NS,0.00011275411290923254,0.0007003700227438931
KNAGRI.NS,4.8943865500222234e-05,0.0003040138874682049
KNRCON.NS,8.175336872418289e-05,0.0005078094912496755
KODYTECH.NS,4.784179892250424e-05,0.0002971684219309701
KOHINOOR.NS,6.262026509759063e-05,0.00038896458283462783
KOKUYOCMLN.NS,9.557196760378109e-05,0.000593643454746722
KOLTEPATIL.NS,9.845198159065671e-05,0.0006115326067204027
KONSTELEC.NS,3.9615087267042055e-05,0.0002460683593205558
KONTOR.NS,4.1593924030161495e-05,0.0002583598661492964
KOPRAN.NS,0.00011758971756108693,0.0007304062888508869
KORE.NS,4.531525591028204e-05,0.0002814748481776299
KOTAKBANK.NS,4.720932898569251e-05,0.00029323984697613673
KOTARISUG.NS,0.00011500636803516094,0.0007143598625206589
KOTHARIPET.NS,0.00011954211422972459,0.0007425335635368189
KOTHARIPRO.NS,9.715537055396082e-05,0.000603478731985104
KOTYARK.NS,4.726211916314801e-05,0.0002935677521569874
KOVAI.NS,1.4655253180583567e-05,9.103082573728783e-05
KPIGREEN.NS,8.108625025408304e-05,0.0005036656975908772
KPIL.NS,7.847386420529434e-05,0.000487438911452452
KPITTECH.NS,8.01309401848643e-05,0.0004977318073083577
KPRMILL.NS,6.351086447675702e-05,0.000394496523899559
KRBL.NS,9.703500054990152e-05,0.000602731055999674
KREBSBIO.NS,9.554803409290495e-05,0.0005934947922001933
KRIDHANINF.NS,8.188769150410004e-05,0.000508643834636345
KRISHANA.NS,4.7274676035732137e-05,0.00029364574893165425
KRISHCA.NS,5.384446189115004e-05,0.00033445384852342336
KRISHIVAL.NS,7.884266016673964e-06,4.897296805360882e-05
KRISHNADEF.NS,7.320837879396529e-05,0.00045473244920340885
KRITI.NS,7.031840966674764e-05,0.00043678146106528265
KRITIKA.NS,4.339271985859311e-05,0.00026953305214459953
KRITINUT.NS,6.304786206646725e-05,0.0003916205932549166
KRSNAA.NS,5.8362760863741364e-05,0.0003625191764529235
KRYSTAL.NS,3.194901496608764e-05,0.00019845069737240226
KSB.NS,6.507535943997527e-05,0.0004042143545373995
KSCL.NS,6.394159534825021e-05,0.00039717200049620453
KSHITIJPOL.NS,2.7677815400025515e-05,0.0001719202226957513
KSL.NS,0.00010543363434896877,0.0006548990097274951
KSOLVES.NS,7.086855946835027e-05,0.0004401987060696503
KTKBANK.NS,8.941163461423193e-05,0.0005553786638253151
KUANTUM.NS,9.897673223612901e-05,0.000614792085350687
LAGNAM.NS,7.522102435528807e-05,0.00046723395873764424
LAKPRE.NS,2.2635962060453813e-05,0.00014060284679701308
LAL.NS,3.4360137201046676e-05,0.00021342733716820248
LALPATHLAB.NS,3.858328335241763e-05,0.00023965932897560975
LAMBODHARA.NS,0.0001163247291150106,0.0007225488372343552
LANCORHOL.NS,4.544809550617651e-05,0.0002822999787950185
LANDMARK.NS,4.0850740787977696e-05,0.0002537435976088294
LANDSMILL.NS,6.778305425583806e-05,0.00042103314926549907
LAOPALA.NS,8.03019256002181e-05,0.0004987938799560901
LASA.NS,9.896102987108293e-05,0.0006146945504095598
LATENTVIEW.NS,6.605118312394839e-05,0.0004102756647468856
LATTEYS.NS,3.297184502019529e-05,0.0002048039867538298
LAURUSLABS.NS,7.607960468849006e-05,0.0004725670141089921
LAXMICOT.NS,8.173530131085134e-05,0.0005076972658562114
LCCINFOTEC.NS,3.555867501833312e-05,0.0002208720319708485
LEMERITE.NS,2.125299848045822e-05,0.00013201259488526947
LEMONTREE.NS,9.503787179674907e-05,0.0005903259288235696
LEXUS.NS,3.5560039985962734e-05,0.00022088051044125753
LFIC.NS,8.176353043317816e-05,0.0005078726105113725
LGBBROSLTD.NS,8.323150248215531e-05,0.0005169908909075578
LGHL.NS,1.7466180382235002e-05,0.00010849084646164798
LIBAS.NS,7.262169690739271e-05,0.00045108828584971335
LIBERTSHOE.NS,0.00011215470145324252,0.0006966467899124431
LICHSGFIN.NS,9.861981703387031e-05,0.0006125751133762386
LICI.NS,4.721920020300838e-05,0.00029330116185430523
LICNFNHGP.NS,3.432218716329097e-05,0.0002131916112321784
LIKHITHA.NS,8.433887434340501e-05,0.0005238693101123078
LINC.NS,8.92357169409031e-05,0.0005542859545512015
LINCOLN.NS,8.879171989768999e-05,0.0005515280753818295
LINDEINDIA.NS,7.006672626598083e-05,0.00043521813441961776
LLOYDS.NS,4.6249077732707055e-05,0.0002872752646248511
LLOYDSENGG.NS,0.00013086747394441443,0.0008128808194931966
LLOYDSME.NS,5.125532388749297e-05,0.0003183714671741227
LMW.NS,6.776420655394681e-05,0.00042091607712452207
LODHA.NS,7.403672217550639e-05,0.00045987768832596494
LOKESHMACH.NS,9.523311941182921e-05,0.0005915387056623573
LORDSCHLO.NS,4.615602935121901e-05,0.0002866972963771516
LOTUSEYE.NS,5.8631083095231774e-05,0.0003641858548784184
LOVABLE.NS,0.00011547959349337938,0.0007172992934326137
LOYALTEX.NS,3.727027208610401e-05,0.00023150358452670138
LPDC.NS,8.487563865816947e-05,0.0005272034114203667
LRRPL.NS,1.755458060310852e-05,0.00010903994274830486
LT.NS,6.922590115039778e-05,0.00042999536524401707
LTF.NS,0.00011217817800097044,0.0006967926140410883
LTFOODS.NS,0.0001041655558002772,0.0006470223639974799
LTM.NS,5.046223453421918e-05,0.0003134452077760514
LTTS.NS,6.295648877699506e-05,0.0003910530298093389
LUMAXIND.NS,8.185496071377968e-05,0.0005084405279562636
LUMAXTECH.NS,0.00010147961368632223,0.000630338685762578
LUPIN.NS,4.233015914998291e-05,0.0002629329765601713
LUXIND.NS,9.102894338250956e-05,0.0005654245464064173
LXCHEM.NS,8.767771946005174e-05,0.0005446084829012121
LYKALABS.NS,9.78055086605026e-05,0.0006075170524393821
LYPSAGEMS.NS,7.421542197662723e-05,0.00046098767873381893
M&M.NS,6.792589113572954e-05,0.00042192037782184266
M&MFIN.NS,9.360142610692007e-05,0.0005814034738062012
MAANALU.NS,0.00010517737199161274,0.0006533072409802714
MACPOWER.NS,8.241527321727646e-05,0.0005119208983897008
MADHAV.NS,9.884158221917338e-05,0.0006139526035969238
MADHAVBAUG.NS,3.836673629717847e-05,0.0002383142510703358
MADHUCON.NS,7.408892179243402e-05,0.0004602019252513555
MADHUSUDAN.NS,3.9549205740922316e-05,0.0002456591374770562
MADRASFERT.NS,0.0001281312236634464,0.0007958846530379893
MAFANG.NS,2.1737339628507753e-05,0.0001350210706926959
MAGADSUGAR.NS,0.00011584767003520324,0.0007195855938549867
MAGNUM.NS,7.659330267980818e-05,0.0004757578393887101
MAGSON.NS,3.296729116503917e-05,0.0002047757005693442
MAHABANK.NS,0.00010583953403975987,0.0006574202479186017
MAHAPEXLTD.NS,6.926982165511197e-05,0.0004302681766217303
MAHASTEEL.NS,6.155357625052737e-05,0.00038233886539689897
MAHEPC.NS,9.113969796868344e-05,0.0005661124964069644
MAHESHWARI.NS,5.915707001775294e-05,0.0003674530126200228
MAHICKRA.NS,2.531084556888467e-05,0.00015721783471452775
MAHKTECH.NS,2.0646964947014645e-05,0.00012824822914596273
MAHLIFE.NS,7.794835801908159e-05,0.00048417473979526235
MAHLOG.NS,8.317904630167751e-05,0.0005166650603425667
MAHSCOOTER.NS,7.249594056740273e-05,0.0004503071527413373
MAHSEAMLES.NS,8.683517555650659e-05,0.0005393750375069527
MAITHANALL.NS,0.00010452426617484096,0.0006492504866504774
MAITREYA.NS,2.3228320118895644e-05,0.0001442822675840615
MAKEINDIA.NS,2.8318562925846015e-05,0.00017590021373690515
MAKS.NS,9.444532051787845e-06,5.866453078515114e-05
MAL.NS,3.232703480690203e-05,0.00020079876040689167
MALLCOM.NS,5.613450708779416e-05,0.00034867842060399407
MALUPAPER.NS,0.00011125362511169705,0.0006910497713954315
MANAKALUCO.NS,0.0001028526755977416,0.0006388674336487301
MANAKCOAT.NS,7.0890647911332e-05,0.000440335908012128
MANAKSIA.NS,0.0001029930101275036,0.0006397391189049503
MANAKSTEEL.NS,0.00010506753476548672,0.0006526249891441727
MANALIPETC.NS,0.00011182751220751681,0.0006946144601502911
MANAPPURAM.NS,9.749450857859184e-05,0.0006055852813596297
MANAV.NS,4.208938796824588e-06,2.614374309549747e-05
MANDEEP.NS,2.37841419363861e-05,0.0001477347442069827
MANGALAM.NS,8.106318106029215e-05,0.0005035224037334459
MANGLMCEM.NS,8.646995923127205e-05,0.0005371065032653958
MANINDS.NS,0.00012767979583040432,0.0007930806176592584
MANINFRA.NS,0.00012221481673264776,0.0007591350041802022
MANKIND.NS,2.32712249884553e-05,0.00014454877036337483
MANOMAY.NS,2.7521691621654553e-05,0.0001709504628228094
MANORAMA.NS,5.813263862028082e-05,0.0003610897765248155
MANORG.NS,5.85349842926352e-05,0.00036358893899815774
MANUGRAPH.NS,8.781162121651313e-05,0.0005454402111087127
MANYAVAR.NS,4.097588530148874e-05,0.00025452093036869565
MAPMYINDIA.NS,5.353216370548143e-05,0.0003325140142969267
MARALOVER.NS,0.00010922484865652417,0.0006784480651215723
MARATHON.NS,0.00010198971476776965,0.0006335071689052073
MARCO.NS,6.091189503816611e-05,0.0003783530747795974
MARICO.NS,3.0978274781957876e-05,0.00019242096322527914
MARINE.NS,0.00010370993587910116,0.0006441922895432247
MARINETRAN.NS,1.305262532708519e-05,8.107613337845374e-05
MARKSANS.NS,0.0001070617569264909,0.0006650120620785606
MARUTI.NS,5.306521040595322e-05,0.0003296135427791012
MASFIN.NS,7.168590832696466e-05,0.00044527565292265135
MASKINVEST.NS,2.5440338521433467e-05,0.00015802217772057652
MASTEK.NS,8.92066181369218e-05,0.0005541052078850235
MASTER.NS,2.0735381486223915e-05,0.00012879742679365103
MATRIMONY.NS,5.537783016085434e-05,0.0003439783362979144
MAWANASUG.NS,0.00010464458509147871,0.0006499978453073623
MAXESTATES.NS,4.5399627633175545e-05,0.0002819989215258849
MAXHEALTH.NS,3.3263874353965725e-05,0.0002066179213931749
MAXIND.NS,6.123553881916365e-05,0.00038036338195518253
MAXPOSURE.NS,4.612409422072872e-05,0.0002864989319229359
MAYURUNIQ.NS,7.75994695194977e-05,0.000482007625531454
MAZDA.NS,8.932767915475287e-05,0.000554857176089323
MAZDOCK.NS,9.729958402128828e-05,0.0006043745111880623
MBAPL.NS,4.075646517175537e-05,0.00025315800641597443
MBLINFRA.NS,0.00011048469206874618,0.0006862735584584049
MCL.NS,6.854905997335804e-05,0.00042579117917641943
MCLEODRUSS.NS,0.00011344211820125547,0.0007046435544988714
MCON.NS,2.9276250962819894e-05,0.0001818488747208011
MCX.NS,8.109566777226576e-05,0.0005037241943255296
MDL.NS,2.8160946033923804e-05,0.00017492117941760501
MEDANTA.NS,2.8312970377084068e-05,0.00017586547572688902
MEDIASSIST.NS,3.8518526192838175e-05,0.00023925709111343967
MEDICAMEQ.NS,7.218641424582485e-05,0.0004483845358957962
MEDICO.NS,2.4108712972710778e-05,0.00014975081101135476
MEDPLUS.NS,2.7052197894404996e-05,0.00016803421148662456
MEGAFLEX.NS,1.7603474870591377e-05,0.00010934364855863376
MEGASTAR.NS,4.3529877824329295e-05,0.00027038500623393274
MEGATHERM.NS,4.851395688759934e-05,0.00030134351831685626
MENONBE.NS,9.59364487566336e-05,0.0005959074224790435
MEP.NS,6.917403186812916e-05,0.0004296731801860633
METROBRAND.NS,3.249306916791973e-05,0.0002018300796750043
METROPOLIS.NS,4.8565790339839465e-05,0.0003016654808172711
MFSL.NS,6.0591170505572534e-05,0.00037636090045981967
MGEL.NS,7.101472390322165e-05,0.00044110660367031364
MGL.NS,7.543897104602718e-05,0.0004685877304521429
MHHL.NS,6.145247821400432e-05,0.00038171089687041154
MHLXMIRU.NS,4.1015849659608146e-05,0.00025476916821725703
MHRIL.NS,8.130361256050394e-05,0.0005050158394133243
MICEL.NS,9.439066124576886e-05,0.00058630579282485
MICROPRO.NS,3.679319006376744e-05,0.00022854019864024998
MIDHANI.NS,0.00011225544986991429,0.0006972725867818895
MILTON.NS,1.4419309105597989e-05,8.956526361365194e-05
MINDACORP.NS,9.74249686168977e-05,0.0006051533352133057
MINDPOOL.NS,1.8395547313947067e-06,1.1426359144013562e-05
MINDSPACE.NS,8.955159761999269e-06,5.562480413672844e-05
MINDTECK.NS,0.00012090160010117229,0.0007509779841095061
MIRCELECTR.NS,0.00011572140944936947,0.0007188013286331651
MIRZAINT.NS,0.00010862415041550668,0.0006747168394494559
MITCON.NS,5.2067368211052456e-05,0.0003234154650087582
MITTAL.NS,6.626559028949312e-05,0.00041160745076811845
MKPL.NS,4.658062037946574e-05,0.0002893346354545243
MMFL.NS,8.452649783236718e-05,0.0005250347298370632
MMP.NS,9.885740932946444e-05,0.0006140509133907621
MMTC.NS,0.00013021018378611693,0.0008087980742057876
MNC.NS,2.5788142841879913e-05,0.00016018255762634186
MODIRUBBER.NS,5.4202292784117115e-05,0.00033667650829324983
MODISONLTD.NS,8.909450824877474e-05,0.0005534088394521081
MODTHREAD.NS,1.4679708087800528e-05,9.118272692724736e-05
MOHITIND.NS,6.748696292320262e-05,0.0004191939835976437
MOIL.NS,9.591241963696133e-05,0.0005957581660603004
MOKSH.NS,5.946288176893498e-05,0.0003693525564823663
MOL.NS,8.605996545242998e-05,0.000534559834724412
MOLDTECH.NS,0.00010459706883261731,0.0006497026989713147
MOLDTKPAC.NS,6.96068197114717e-05,0.00043236143362413614
MONARCH.NS,8.268830798369205e-05,0.0005136168486360416
MONOPHARMA.NS,2.511653984466222e-05,0.000156010908412846
MONTECARLO.NS,9.196259529417172e-05,0.0005712239074561744
MOREALTY.NS,3.459599505807877e-05,0.00021489236375066403
MOREPENLAB.NS,0.00012708040396461782,0.0007893575065119839
MOS.NS,4.180637654280988e-05,0.00025967951088132777
MOTHERSON.NS,0.00010007010248331008,0.0006215835337965822
MOTILALOFS.NS,0.00010182664474243264,0.000632494262551662
MOTISONS.NS,5.947405268475061e-05,0.00036942194441298807
MOTOGENFIN.NS,7.016049124365692e-05,0.00043580055379087787
MOXSH.NS,1.113418080491056e-05,6.915975180299881e-05
MPHASIS.NS,5.7825786446606815e-05,0.0003591837700979983
MPSLTD.NS,7.372796304230756e-05,0.00045795983685641427
MPTODAY.NS,1.1278686717563837e-05,7.005734752452318e-05
MRF.NS,4.991442567017741e-05,0.00031004250346071437
MRPL.NS,0.00010071670311297434,0.0006255998812806755
MSPL.NS,9.749536591936276e-05,0.0006055906067154837
MSTCLTD.NS,0.00012484385475386377,0.0007754652237278995
MSUMI.NS,3.997917216793016e-05,0.0002483298657413547
MTARTECH.NS,7.49926082058752e-05,0.00046581515618018777
MTEDUCARE.NS,6.089569173686883e-05,0.0003782524282824959
MTNL.NS,0.00012384999391097976,0.0007692918760497064
MUFIN.NS,4.4513137488446455e-05,0.0002764925048923209
MUFTI.NS,4.765394288263676e-05,0.0002960015577206997
MUKANDLTD.NS,0.00010364225479164085,0.0006437718897587656
MUKKA.NS,4.103909073784117e-05,0.00025491352973162375
MUKTAARTS.NS,9.032216107272118e-05,0.0005610343815635619
MUNJALAU.NS,0.00011870054789140896,0.0007373061902703458
MUNJALSHOW.NS,9.556521784311389e-05,0.0005936015287370181
MURUDCERA.NS,0.00012591106786164806,0.0007820941976011023
MUTHOOTCAP.NS,8.974940139447956e-05,0.0005574766957414953
MUTHOOTFIN.NS,6.284188838985695e-05,0.0003903411916894205
MUTHOOTMF.NS,3.937049298884271e-05,0.0002445490666245687
MVGJL.NS,5.278156620415464e-05,0.00032785169222714164
MVKAGRO.NS,2.9091810766507662e-05,0.0001807032279576531
MWL.NS,2.482589255323932e-05,0.0001542055583031948
NACLIND.NS,8.814424329163365e-05,0.0005475062867870767
NAGAFERT.NS,8.661184444376197e-05,0.0005379878205578176
NAGREEKCAP.NS,4.641948137402213e-05,0.000288333723594233
NAGREEKEXP.NS,0.00010219938250601941,0.0006348095160641519
NAHARCAP.NS,0.00011560879807303392,0.0007181018452159275
NAHARINDUS.NS,0.00012318333408221387,0.0007651509312328102
NAHARPOLY.NS,0.00012001652721147916,0.0007454803707285789
NAHARSPING.NS,0.0001146139711410518,0.0007119224966937193
NAM-INDIA.NS,9.776082422450841e-05,0.0006072394959170871
NAMAN.NS,3.0161741730048653e-05,0.00018734908374007432
NARMADA.NS,4.160914127112658e-05,0.00025845438775144307
NATCOPHARM.NS,6.353756213323941e-05,0.000394662355883824
NATHBIOGEN.NS,9.525146282486079e-05,0.0005916526454226964
