Symbol,Mean_Return,Annualized_Return,Volatility,Annualized_Volatility,Sharpe,Observations
CYBERMEDIA.NS,0.0017919842015513164,0.45158001879093174,0.03476369377808281,0.5518565303448634,0.8182924255852018,1599
CYBERTECH.NS,0.0015822411329255751,0.39872476549724495,0.03795582450023495,0.6025300346042048,0.6617508548916781,1599
CYIENT.NS,0.0008472235574191578,0.21350033646962777,0.024267220822255724,0.38523018783826213,0.5542149686339362,1599
CYIENTDLM.NS,0.00048750482470957845,0.12285121582681377,0.0257252998332071,0.4083764745674243,0.3008283372761489,725
DABUR.NS,7.112197897867264e-05,0.017922738702625503,0.014500416638566042,0.23018697799481347,0.07786165342085222,1599
DALBHARAT.NS,0.0007372520046935233,0.18578750518276788,0.02126042635870727,0.33749880547405164,0.5504834451837846,1599
DALMIASUG.NS,0.0012042582480186065,0.30347307850068883,0.03080448879039177,0.4890060996231211,0.6205916014842693,1599
DAMODARIND.NS,0.000653312510168396,0.1646347525624358,0.03420018820743447,0.542911156730853,0.30324437160913437,1599
DANGEE.NS,-0.00015917318866745628,-0.04011164354419898,0.03359788802973696,0.5333499378220673,-0.07520699019483296,1599
DATAMATICS.NS,0.0021430656910027836,0.5400525541327015,0.035095632968881255,0.5571259016403555,0.9693545974843664,1599
DATAPATTNS.NS,0.0021039337491991226,0.5301913047981789,0.03164389275657044,0.5023312244873013,1.055461573863565,1106
DAVANGERE.NS,-0.000816966690871177,-0.20587560609953662,0.032238970306950665,0.5117777877419228,-0.4022753840253706,590
DBCORP.NS,0.0006445361080840067,0.1624230992371697,0.026568510852232375,0.4217620345219657,0.38510602174343067,1599
DBL.NS,0.0005044836290223079,0.1271298745136216,0.02915252742308005,0.46278202590276285,0.2747078914001155,1599
DBOL.NS,5.314357328909776e-06,0.0013392180468852636,0.027282771690166033,0.4331005738123961,0.003092164101969917,931
DBREALTY.NS,0.0022653679858454377,0.5708727324330503,0.038193781551477,0.6063074856860091,0.941556464187695,1599
DBSTOCKBRO.NS,0.0013503480821972342,0.340287716713703,0.03529001415875053,0.5602116073680131,0.6074271083250902,1599
DCAL.NS,0.001213847950951425,0.3058896836397591,0.03581199331952853,0.5684977696618738,0.5380666380128343,1599
DCBBANK.NS,0.00036621009500907716,0.09228494394228745,0.02455479632738542,0.38979530745662383,0.23675232147979836,1599
DCG.NS,-0.00011840973166977954,-0.029839252380784446,0.035030437960970245,0.556090962974423,-0.05365894137387175,537
DCI.NS,0.0020150635499810087,0.5077960145952142,0.03106478598110943,0.49313818942476717,1.0297235652901775,1592
DCM.NS,0.0014931262350192636,0.3762678112248544,0.033246142709224026,0.5277661539646197,0.7129441863565935,1599
DCMFINSERV.NS,0.001756324843760463,0.44259386062763667,0.03406496642533714,0.540764577487242,0.8184594166360287,1599
DCMNVL.NS,0.0015437142934059858,0.38901600193830843,0.032461199632173136,0.5153055689133089,0.7549229533045344,1599
DCMSHRIRAM.NS,0.001014352716387674,0.2556168845296939,0.02665214139044059,0.4230896281586222,0.604167220175531,1599
DCMSRIND.NS,0.0005653821233200885,0.14247629507666232,0.028549990998190302,0.45321705668606554,0.3143665777242643,1106
DCW.NS,0.0013304714330973422,0.33527880114053027,0.03407173568879421,0.5408720362132409,0.6198856267147547,1599
DCXINDIA.NS,-2.5895869899903364e-05,-0.006525759214775648,0.03210236154112704,0.5096091908142382,-0.012805419000291158,888
DECCANCE.NS,0.0007791132723171184,0.19633654462391384,0.025263464077153165,0.4010450592249671,0.489562307545543,1599
DEEM.NS,-0.0018835283090915807,-0.4746491338910783,0.03838166989505684,0.6092901206741698,-0.7790199082267847,568
DEEPAKFERT.NS,0.0022527477255968056,0.567692426850395,0.030922773235703232,0.4908838069806892,1.1564700623191007,1599
DEEPAKNTR.NS,0.0012475619670639993,0.31438561570012785,0.02422426849483189,0.3845483407786928,0.8175451103585868,1599
DEEPINDS.NS,0.0031604530939494287,0.796434179675256,0.03319035333822472,0.5268805251558304,1.5116029947011276,1272
DELAPLEX.NS,-0.001466778688817861,-0.36962822958210095,0.0345144095452749,0.5478992658301877,-0.6746280797110269,585
DELHIVERY.NS,0.00020876473806055482,0.05260871399125981,0.023198218788832662,0.36826030664950343,0.14285741102510632,1005
DELPHIFX.NS,0.00037279308512706616,0.09394385745202068,0.035647095010269414,0.565880090154386,0.16601371754639835,1599
DELTACORP.NS,-0.0001106821071775698,-0.02789189100874759,0.02889583734286709,0.4587071972051986,-0.06080543575223304,1599
DELTAMAGNT.NS,0.0008873908087369638,0.2236224838017149,0.03666476746352258,0.5820351395189594,0.3842078744361285,1599
DEN.NS,7.611324916460017e-05,0.019180538789479243,0.027795337838767895,0.4412373091704203,0.04346989339034132,1599
DENEERS.NS,0.0008788042965088567,0.2214586827202319,0.033277221096365585,0.528259508065773,0.41922327821624045,766
DENORA.NS,0.001490227803849154,0.3755374065699868,0.03519133505614394,0.5586451251774367,0.6722289153614447,1599
DENTALKART.NS,0.0014296525628371057,0.36027244583495066,0.03324708781089341,0.5277811569885049,0.6826171057160296,750
DESTINY.NS,0.0028019580266036904,0.70609342270413,0.033478557164609186,0.5314556190648936,1.3286027983795052,1141
DEVIT.NS,0.001499753668018602,0.3779379243406877,0.03446180627698514,0.5470642148339243,0.6908474619481748,1599
DEVYANI.NS,0.00020688417399506557,0.05213481184675652,0.023483875239472436,0.3727949622222689,0.13984848812327177,1195
DGCONTENT.NS,0.001535891444639005,0.3870446440490293,0.03463335087498848,0.5497874009043645,0.7039896574791747,1599
DHAMPURSUG.NS,0.0001646233581980168,0.04148508626590023,0.028820902957102334,0.45751765070891304,0.09067428590267511,1599
DHANBANK.NS,0.0010549843711585474,0.26585606153195396,0.030919506481509193,0.4908319488655383,0.5416437584114645,1599
DHANUKA.NS,0.0009019416283215485,0.22728929033703021,0.023338047753546285,0.3704800226497987,0.613499450554392,1599
DHARMAJ.NS,0.0005100781107806871,0.12853968391673315,0.027969682657758413,0.4440049473709492,0.28950056677936775,869
DHRUV.NS,-0.0004501874744497634,-0.11344724356134038,0.03176955405293289,0.5043260357249075,-0.22494821905887472,1127
DHTL.NS,-0.0018758747226838572,-0.472720430116332,0.03737463282218249,0.593303902739082,-0.7967593469956001,585
DHUNINV.NS,0.0013201583692034472,0.3326799090392687,0.03337272293844089,0.5297755528090519,0.6279638750321445,1599
DIACABS.NS,0.004236027046585367,1.0674788157395125,0.0383572562727665,0.6089025664350748,1.7531192584541917,1599
DIAMINESQ.NS,-0.0007318286879665131,-0.1844208293675613,0.027700550293423592,0.4397326035362166,-0.41939312183016764,672
DIAMONDYD.NS,0.0004362966161150065,0.10994674726098164,0.023589129942340623,0.37446582883092416,0.29360956006115024,1599
DICIND.NS,0.0005301882648270651,0.13360744273642042,0.022477991438772726,0.3568270519153895,0.3744319328347933,1599
DIGIDRIVE.NS,-0.0023298556548497725,-0.5871236250221427,0.030035911046187948,0.4768053061768271,-1.2313697381639523,600
DIGIKORE.NS,-0.0008078155279362352,-0.2035695130399313,0.03901841429578108,0.619398124672345,-0.3286569734895749,666
DIGISPICE.NS,0.0015275916986587697,0.38495310806201,0.0353359159290758,0.5609402753821227,0.6862639838078537,1599
DIGJAMLMTD.NS,0.0019751176004709336,0.49772963531867526,0.02926443222726898,0.4645584595971466,1.071403663061682,1599
DISHTV.NS,-0.00022986194196401082,-0.057925209374930724,0.03664663436422088,0.5817472854914525,-0.09957108665491454,1599
DIVGIITTS.NS,0.0007307776996095986,0.18415598030161884,0.02452522690598126,0.38932590744393897,0.4730123959914905,803
DIVISLAB.NS,0.0009750871185646924,0.24572195387830248,0.017961154679333267,0.2851244912464794,0.8618058476985939,1599
DIXON.NS,0.0021187141322483722,0.5339159613265898,0.025485825661004456,0.4045749399369968,1.3196960775912985,1599
DJML.NS,0.0010390687642667352,0.26184532859521725,0.029015127589145834,0.4606008711581338,0.568486394601977,872
DKEGL.NS,0.0012955739008358774,0.32648462301064113,0.04107208198924401,0.6519990886271682,0.5007439867716356,1139
DLF.NS,0.0009337256477227208,0.23529886322612564,0.024369154339590426,0.3868483322610404,0.6082457738691993,1599
DLINKINDIA.NS,0.0014927910879751153,0.37618335416972903,0.03177446531580464,0.5044039996059989,0.7457977225866055,1599
DMART.NS,0.0007011095698124307,0.17667961159273254,0.019069930731055888,0.3027257654016123,0.5836292505804382,1599
DMCC.NS,0.00026958318104447184,0.0679349616232069,0.030830173846971155,0.48941383725583915,0.13880882895367377,1123
DNAMEDIA.NS,0.0024939154462881247,0.6284666924646074,0.04633989809736361,0.7356230768741958,0.8543324865977335,1599
DODLA.NS,0.0007162609084592043,0.18049774893171946,0.022996569169925804,0.3650592181879125,0.4944341628398741,1229
DOLATALGO.NS,0.000631650690873604,0.1591759741001482,0.03258348320483461,0.5172467604494535,0.30773701504062534,1599
DOLLAR.NS,0.0007552903519556622,0.19033316869282688,0.0279240395511445,0.4432803855159603,0.4293742175649997,1599
DOLLEX.NS,0.0002418405994948261,0.06094383107269618,0.02837717953830759,0.45047375980675547,0.13528830424848698,855
DOLPHIN.NS,0.0020453659672019474,0.5154322237348907,0.021716386161673408,0.3447369429529941,1.4951464711606826,1599
DOMS.NS,0.0011749691630263946,0.2960922290826514,0.02348614472046922,0.37283098911620494,0.7941727960557609,614
DONEAR.NS,0.001173053306542211,0.29560943324863714,0.03179363563618659,0.5047083190077034,0.5857035085726915,1599
DPABHUSHAN.NS,0.002304888400596453,0.5808318769503061,0.03133289850077647,0.4973943437272985,1.1677492602705453,1599
DPSCLTD.NS,0.0005339399908097108,0.13455287768404714,0.035807263040143734,0.5684226788045696,0.2367127187237158,1599
DPWIRES.NS,0.0013390421078325605,0.33743861117380525,0.035057157409353765,0.5565151210679727,0.6063422149720717,1599
DRCSYSTEMS.NS,0.0015354303780194297,0.3869284552608963,0.03557584855630202,0.5647490877604283,0.6851333869263988,1301
DREAMFOLKS.NS,-0.0015596543863536493,-0.3930329053611196,0.027215670725584368,0.43203537902230227,-0.9097238893966383,933
DREDGECORP.NS,0.0012843490480819318,0.3236559601166468,0.03241548424341046,0.5145798596147808,0.6289712938997236,1599
DRONE.NS,-0.0005555354317598972,-0.1399949288034941,0.035528632353778906,0.5639995537820542,-0.24821815525335006,716
DRREDDY.NS,0.0006198303246177886,0.15619724180368275,0.01566850086806157,0.24872974028454345,0.6279797567632854,1599
DRSDILIP.NS,0.00031245524288329475,0.07873872120659028,0.021495906333468828,0.3412369341857807,0.2307450141482115,1599
DSSL.NS,0.003372527244580732,0.8498768656343445,0.0415526570514953,0.659627981233266,1.2884184567873875,1599
DTIL.NS,0.0005326296719675905,0.1342226773358328,0.028344578126020526,0.4499562284309492,0.29830163214738287,1599
DUCOL.NS,0.0004366181936387821,0.11002778479697309,0.03291171769139948,0.5224573213884471,0.2105966942994898,839
DUCON.NS,0.000632763926122062,0.15945650938275963,0.03658180339756226,0.5807181258012446,0.2745850392783071,1599
DUGLOBAL.NS,0.0021801421827063274,0.5493958300419945,0.03805064416828703,0.6040352501705858,0.9095426630926581,1174
DVL.NS,0.00128253987434144,0.32320004833404287,0.03067626429459909,0.4869705988559966,0.6636951986286491,1599
DWARKESH.NS,0.0006036830674477765,0.15212813299683967,0.029921957327439727,0.47499634697215437,0.3202722167582435,1599
DYCL.NS,0.0023296624552634174,0.5870749387263812,0.03539322424860333,0.561850016751272,1.0448961844318607,959
DYNAMATECH.NS,0.001983038057324191,0.4997255904456961,0.03156193887680271,0.5010302469782475,0.9973960523532863,1599
DYNAMIC.NS,0.0019579166490172537,0.4933949955523479,0.03864113592378959,0.6134090161883481,0.8043491088837375,1145
DYNPRO.NS,0.0008923070942376876,0.22486138774789727,0.033111121370702976,0.5256227566641372,0.4277999475802365,1599
E2E.NS,0.0038742811138916594,0.9763188407006982,0.034768599142998104,0.5519344005987986,1.7689037676243429,1599
EASEMYTRIP.NS,0.0007656554873201703,0.19294518280468292,0.03368286713503456,0.5346989392975926,0.36084826174921053,1295
EASTSILK.NS,0.0013474364738830142,0.3395539914185196,0.030999551965455247,0.4921026315301088,0.6900064532529213,1599
ECLERX.NS,0.001557058264268168,0.39237868259557834,0.02684728062418336,0.42618736745971264,0.920671780898503,1599
EDELWEISS.NS,0.0010102277582420313,0.2545773950769919,0.03173475500073614,0.5037736178970673,0.5053408635007322,1599
EFACTOR.NS,0.0017605260513429686,0.4436525649384281,0.04209008658299687,0.6681594105587166,0.6639920921976459,663
EFORCE.NS,-0.00170714092389502,-0.430199512821545,0.03430625105525473,0.5445948522429072,-0.7899441411349624,610
EICHERMOT.NS,0.0009473000940886337,0.2387196237103357,0.018837887105639335,0.2990421870445921,0.7982807578742683,1599
EIDPARRY.NS,0.0011089366481824405,0.279452035341975,0.02521995965052198,0.40035444786218766,0.6980115665860408,1599
EIFFL.NS,0.0008706811918523675,0.21941166034679663,0.02727384921428298,0.4329589338988029,0.5067724515371255,1599
EIHAHOTELS.NS,0.0008013986320350342,0.2019524552728286,0.02719259607747957,0.4316690803394485,0.4678409097867762,1599
EIHOTEL.NS,0.0008519206400696946,0.21468400129756302,0.025912293349945735,0.41134490461985523,0.5219075255009259,1599
EIMCOELECO.NS,0.0015822856995855324,0.3987359962955542,0.032357815778200814,0.5136644011101679,0.7762577967906238,1599
EKC.NS,0.0015042953718933465,0.3790824337171233,0.03543828826651599,0.5625653858581174,0.6738459977214636,1599
ELDEHSG.NS,0.00037718891864305543,0.09505160749804997,0.02725622853267694,0.43267921425003675,0.21968147386696865,1032
ELECON.NS,0.0027708749971664583,0.6982604992859475,0.034804443366132115,0.5525034100009041,1.2638121080280842,1599
ELECTCAST.NS,0.0016575861543657784,0.41771171090017617,0.03245008117435242,0.5151290688671718,0.8108874768391005,1599
ELECTHERM.NS,0.0020145742161046787,0.507672702458379,0.035233925151242636,0.5593212219771112,0.9076585734827602,1599
ELGIEQUIP.NS,0.0013770445975166618,0.3470152385741988,0.02904136581065874,0.4610173900119405,0.7527161579853008,1599
ELGIRUBCO.NS,0.001462855082016484,0.36863948066815394,0.03810615673479191,0.6049164848442509,0.6094055789586695,1599
ELIN.NS,-0.0004576217148858188,-0.11532067215122634,0.029631907848728982,0.47039195424071906,-0.24515868333116084,853
EMAMILTD.NS,0.00038698831690550575,0.09752105586018744,0.02173169376520873,0.34497994362573114,0.2826861609264684,1599
EMAMIREAL.NS,0.0010084003435288308,0.25411688656926534,0.03487352172670541,0.553599994979222,0.459026172098869,1599
EMBASSY.NS,0.00011117006781167684,0.028014857088542563,0.014116483906102152,0.2240922348131518,0.12501484985368352,1599
EMBDL.NS,0.0006828137725033714,0.1720690706708496,0.036438085866215046,0.5784366807193355,0.29747261265808206,1599
EMIL.NS,0.0007203272745788992,0.1815224731938826,0.028967579687606774,0.4598460716211218,0.3947461648502313,905
EMKAY.NS,0.0016522679268397328,0.4163715175636127,0.036324487917005585,0.5766333691810045,0.7220732267974491,1599
EMKAYTOOLS.NS,0.0009648290829309585,0.24313692889860153,0.030986473505083708,0.4918950174080605,0.49428622021780483,1599
EMMBI.NS,0.0003910827709287923,0.09855285827405565,0.031054810960257143,0.49297984087778013,0.1999125524049348,1599
EMMIL.NS,-0.0015788788671399054,-0.39787747451925615,0.03463513462105243,0.5498157169952884,-0.7236560582400843,517
EMSLIMITED.NS,0.0007102003848095961,0.17897049697201822,0.032488237247752697,0.515734777754515,0.34702041570911185,674
EMUDHRA.NS,0.0009662086726953144,0.24348458551921923,0.02572560737093633,0.40838135657752617,0.596218660811948,999
ENDURANCE.NS,0.0007600655564887551,0.1915365202351663,0.020598548657540305,0.32699182270029015,0.58575324194184,1599
ENERGYDEV.NS,0.0012216557865203919,0.30785725820313875,0.03479566350841446,0.5523640340804994,0.5573448653578934,1599
ENFUSE.NS,0.0015349826841861802,0.3868156364149174,0.040135716696437576,0.6371347504207002,0.6071174679445799,551
ENGINERSIN.NS,0.0009160689425605418,0.23084937352525653,0.026474925398682146,0.4202764115034031,0.5492798720239079,1599
ENIL.NS,-4.849988394994557e-05,-0.012221970755386285,0.028257630706920483,0.4485759809424834,-0.027246155110015557,1599
ENSER.NS,0.001876487120934751,0.47287475447555727,0.03766200415508027,0.5978657812237421,0.7909379819458026,551
ENTERO.NS,0.0003107930255317749,0.07831984243400728,0.025710495773539285,0.40814146740577306,0.19189386202735906,575
EPACK.NS,0.0007049133053840045,0.17763815295676913,0.03255286395533421,0.5167606949323964,0.3437532202018733,588
EPIGRAL.NS,0.0013526556491352264,0.34086922358207705,0.030633852068291476,0.4862973256358454,0.7009481763782731,1193
EPL.NS,0.0004432976682651163,0.11171101240280931,0.023773010416490357,0.3773848408642892,0.296013512749924,1599
EQUIPPP.NS,0.003244506626903515,0.8176156699796858,0.04325491723703741,0.6866505239392925,1.1907304246839432,1599
EQUITASBNK.NS,0.0009091054296903648,0.22909456828197192,0.02376954282048393,0.3773297944842077,0.6071467761911925,1390
ERIS.NS,0.000822185293806882,0.20719069403933427,0.019172863754299007,0.3043597764887962,0.6807426934976777,1599
ESABINDIA.NS,0.0012186087296252278,0.3070893998655574,0.02416400643848171,0.3835917102911172,0.8005631811816258,1599
ESAFSFB.NS,-0.0009213760707285559,-0.2321867698235961,0.022595442454505725,0.3586915289885582,-0.6473160112766492,640
ESCONET.NS,-0.000711752218991324,-0.17936155918581365,0.03727623103398589,0.5917418227782886,-0.30310779512540237,570
ESCORTS.NS,0.0012575371264202896,0.31689935585791296,0.02254655372665044,0.3579154444936418,0.8854028534763118,1599
ESFL.NS,0.0005802877616613485,0.14623251593865982,0.03647674748455849,0.5790504148838558,0.2525384874613909,727
ESG.NS,0.0003728802158027738,0.09396581438229899,0.008693722027662401,0.13800855871631346,0.6808694711134002,690
ESSARSHPNG.NS,0.0015386977247261798,0.38775182663099733,0.038543580421679526,0.6118603706026926,0.6337260023051589,1599
ESSENTIA.NS,0.002699180536291249,0.6801934951453947,0.03470657784737465,0.5509498430535406,1.2345833358905132,1599
ESTER.NS,0.0011270558215424374,0.28401806702869425,0.0321274145322079,0.5100068947182279,0.556890642009086,1599
ETERNAL.NS,0.0010802093259859515,0.2722127501484598,0.029643490066307288,0.47057581624477607,0.5784673600966881,1211
ETHOSLTD.NS,0.001366003628085078,0.3442329142774397,0.02400237699309824,0.38102592238893745,0.9034369948353782,1001
EUROTEXIND.NS,0.0008719099591529325,0.21972130970653897,0.03222247176584125,0.5115158815212975,0.4295493407811047,1599
EVEREADY.NS,0.0014810755794951028,0.3732310460327659,0.02602854000295835,0.41319026302754525,0.90329100036872,1599
EVERESTIND.NS,0.0006639302375998151,0.1673104198751534,0.03070687179340808,0.48745647783661034,0.34323150369792377,1599
EXCELINDUS.NS,0.00047427548526579236,0.11951742228697967,0.028258179477915486,0.4485846924119605,0.2664322352248706,1599
EXICOM.NS,0.0002282082078468185,0.057508468377398266,0.03926180611573492,0.6232618500328165,0.09227015639473245,563
EXIDEIND.NS,0.000645318885606504,0.162620359172839,0.01929174865271413,0.30624701574388175,0.5310104288782376,1599
EXPLEOSOL.NS,0.0011107596277320705,0.27991142618848175,0.028492565375238692,0.452305453182788,0.6188548562012639,1599
EXXARO.NS,-0.00013771991566500285,-0.034705418747580714,0.02901519851834621,0.4606019971242831,-0.0753479554241191,1195
FACT.NS,0.002804771396271116,0.7068023918603212,0.03868042923135537,0.6140327781083975,1.1510825106726579,1599
FAIRCHEMOR.NS,0.00042153791043850214,0.10622755343050254,0.029813402265545238,0.4732730887881741,0.22445297640417392,1353
FAZE3Q.NS,0.0012249161322358283,0.30867886532342875,0.03439019073135887,0.5459273532915244,0.565421137926743,883
FCL.NS,0.0023064129522219457,0.5812160639599303,0.03392578137365832,0.5385550832894831,1.079213774030086,1599
FCSSOFT.NS,0.0034551349824991544,0.8706940155897869,0.05267304829527958,0.8361587195100267,1.0413023212865582,1599
FDC.NS,0.0005924617038891887,0.14930034938007555,0.021125931141846552,0.3353637600960047,0.44518927548204756,1599
FEDERALBNK.NS,0.00112530674222506,0.2835772990407151,0.021606524949410646,0.34299295027471804,0.8267729666559783,1599
FEDFINA.NS,0.0004781251388306467,0.12048753498532297,0.021964796655506384,0.34868033729143894,0.34555299539192363,628
FEL.NS,-0.0017731871416407773,-0.4468431596934759,0.034035493499373785,0.5402967092921913,-0.8270329098965954,1599
FELDVR.NS,-0.000588279417691757,-0.14824641325832275,0.0353290482348012,0.5608312541153366,-0.26433336617833253,1599
FELIX.NS,0.002148631674789709,0.5414551820470067,0.033303862046590145,0.5286824200396808,1.024159611750221,1599
FIBERWEB.NS,5.3344925758867564e-06,0.0013442921291234625,0.03240418278511555,0.5144004545261767,0.0026133183151280724,1069
FIDEL.NS,0.001684735592701778,0.42455336936084803,0.03882422205806054,0.6163154184670588,0.6888572906659154,982
FIEMIND.NS,0.0019289515626982365,0.4860957937999556,0.02883567465289599,0.4577521441099893,1.0619192068342467,1599
FILATEX.NS,0.0011310821700707876,0.2850327068578385,0.03100783927174773,0.49223418843904,0.5790591420756991,1599
FILATFASH.NS,-0.003996211123062194,-1.0070452030116728,0.038178648878521196,0.6060672619501327,-1.6616063368467056,525
FINCABLES.NS,0.0009636249667136366,0.24283349161183643,0.025860670280695112,0.41052541380094915,0.5915187792236871,1599
FINEORG.NS,0.0008946574172725331,0.22545366915267834,0.023194356380242358,0.36819899281395346,0.6123147361964604,1599
FINOPB.NS,-0.0006235796343056958,-0.15714206784503534,0.031227384402370627,0.49571935934214023,-0.3169980451309701,1135
FINPIPE.NS,0.0006381830008447618,0.16082211621287998,0.023450869399879504,0.37227101076201413,0.43200279249165213,1599
FIVESTAR.NS,0.00021129104541761445,0.05324534344523884,0.025267928155256764,0.4011159242679388,0.13274303068973106,882
FLAIR.NS,-0.0005383077639824122,-0.13565355652356786,0.02397234641240977,0.38054920169956613,-0.35646785203523534,627
FLEXITUFF.NS,0.0006214156905287625,0.15659675401324816,0.035952233809861775,0.570724018428855,0.2743826244501555,1599
FLFL.NS,-0.002779417327824088,-0.7004131666116702,0.03409018300702567,0.54116487831162,-1.294269444825926,1599
FLUOROCHEM.NS,0.0015013251554306755,0.3783339391685302,0.025669645357064355,0.4074929871480966,0.9284428225780262,1599
FMGOETZE.NS,7.620583229800578e-05,0.019203869739097455,0.023187449095472344,0.3680893430675365,0.052171762374478625,1599
FMNL.NS,0.00014746577428408877,0.03716137511959037,0.0342374064446509,0.5435019779303183,0.06837394642261041,1599
FOCUS.NS,0.0021355888838986772,0.5381683987424667,0.031161110354875038,0.49466729145383415,1.087940132772438,1599
FONEBOX.NS,-0.0007277396511977959,-0.18339039210184457,0.03633842505066597,0.5768546143189311,-0.31791440607329835,585
FOODSIN.NS,0.00010870612993646851,0.027393944743990064,0.03247731390280572,0.5155613750292269,0.05313420684867464,1133
FORCEMOT.NS,0.00226098071387402,0.569767139896253,0.03131518359251361,0.4971131282767275,1.1461518666211554,1561
FORTIS.NS,0.0014616695932621333,0.3683407375020576,0.020305380559706696,0.3223379234250567,1.1427161085738535,1599
FOSECOIND.NS,0.0011880440654921493,0.2993871045040216,0.02543564376718372,0.4037783270687893,0.7414640272483393,1599
FROG.NS,0.0006854212523455881,0.1727261555910882,0.03837368389824189,0.6091633469049099,0.2835465338955311,907
FSL.NS,0.0015296973440447495,0.3854837306992769,0.02835771746849459,0.45016480902641287,0.8563168932129013,1599
FUSION.NS,-0.0001763331006325644,-0.044435941359406234,0.02721255371400431,0.431985897997455,-0.10286433322336837,886
GABRIEL.NS,0.00181225760973012,0.4566889176519902,0.029795352408157304,0.4729865561850822,0.9655431252326871,1599
GAEL.NS,0.0014400662096232264,0.36289668482505305,0.029109662004276303,0.4621015584747668,0.7853180284066692,1599
GAIL.NS,0.0007536876016942152,0.18992927562694223,0.02153971069670459,0.34193230689454895,0.5554587027821151,1599
GALAXYSURF.NS,0.0002830533678743683,0.07132944870434081,0.019016891293445363,0.3018837904320352,0.23628114845868017,1599
GALLANTT.NS,0.0025324092856227076,0.6381671399769223,0.03402248920467746,0.5400902725137376,1.1815934714148921,1599
GANDHAR.NS,-0.0007508258732339522,-0.18920812005495594,0.023771658406333968,0.37736337836842615,-0.5013950237381777,628
GANDHITUBE.NS,0.0010873658041414074,0.27401618264363464,0.02705009766578768,0.4294069881820979,0.638126975538258,1599
GANECOS.NS,0.0012451277929686488,0.3137722038280995,0.027734864408979126,0.4402773232335311,0.7126694636999713,1599
GANESHBE.NS,0.00045709341310401356,0.11518754010221141,0.02721672272458268,0.4320520789886764,0.26660568413844005,1174
GANESHHOU.NS,0.0025111720976302454,0.6328153686028218,0.033439355696162125,0.5308333150456568,1.1921169049994416,1599
GANGAFORGE.NS,0.0011363660808347117,0.28636425237034735,0.03163004758401726,0.5021114391866943,0.5703201122726699,1599
GANGESSECU.NS,0.001314403937054437,0.33122979213771814,0.03407043196125612,0.5408513401801819,0.6124229848952035,1599
GARFIBRES.NS,0.0008953065775299232,0.22561725753754064,0.02271122938344785,0.36052958950287484,0.6257940099969009,1599
GATECH.NS,0.0009181930775792049,0.23138465554995963,0.037436596262578545,0.5942875418610777,0.3893479826707334,1599
GATECHDVR.NS,0.0022898448374302285,0.5770408990324176,0.044877451182619474,0.7124074518219159,0.8099871745539566,1599
GATEWAY.NS,-9.027822437252374e-06,-0.002275011254187598,0.019530729094812214,0.31004071265188055,-0.007337782301971492,1047
GAYAHWS.NS,0.0028252379878301232,0.711959972933191,0.05386510145510674,0.8550819767728551,0.8326218915526468,1599
GAYAPROJ.NS,-7.929411140364094e-05,-0.019982116073717516,0.035673292919237334,0.5662959690663801,-0.03528564066359309,1599
GEECEE.NS,0.0013588076218145123,0.3424195206972571,0.030519996538492113,0.4844899251324137,0.7067629334163595,1599
GEEKAYWIRE.NS,0.0018231464899524663,0.4594329154680215,0.03249969883737052,0.5159167248490645,0.8905175842136775,1599
GENCON.NS,0.00032377332228602986,0.08159087721607952,0.033425775936132135,0.530617743038237,0.1537658291426564,1317
GENESYS.NS,0.001784900123758525,0.4497948311871483,0.03729992713986878,0.5921179867975292,0.7596371689700968,1599
GENUSPAPER.NS,0.0011580505802716982,0.29182874622846794,0.03457284911149255,0.548826965183818,0.5317317929718086,1599
GENUSPOWER.NS,0.0021133862165797147,0.5325733265780881,0.03279394436664552,0.5205877278181897,1.0230232065018716,1599
GEOJITFSL.NS,0.0011164004652837666,0.28133291725150916,0.0304222255403068,0.48293785865261635,0.5825447564546306,1599
GESHIP.NS,0.0012858701152586353,0.3240392690451761,0.025208097007969513,0.40016613424967235,0.8097618496696699,1599
GFLLIMITED.NS,0.0001742723565985511,0.043916633862834877,0.030110542404948638,0.47799004226855285,0.09187771706373928,1599
GHCL.NS,0.00094813300171911,0.23892951643321572,0.025526547897672638,0.4052213854033227,0.5896271150531843,1599
GHCLTEXTIL.NS,0.0007768902106493141,0.19577633308362716,0.026532874408815167,0.42119632352060915,0.46481016606985603,744
GICHSGFIN.NS,0.0003794299474817989,0.09561634676541332,0.02714341332270461,0.43088832831188284,0.22190516772643912,1599
GICL.NS,0.0021488004538803536,0.5414977143778491,0.027812513718427617,0.4415099678071907,1.2264676991716832,1599
GICRE.NS,0.0006857897336896127,0.17281901288978238,0.028140206106753638,0.44671192320342745,0.38686904000787686,1599
GILLANDERS.NS,0.001258222997640605,0.31707219540543247,0.03219688187156586,0.5111096545433227,0.6203604110917,1599
GILLETTE.NS,0.00021477685766918347,0.05412376813263423,0.015386912785920807,0.24425966805951893,0.2215829103617952,1599
GINNIFILA.NS,0.0017853123897441903,0.44989872221553595,0.03681997883158064,0.5844990436021498,0.7697167807887261,1599
GIPCL.NS,0.0008721846162223217,0.21979052328802506,0.02595869101885001,0.4120814447798582,0.5333667071698445,1599
GIRIRAJ.NS,0.00251201080274682,0.6330267222921986,0.0320447942853184,0.5086953389590576,1.244412271572136,1599
