Symbol,First_Date,Last_Date,History_Days,Last_Close
20MICRONS.NS,2020-01-01,2026-06-19,1602,184.13999938964844
360ONE.NS,2020-01-01,2026-06-19,1602,1145.0999755859375
3MINDIA.NS,2020-01-01,2026-06-19,1601,33125.0
5PAISA.NS,2020-01-01,2026-06-19,1602,325.20001220703125
63MOONS.NS,2020-01-01,2026-06-19,1603,670.4500122070312
AADHARHFC.NS,2024-05-15,2026-06-19,522,515.0999755859375
AARTIDRUGS.NS,2020-01-01,2026-06-19,1603,370.3500061035156
AARTIIND.NS,2020-01-01,2026-06-19,1603,484.5
AARTIPHARM.NS,2023-01-30,2026-06-19,837,691.7999877929688
AARTISURF.NS,2020-07-14,2026-06-19,1470,386.70001220703125
AAVAS.NS,2020-01-01,2026-06-19,1603,1471.9000244140625
ABB.NS,2020-01-01,2026-06-19,1603,7248.0
ABBOTINDIA.NS,2020-01-01,2026-06-19,1603,26215.0
ABCAPITAL.NS,2020-01-01,2026-06-19,1603,375.8999938964844
ABDL.NS,2024-07-02,2026-06-19,489,631.25
ABFRL.NS,2020-01-01,2026-06-19,1603,60.63999938964844
ABREL.NS,2020-01-01,2026-06-19,1603,1279.5
ABSLAMC.NS,2021-10-11,2026-06-19,1161,1180.5999755859375
ACC.NS,2020-01-01,2026-06-19,1603,1343.300048828125
ACCELYA.NS,2020-01-01,2026-06-19,1603,1127.699951171875
ACE.NS,2020-01-01,2026-06-19,1603,975.6500244140625
ACI.NS,2022-11-21,2026-06-19,885,527.75
ACMESOLAR.NS,2024-11-13,2026-06-19,397,337.6499938964844
ACUTAAS.NS,2021-09-14,2026-06-19,1180,3246.199951171875
ADANIENSOL.NS,2020-01-01,2026-06-19,1603,1507.4000244140625
ADANIENT.NS,2020-01-01,2026-06-19,1603,3038.39990234375
ADANIGREEN.NS,2020-01-01,2026-06-19,1603,1502.4000244140625
ADANIPORTS.NS,2020-01-01,2026-06-19,1603,1835.300048828125
ADANIPOWER.NS,2020-01-01,2026-06-19,1603,231.75999450683594
ADFFOODS.NS,2020-01-01,2026-06-19,1603,306.8500061035156
ADOR.NS,2020-01-01,2026-06-19,1603,1216.4000244140625
ADSL.NS,2020-01-01,2026-06-19,1603,123.83000183105469
ADVENZYMES.NS,2020-01-01,2026-06-19,1603,373.70001220703125
AEGISLOG.NS,2020-01-01,2026-06-19,1601,1007.7999877929688
AEGISVOPAK.NS,2025-06-02,2026-06-19,263,238.35000610351562
AEROENTER.NS,2022-11-21,2026-06-19,885,135.8699951171875
AEROFLEX.NS,2023-08-31,2026-06-19,692,507.25
AETHER.NS,2022-06-03,2026-06-19,1001,1162.300048828125
AFCONS.NS,2024-11-04,2026-06-19,404,313.45001220703125
AFFLE.NS,2020-01-01,2026-06-19,1603,1463.699951171875
AFSL.NS,2022-12-23,2026-06-19,860,201.02000427246094
AGARIND.NS,2020-01-01,2026-06-19,1601,547.7999877929688
AGARWALEYE.NS,2025-02-04,2026-06-19,338,466.6499938964844
AGI.NS,2020-01-01,2026-06-19,1602,731.1500244140625
AGIIL.NS,2024-07-15,2026-06-19,481,375.6499938964844
AHLUCONT.NS,2020-01-01,2026-06-19,1603,838.7999877929688
AIAENG.NS,2020-01-01,2026-06-19,1601,4687.0
AIIL.NS,2024-04-23,2026-06-19,537,543.7999877929688
AJANTPHARM.NS,2020-01-01,2026-06-19,1602,3065.199951171875
AJAXENGG.NS,2025-02-17,2026-06-19,330,549.9500122070312
AJMERA.NS,2020-01-01,2026-06-19,1603,140.94000244140625
AKUMS.NS,2024-08-06,2026-06-19,463,604.7000122070312
ALBERTDAVD.NS,2020-01-01,2026-06-19,1601,711.1500244140625
ALEMBICLTD.NS,2020-01-01,2026-06-19,1603,89.9800033569336
ALICON.NS,2020-01-01,2026-06-19,1601,651.1500244140625
ALIVUS.NS,2021-08-06,2026-06-19,1204,1070.300048828125
ALKEM.NS,2020-01-01,2026-06-19,1602,5373.5
ALKYLAMINE.NS,2020-01-01,2026-06-19,1603,1845.4000244140625
ALLDIGI.NS,2020-01-01,2026-06-19,1600,815.6500244140625
AMBER.NS,2020-01-01,2026-06-19,1603,7889.0
AMBIKCO.NS,2020-01-01,2026-06-19,1602,1679.0999755859375
AMBUJACEM.NS,2020-01-01,2026-06-19,1603,423.95001220703125
AMRUTANJAN.NS,2020-01-01,2026-06-19,1603,545.4500122070312
ANANDRATHI.NS,2021-12-14,2026-06-19,1118,1867.5
ANANTRAJ.NS,2020-01-01,2026-06-19,1603,520.2000122070312
ANDHRAPAP.NS,2020-01-01,2026-06-19,1602,63.2599983215332
ANDHRSUGAR.NS,2020-01-01,2026-06-19,1603,84.41999816894531
ANGELONE.NS,2020-10-05,2026-06-19,1414,353.70001220703125
ANTELOPUS.NS,2020-01-01,2026-06-19,1603,775.2000122070312
ANUP.NS,2020-01-01,2026-06-19,1602,2246.0
ANURAS.NS,2021-03-24,2026-06-19,1295,1277.0999755859375
APARINDS.NS,2020-01-01,2026-06-19,1603,16280.0
APCOTEXIND.NS,2020-01-01,2026-06-19,1602,546.6500244140625
APEX.NS,2020-01-01,2026-06-19,1603,419.75
APLAPOLLO.NS,2020-01-01,2026-06-19,1603,1871.5999755859375
APLLTD.NS,2020-01-01,2026-06-19,1603,763.0
APOLLO.NS,2020-01-01,2026-06-19,1603,433.1499938964844
APOLLOHOSP.NS,2020-01-01,2026-06-19,1603,8489.5
APOLLOPIPE.NS,2020-01-01,2026-06-19,1603,494.25
APOLLOTYRE.NS,2020-01-01,2026-06-19,1603,425.5
APTECHT.NS,2020-01-01,2026-06-19,1603,110.94999694824219
APTUS.NS,2021-08-24,2026-06-19,1194,269.75
ARE&M.NS,2020-01-01,2026-06-19,1603,844.6500244140625
ARIES.NS,2020-01-01,2026-06-19,1601,328.29998779296875
ARIHANTCAP.NS,2021-06-15,2026-06-19,1242,70.0199966430664
ARIHANTSUP.NS,2020-01-01,2026-06-19,1601,270.79998779296875
ARKADE.NS,2024-09-24,2026-06-19,431,114.25
ARMANFIN.NS,2020-01-01,2026-06-19,1602,1694.199951171875
ARROWGREEN.NS,2020-01-01,2026-06-19,1602,596.5
ARVIND.NS,2020-01-01,2026-06-19,1603,516.5999755859375
ARVINDFASN.NS,2020-01-01,2026-06-19,1603,484.04998779296875
ARVSMART.NS,2020-01-01,2026-06-19,1602,610.7000122070312
ASAHIINDIA.NS,2020-01-01,2026-06-19,1603,846.3499755859375
ASAL.NS,2020-01-01,2026-06-19,1603,509.95001220703125
ASALCBR.NS,2020-02-12,2026-06-19,1572,843.8499755859375
ASHAPURMIN.NS,2020-01-01,2026-06-19,1603,708.1500244140625
ASHIANA.NS,2020-01-01,2026-06-19,1603,383.8500061035156
ASHOKA.NS,2020-01-01,2026-06-19,1603,135.16000366210938
ASHOKLEY.NS,2020-01-01,2026-06-19,1603,156.66000366210938
ASIANENE.NS,2021-12-09,2026-06-19,1121,367.25
ASIANPAINT.NS,2020-01-01,2026-06-19,1603,2732.89990234375
ASIANTILES.NS,2020-01-01,2026-06-19,1603,59.189998626708984
ASKAUTOLTD.NS,2023-11-15,2026-06-19,642,470.0
ASTEC.NS,2020-01-01,2026-06-19,1603,797.7000122070312
ASTERDM.NS,2020-01-01,2026-06-19,1603,809.4000244140625
ASTRAL.NS,2020-01-01,2026-06-19,1603,1542.0999755859375
ASTRAMICRO.NS,2020-01-01,2026-06-19,1603,1684.0999755859375
ASTRAZEN.NS,2020-01-01,2026-06-19,1602,8433.5
ATALREAL.NS,2020-11-19,2026-06-19,1379,30.719999313354492
ATGL.NS,2020-01-01,2026-06-19,1603,727.2999877929688
ATHERENERG.NS,2025-05-06,2026-06-19,282,971.7000122070312
ATL.NS,2023-08-10,2026-06-19,703,24.459999084472656
ATUL.NS,2020-01-01,2026-06-19,1603,6482.0
ATULAUTO.NS,2020-01-01,2026-06-19,1603,473.95001220703125
AUBANK.NS,2020-01-01,2026-06-19,1603,1033.050048828125
AURIONPRO.NS,2020-01-01,2026-06-19,1603,876.4000244140625
AUROPHARMA.NS,2020-01-01,2026-06-19,1602,1497.800048828125
AURUM.NS,2020-01-01,2026-06-19,1603,203.91000366210938
AUTOAXLES.NS,2020-01-01,2026-06-19,1602,1793.300048828125
AUTOIND.NS,2020-01-01,2026-06-19,1602,79.06999969482422
AVADHSUGAR.NS,2020-01-01,2026-06-19,1602,448.45001220703125
AVALON.NS,2023-04-18,2026-06-19,786,1744.5999755859375
AVANTEL.NS,2024-07-31,2026-06-19,469,179.9199981689453
AVANTIFEED.NS,2020-01-01,2026-06-19,1602,967.7000122070312
AVL.NS,2024-11-06,2026-06-19,400,629.9000244140625
AVTNPL.NS,2020-01-01,2026-06-19,1601,72.16999816894531
AWFIS.NS,2024-05-30,2026-06-19,512,304.1000061035156
AWHCL.NS,2021-01-01,2026-06-19,1352,474.5
AWL.NS,2022-02-08,2026-06-19,1079,184.30999755859375
AXISBANK.NS,2020-01-01,2026-06-19,1603,1357.9000244140625
AXISCADES.NS,2020-01-01,2026-06-19,1603,1943.199951171875
AYMSYNTEX.NS,2020-01-01,2026-06-19,1602,215.25
AZAD.NS,2023-12-28,2026-06-19,613,2095.199951171875
BAJAJ-AUTO.NS,2020-01-01,2026-06-19,1603,10066.0
BAJAJCON.NS,2020-01-01,2026-06-19,1603,625.25
BAJAJELEC.NS,2020-01-01,2026-06-19,1603,325.6499938964844
BAJAJFINSV.NS,2020-01-01,2026-06-19,1603,1769.4000244140625
BAJAJHCARE.NS,2021-11-25,2026-06-19,1131,312.95001220703125
BAJAJHFL.NS,2024-09-16,2026-06-19,438,88.36000061035156
BAJAJHLDNG.NS,2020-01-01,2026-06-19,1603,10677.0
BAJAJINDEF.NS,2025-02-21,2026-06-19,326,248.85000610351562
BAJEL.NS,2023-12-19,2026-06-19,619,204.67999267578125
BAJFINANCE.NS,2020-01-01,2026-06-19,1603,961.7999877929688
BALAJITELE.NS,2020-01-01,2026-06-19,1602,89.66000366210938
BALAMINES.NS,2020-01-01,2026-06-19,1603,2138.199951171875
BALKRISIND.NS,2020-01-01,2026-06-19,1602,2243.699951171875
BALMLAWRIE.NS,2020-01-01,2026-06-19,1603,181.44000244140625
BALRAMCHIN.NS,2020-01-01,2026-06-19,1603,531.5999755859375
BALUFORGE.NS,2024-04-29,2026-06-19,533,448.75
BANCOINDIA.NS,2020-01-01,2026-06-19,1602,663.0499877929688
BANDHANBNK.NS,2020-01-01,2026-06-19,1603,208.08999633789062
BANKBARODA.NS,2020-01-01,2026-06-19,1603,281.04998779296875
BANKINDIA.NS,2020-01-01,2026-06-19,1603,146.57000732421875
BANSALWIRE.NS,2024-07-10,2026-06-19,482,306.75
BANSWRAS.NS,2020-01-01,2026-06-19,1601,137.7899932861328
BASF.NS,2020-01-01,2026-06-19,1603,3503.699951171875
BATAINDIA.NS,2020-01-01,2026-06-19,1603,747.7000122070312
BAYERCROP.NS,2020-01-01,2026-06-19,1603,4269.5
BBL.NS,2020-01-01,2026-06-19,1603,2801.60009765625
BBOX.NS,2020-01-01,2026-06-19,1603,1023.0
BBTC.NS,2020-01-01,2026-06-19,1603,1537.5999755859375
BCLIND.NS,2021-03-04,2026-06-19,1308,37.150001525878906
BDL.NS,2020-01-01,2026-06-19,1603,1373.4000244140625
BECTORFOOD.NS,2020-12-24,2026-06-19,1357,190.32000732421875
BEL.NS,2020-01-01,2026-06-19,1603,426.8999938964844
BELRISE.NS,2025-05-28,2026-06-19,266,241.08999633789062
BEML.NS,2020-01-01,2026-06-19,1603,1749.300048828125
BEPL.NS,2020-01-01,2026-06-19,1603,105.86000061035156
BERGEPAINT.NS,2020-01-01,2026-06-19,1603,550.7000122070312
BFINVEST.NS,2020-01-01,2026-06-19,1602,458.0
BFUTILITIE.NS,2020-01-01,2026-06-19,1603,659.5
BGRENERGY.NS,2020-01-01,2026-06-19,1601,331.6499938964844
BHAGCHEM.NS,2021-10-18,2026-06-19,1155,279.260009765625
BHAGERIA.NS,2020-01-01,2026-06-19,1602,224.6699981689453
BHAGYANGR.NS,2020-01-01,2026-06-19,1603,388.04998779296875
BHARATFORG.NS,2020-01-01,2026-06-19,1602,2041.4000244140625
BHARATGEAR.NS,2020-01-01,2026-06-19,1603,137.0500030517578
BHARATRAS.NS,2020-01-01,2026-06-19,1602,1422.300048828125
BHARATSE.NS,2025-03-25,2026-06-19,307,191.30999755859375
BHARATWIRE.NS,2020-01-01,2026-06-19,1603,214.57000732421875
BHARTIARTL.NS,2020-01-01,2026-06-19,1603,1910.800048828125
BHARTIHEXA.NS,2024-04-12,2026-06-19,543,1494.5
BHEL.NS,2020-01-01,2026-06-19,1603,414.3500061035156
BIGBLOC.NS,2020-01-01,2026-06-19,1603,49.40999984741211
BIKAJI.NS,2022-11-16,2026-06-19,888,660.2000122070312
BIOCON.NS,2020-01-01,2026-06-19,1603,415.5
BIRLACABLE.NS,2020-01-01,2026-06-19,1602,227.35000610351562
BIRLACORPN.NS,2020-01-01,2026-06-19,1602,1018.2999877929688
BIRLAMONEY.NS,2020-01-01,2026-06-19,1602,144.39999389648438
BIRLANU.NS,2020-01-01,2026-06-19,1601,1423.0999755859375
BLACKBUCK.NS,2024-11-22,2026-06-19,391,574.0499877929688
BLAL.NS,2023-04-19,2026-06-19,785,182.77000427246094
BLISSGVS.NS,2020-01-01,2026-06-19,1603,486.29998779296875
BLKASHYAP.NS,2020-01-01,2026-06-19,1603,54.470001220703125
BLS.NS,2020-01-01,2026-06-19,1603,267.45001220703125
BLSE.NS,2024-02-06,2026-06-19,587,227.02999877929688
BLUEDART.NS,2020-01-01,2026-06-19,1603,4968.7998046875
BLUEJET.NS,2023-11-01,2026-06-19,651,512.5999755859375
BLUESTARCO.NS,2020-01-01,2026-06-19,1603,1668.300048828125
BODALCHEM.NS,2020-01-01,2026-06-19,1602,70.6500015258789
BOMDYEING.NS,2020-01-01,2026-06-19,1603,135.0
BORANA.NS,2025-05-27,2026-06-19,265,307.6000061035156
BOROLTD.NS,2020-07-22,2026-06-19,1466,231.25
BORORENEW.NS,2020-01-01,2026-06-19,1603,598.25
BOROSCI.NS,2024-06-07,2026-06-19,505,154.7100067138672
BOSCH-HCIL.NS,2020-01-01,2026-06-19,1603,1382.800048828125
BOSCHLTD.NS,2020-01-01,2026-06-19,1602,40195.0
BPCL.NS,2020-01-01,2026-06-19,1603,306.6000061035156
BPL.NS,2020-01-01,2026-06-19,1603,54.439998626708984
BRIGADE.NS,2020-01-01,2026-06-19,1603,545.4500122070312
BRITANNIA.NS,2020-01-01,2026-06-19,1603,5195.0
BSE.NS,2020-01-01,2026-06-19,1603,4020.199951171875
BSOFT.NS,2020-01-01,2026-06-19,1603,326.3999938964844
BUTTERFLY.NS,2020-01-01,2026-06-19,1602,649.5999755859375
CAMLINFINE.NS,2020-01-01,2026-06-19,1602,140.27999877929688
CAMPUS.NS,2022-05-09,2026-06-19,1020,237.4499969482422
CAMS.NS,2020-10-05,2026-06-19,1414,823.1500244140625
CANBK.NS,2020-01-01,2026-06-19,1603,133.74000549316406
CANFINHOME.NS,2020-01-01,2026-06-19,1603,885.3499755859375
CANTABIL.NS,2020-01-01,2026-06-19,1601,227.19000244140625
CAPACITE.NS,2020-01-01,2026-06-19,1603,233.75999450683594
CAPITALSFB.NS,2024-02-14,2026-06-19,579,285.5
CAPLIPOINT.NS,2020-01-01,2026-06-19,1602,2503.5
CARBORUNIV.NS,2020-01-01,2026-06-19,1602,1241.699951171875
CARERATING.NS,2020-01-01,2026-06-19,1602,1713.300048828125
CARRARO.NS,2024-12-30,2026-06-19,365,560.5499877929688
CARTRADE.NS,2021-08-20,2026-06-19,1196,2558.60009765625
CARYSIL.NS,2021-01-14,2026-06-19,1343,1199.300048828125
CASTROLIND.NS,2020-01-01,2026-06-19,1603,185.8000030517578
CCL.NS,2020-01-01,2026-06-19,1603,1137.300048828125
CDSL.NS,2020-01-01,2026-06-19,1603,1370.300048828125
CEATLTD.NS,2020-01-01,2026-06-19,1603,3450.0
CEIGALL.NS,2024-08-08,2026-06-19,462,374.6000061035156
CELLO.NS,2023-11-06,2026-06-19,646,390.20001220703125
CEMPRO.NS,2020-01-01,2026-06-19,1603,1252.0
CENTENKA.NS,2020-01-01,2026-06-19,1602,524.8499755859375
CENTRALBK.NS,2020-01-01,2026-06-19,1603,32.84000015258789
CENTRUM.NS,2020-01-01,2026-06-19,1603,21.829999923706055
CENTUM.NS,2020-01-01,2026-06-19,1601,3539.0
CENTURYPLY.NS,2020-01-01,2026-06-19,1602,758.5
CERA.NS,2020-01-01,2026-06-19,1602,6448.0
CESC.NS,2020-01-01,2026-06-19,1603,168.89999389648438
CEWATER.NS,2024-12-27,2026-06-19,367,350.54998779296875
CGCL.NS,2020-01-01,2026-06-19,1603,220.9600067138672
CGPOWER.NS,2020-01-01,2026-06-19,1603,963.7000122070312
CHALET.NS,2020-01-01,2026-06-19,1603,802.3499755859375
CHAMBLFERT.NS,2020-01-01,2026-06-19,1603,484.20001220703125
CHEMCON.NS,2020-10-01,2026-06-19,1413,192.60000610351562
CHEMFAB.NS,2020-01-01,2026-06-19,1601,379.8999938964844
CHEMPLASTS.NS,2021-08-24,2026-06-19,1194,214.47000122070312
CHENNPETRO.NS,2020-01-01,2026-06-19,1603,1097.800048828125
CHOICEIN.NS,2022-04-08,2026-06-19,1037,726.0999755859375
CHOLAFIN.NS,2020-01-01,2026-06-19,1603,1693.4000244140625
CHOLAHLDNG.NS,2020-01-01,2026-06-19,1603,1583.9000244140625
CIEINDIA.NS,2020-01-01,2026-06-19,1601,464.0
CIFL.NS,2025-04-17,2026-06-19,291,25.549999237060547
CIPLA.NS,2020-01-01,2026-06-19,1603,1351.800048828125
CLEAN.NS,2021-07-19,2026-06-19,1218,782.1500244140625
CLSEL.NS,2021-05-12,2026-06-19,1263,295.3500061035156
CMSINFO.NS,2021-12-31,2026-06-19,1105,298.70001220703125
CNL.NS,2020-01-01,2026-06-19,1601,753.25
COALINDIA.NS,2020-01-01,2026-06-19,1603,451.29998779296875
COASTCORP.NS,2021-10-08,2026-06-19,1161,51.849998474121094
COCHINSHIP.NS,2020-01-01,2026-06-19,1603,1458.0
COFFEEDAY.NS,2020-01-01,2026-06-19,1602,34.439998626708984
COFORGE.NS,2020-01-01,2026-06-19,1603,1463.300048828125
COHANCE.NS,2020-03-09,2026-06-19,1556,405.8500061035156
COLPAL.NS,2020-01-01,2026-06-19,1603,1997.800048828125
COMSYN.NS,2024-01-23,2026-06-19,595,163.41000366210938
CONCOR.NS,2020-01-01,2026-06-19,1603,471.75
CONCORDBIO.NS,2023-08-18,2026-06-19,701,1315.0999755859375
CONFIPET.NS,2020-10-23,2026-06-19,1400,70.44000244140625
CONTROLPR.NS,2020-01-01,2026-06-19,1601,623.4500122070312
CORDSCABLE.NS,2020-01-01,2026-06-19,1602,217.82000732421875
COROMANDEL.NS,2020-01-01,2026-06-19,1603,2015.199951171875
COSMOFIRST.NS,2020-01-01,2026-06-19,1602,780.75
CRAFTSMAN.NS,2021-03-25,2026-06-19,1293,9806.5
CREDITACC.NS,2020-01-01,2026-06-19,1603,1406.4000244140625
CREST.NS,2020-01-01,2026-06-19,1601,402.1499938964844
CRISIL.NS,2020-01-01,2026-06-19,1603,4132.0
CROMPTON.NS,2020-01-01,2026-06-19,1603,275.25
CSBBANK.NS,2020-01-01,2026-06-19,1603,365.5
CSLFINANCE.NS,2022-07-21,2026-06-19,965,225.27999877929688
CUB.NS,2020-01-01,2026-06-19,1603,196.64999389648438
CUMMINSIND.NS,2020-01-01,2026-06-19,1603,5865.0
CUPID.NS,2020-01-01,2026-06-19,1603,176.9199981689453
CYBERTECH.NS,2020-01-01,2026-06-19,1602,150.0
CYIENT.NS,2020-01-01,2026-06-19,1603,859.0499877929688
CYIENTDLM.NS,2023-07-10,2026-06-19,729,473.6499938964844
DABUR.NS,2020-01-01,2026-06-19,1603,423.5
DALBHARAT.NS,2020-01-01,2026-06-19,1602,1717.199951171875
DALMIASUG.NS,2020-01-01,2026-06-19,1601,337.29998779296875
DAMCAPITAL.NS,2024-12-27,2026-06-19,368,154.88999938964844
DATAMATICS.NS,2020-01-01,2026-06-19,1603,801.5
DATAPATTNS.NS,2021-12-24,2026-06-19,1110,4822.10009765625
DBCORP.NS,2020-01-01,2026-06-19,1602,204.19000244140625
DBEIL.NS,2024-10-28,2026-06-19,409,9.430000305175781
DBL.NS,2020-01-01,2026-06-19,1601,439.5
DBOL.NS,2022-09-08,2026-06-19,934,117.38999938964844
DBREALTY.NS,2020-01-01,2026-06-19,1603,118.12000274658203
DCAL.NS,2020-01-01,2026-06-19,1602,170.72000122070312
DCBBANK.NS,2020-01-01,2026-06-19,1603,184.58999633789062
DCMSHRIRAM.NS,2020-01-01,2026-06-19,1602,1053.699951171875
DCW.NS,2020-01-01,2026-06-19,1603,49.599998474121094
DCXINDIA.NS,2022-11-11,2026-06-19,892,204.32000732421875
DDEVPLSTIK.NS,2025-01-15,2026-06-19,354,273.1700134277344
DECCANCE.NS,2020-01-01,2026-06-19,1601,569.0999755859375
DEEDEV.NS,2024-06-26,2026-06-19,493,703.0499877929688
DEEPAKFERT.NS,2020-01-01,2026-06-19,1603,1563.300048828125
DEEPAKNTR.NS,2020-01-01,2026-06-19,1602,1644.4000244140625
DEEPINDS.NS,2021-04-27,2026-06-19,1276,487.04998779296875
DELHIVERY.NS,2022-05-24,2026-06-19,1009,461.1000061035156
DELTACORP.NS,2020-01-01,2026-06-19,1603,65.94999694824219
DEN.NS,2020-01-01,2026-06-19,1601,33.08000183105469
DENORA.NS,2020-01-01,2026-06-19,1602,855.0
DENTA.NS,2025-01-29,2026-06-19,345,292.0
DEVYANI.NS,2021-08-16,2026-06-19,1199,116.91000366210938
DHAMPURSUG.NS,2020-01-01,2026-06-19,1603,141.13999938964844
DHANBANK.NS,2020-01-01,2026-06-19,1603,34.310001373291016
DHANUKA.NS,2020-01-01,2026-06-19,1601,1068.300048828125
DHARMAJ.NS,2022-12-08,2026-06-19,872,264.6000061035156
DIACABS.NS,2020-01-01,2026-06-19,1603,209.24000549316406
DIAMONDYD.NS,2020-01-01,2026-06-19,1601,1135.699951171875
DIFFNKG.NS,2024-10-04,2026-06-19,423,375.54998779296875
DIVGIITTS.NS,2023-03-14,2026-06-19,805,856.7000122070312
DIVISLAB.NS,2020-01-01,2026-06-19,1602,6743.0
DIXON.NS,2020-01-01,2026-06-19,1603,12517.0
DLF.NS,2020-01-01,2026-06-19,1603,624.5
DLINKINDIA.NS,2020-01-01,2026-06-19,1603,525.0499877929688
DMART.NS,2020-01-01,2026-06-19,1603,4286.89990234375
DMCC.NS,2021-12-01,2026-06-19,1125,251.25
DODLA.NS,2021-06-28,2026-06-19,1231,1108.9000244140625
DOLATALGO.NS,2020-01-01,2026-06-19,1602,76.94999694824219
DOLLAR.NS,2020-01-01,2026-06-19,1602,258.75
DOMS.NS,2023-12-20,2026-06-19,617,2274.10009765625
DONEAR.NS,2020-01-01,2026-06-19,1602,90.66000366210938
DPABHUSHAN.NS,2020-01-01,2026-06-19,1601,918.2999877929688
DREAMFOLKS.NS,2022-09-06,2026-06-19,936,70.7300033569336
DREDGECORP.NS,2020-01-01,2026-06-19,1603,1136.0
DRREDDY.NS,2020-01-01,2026-06-19,1603,1272.0999755859375
DSSL.NS,2020-01-01,2026-06-19,1602,1449.300048828125
DVL.NS,2020-01-01,2026-06-19,1601,241.72999572753906
DWARKESH.NS,2020-01-01,2026-06-19,1602,44.029998779296875
DYCL.NS,2022-07-27,2026-06-19,963,366.75
DYNAMATECH.NS,2020-01-01,2026-06-19,1602,10923.0
DYNPRO.NS,2020-01-01,2026-06-19,1602,232.1999969482422
E2E.NS,2020-01-01,2026-06-19,1603,425.8999938964844
ECLERX.NS,2020-01-01,2026-06-19,1603,1418.699951171875
ECOSMOBLTY.NS,2024-09-04,2026-06-19,446,136.6999969482422
EDELWEISS.NS,2020-01-01,2026-06-19,1603,124.70999908447266
EICHERMOT.NS,2020-01-01,2026-06-19,1603,7611.0
EIDPARRY.NS,2020-01-01,2026-06-19,1602,704.0999755859375
EIEL.NS,2024-11-29,2026-06-19,387,205.8699951171875
EIHAHOTELS.NS,2020-01-01,2026-06-19,1602,325.1000061035156
EIHOTEL.NS,2020-01-01,2026-06-19,1603,321.8500061035156
EIMCOELECO.NS,2020-01-01,2026-06-19,1601,1596.4000244140625
EKC.NS,2020-01-01,2026-06-19,1602,113.55000305175781
ELECON.NS,2020-01-01,2026-06-19,1603,539.0499877929688
ELECTCAST.NS,2020-01-01,2026-06-19,1603,81.33999633789062
ELECTHERM.NS,2020-01-01,2026-06-19,1602,1073.699951171875
ELGIEQUIP.NS,2020-01-01,2026-06-19,1603,612.75
ELIN.NS,2022-12-30,2026-06-19,856,106.47000122070312
EMAMILTD.NS,2020-01-01,2026-06-19,1603,413.5
EMBDL.NS,2020-01-01,2026-06-19,1603,62.13999938964844
EMCURE.NS,2024-07-10,2026-06-19,483,1776.0
EMIL.NS,2022-10-17,2026-06-19,909,120.86000061035156
EMKAY.NS,2020-01-01,2026-06-19,1602,290.3500061035156
EMSLIMITED.NS,2023-09-21,2026-06-19,678,350.1499938964844
EMUDHRA.NS,2022-06-01,2026-06-19,1002,459.8500061035156
ENDURANCE.NS,2020-01-01,2026-06-19,1603,2622.39990234375
ENGINERSIN.NS,2020-01-01,2026-06-19,1603,250.74000549316406
ENTERO.NS,2024-02-16,2026-06-19,578,1089.4000244140625
EPACK.NS,2024-01-30,2026-06-19,592,230.38999938964844
EPIGRAL.NS,2021-08-18,2026-06-19,1195,1127.5999755859375
EPL.NS,2020-01-01,2026-06-19,1602,229.57000732421875
EQUITASBNK.NS,2020-11-02,2026-06-19,1394,77.25
ERIS.NS,2020-01-01,2026-06-19,1601,1448.4000244140625
ESABINDIA.NS,2020-01-01,2026-06-19,1601,5829.0
ESAFSFB.NS,2023-11-10,2026-06-19,643,36.33000183105469
ESCORTS.NS,2020-01-01,2026-06-19,1603,2821.199951171875
ESSARSHPNG.NS,2020-01-01,2026-06-19,1602,24.239999771118164
ESTER.NS,2020-01-01,2026-06-19,1603,92.7300033569336
ETERNAL.NS,2021-07-23,2026-06-19,1215,264.29998779296875
ETHOSLTD.NS,2022-05-30,2026-06-19,1004,2380.89990234375
EUREKAFORB.NS,2024-09-11,2026-06-19,440,468.75
EVEREADY.NS,2020-01-01,2026-06-19,1602,368.8500061035156
EVERESTIND.NS,2020-01-01,2026-06-19,1601,378.3999938964844
EXCELINDUS.NS,2020-01-01,2026-06-19,1601,927.0499877929688
EXICOM.NS,2024-03-05,2026-06-19,567,172.52999877929688
EXIDEIND.NS,2020-01-01,2026-06-19,1603,380.75
EXPLEOSOL.NS,2020-01-01,2026-06-19,1601,810.4500122070312
FACT.NS,2020-01-01,2026-06-19,1603,884.8499755859375
FAIRCHEMOR.NS,2020-12-24,2026-06-19,1355,608.9000244140625
FAZE3Q.NS,2022-11-18,2026-06-19,886,597.5
FCL.NS,2020-01-01,2026-06-19,1603,43.52000045776367
FDC.NS,2020-01-01,2026-06-19,1602,389.3500061035156
FEDERALBNK.NS,2020-01-01,2026-06-19,1603,323.95001220703125
FEDFINA.NS,2023-11-30,2026-06-19,632,154.57000732421875
FIEMIND.NS,2020-01-01,2026-06-19,1603,2286.699951171875
FILATEX.NS,2020-01-01,2026-06-19,1602,54.86000061035156
FINCABLES.NS,2020-01-01,2026-06-19,1603,1164.300048828125
FINEORG.NS,2020-01-01,2026-06-19,1603,5285.7998046875
FINOPB.NS,2021-11-12,2026-06-19,1139,156.2100067138672
FINPIPE.NS,2020-01-01,2026-06-19,1601,175.5800018310547
FIRSTCRY.NS,2024-08-13,2026-06-19,461,215.75
FIVESTAR.NS,2022-11-21,2026-06-19,885,519.4500122070312
