Security_ID,Symbol,Company_Name,Sector,Industry,Last_Close,Market_Cap,Log_Market_Cap,Momentum_1M,Momentum_3M,Momentum_6M,Momentum_12M,Volatility_20D,Volatility_60D,ATR_14,Max_Drawdown_252D,SMA_50,SMA_200,Distance_SMA50,Distance_SMA200,Price_52W_High,Distance_52W_High,ADV_20D,Dollar_Volume,Turnover_Ratio,Factor_Date,Engine_Version
SECD9C856B4,SOLARA,Solara Active Pharma Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,606.5999755859375,29058413826.45862,24.092573910889243,0.04604233496774368,0.3541689006709574,-0.0007413099680099178,0.27988175959991746,0.5094598975099314,0.5183453651071445,29.782156808035715,-0.8322328426416287,521.437998046875,547.0590013122559,0.16332138788897166,0.10883830469996458,697.0,-0.1296987437791427,206417596.54267272,206417596.54267272,360089.15,2026-06-12,1.0.0
SEC3C8B6016,JTLIND,JTL Industries Limited,Basic Materials,Steel,74.16000366210938,29021217462.65396,24.09129303606051,0.08026222889672296,0.3670046757992511,0.23476526750611604,-0.06826752281164417,0.5073094814886417,0.8319187723985452,3.2385711669921875,-0.6972545104951637,70.51860015869141,66.60921981811524,0.05163748989945249,0.11335943979846186,84.7454833984375,-0.12490907257628903,147076705.70798263,147076705.70798263,2090510.2,2026-06-12,1.0.0
SECB11045F5,STEELCAS,Steelcast Limited,Basic Materials,Steel,285.04998779296875,28902720617.67578,24.08720156665392,0.0068879606054834674,0.24004869642795512,0.32199406508534856,0.3156145561719712,0.30941024899437036,0.46019694157473257,13.210717337472099,-0.26795269654658893,282.4583981323242,233.52384857177734,0.00917511986820263,0.2206461547132048,309.8299865722656,-0.07997934303727283,16265672.936451722,16265672.936451722,57941.95,2026-06-12,1.0.0
SEC1F06FD20,RPSGVENT,RPSG Ventures Limited,Technology,Information Technology Services,870.0,28844730962.31317,24.085193177598878,-0.07001603420630675,0.4205240961051808,0.13060428849902528,-0.11219961307965409,0.25089728584112087,0.8285610189364374,27.59285627092634,-0.6629047235000145,933.6330017089844,812.0465002441406,-0.06815633294078749,0.07136721818077629,1116.449951171875,-0.22074428944458302,27621542.57058716,27621542.57058716,29917.5,2026-06-12,1.0.0
SEC1DC18B2E,FLAIR,FLAIR WRITING INDUST LTD,Industrials,Business Equipment & Supplies,270.95001220703125,28815095701.917664,24.084165243082957,-0.18877241854182258,-0.09138161933099165,-0.06094280243075256,0.033947666362873496,0.4294732373347579,0.37369375211842065,9.060716901506696,-0.5623419645625242,311.98599914550783,309.23593215942384,-0.13153150157657467,-0.12380812179567358,351.18011474609375,-0.22845855778898405,54584308.388879396,54584308.388879396,184555.05,2026-06-12,1.0.0
SEC5BD1A46B,VENUSPIPES,Venus Pipes and Tubes Limited,Basic Materials,Steel,1407.800048828125,28731173464.764404,24.08124855368283,0.07960126443874627,0.3760141554317473,0.1429732115266411,-0.028368294202923083,0.3711420674194899,0.529870510860482,60.549996512276785,-0.6316131732285999,1331.0879968261718,1231.2827291870117,0.05763108989402976,0.14336050970004566,1634.662353515625,-0.13878236334224814,127112512.49668579,127112512.49668579,89749.4,2026-06-12,1.0.0
SECAA0A93D7,KITEX,Kitex Garments Limited,Consumer Cyclical,Apparel Manufacturing,144.8000030517578,28696079269.40918,24.0800263395579,-0.07623602518814787,-0.14547060690720237,-0.27892034852743297,-0.4956978455375889,0.43386488462877926,0.4892481935814295,6.047860281808036,-0.5426299026695558,162.34140045166015,181.22426147460936,-0.10805251988155407,-0.20098996749370013,294.5595397949219,-0.5084185589352481,148938874.0523819,148938874.0523819,962763.35,2026-06-12,1.0.0
SEC975A6D4E,DCAL,Dishman Carbogen Amcis Limited,Healthcare,Biotechnology,184.19000244140625,28589398330.17807,24.076301798294516,-0.05178891922055984,0.06832549462955417,-0.17662045170245322,-0.3280189772347334,0.6107437087433317,0.679137742441213,7.315717424665179,-0.6757503970629843,180.6181997680664,224.36629959106446,0.019775430592965826,-0.1790656494441657,314.3999938964844,-0.41415392488191183,167674425.16530913,167674425.16530913,816268.85,2026-06-12,1.0.0
SECBFE01C84,JUBLCPL,Jubilant Agri and Consumer Products Limited,Basic Materials,Specialty Chemicals,1873.5,28366981775.36609,24.068491692210717,0.026462880846076065,0.07759118043735103,-0.2263698898398201,0.13959854014598538,0.4733243427245888,0.5542313938507757,81.37142508370536,-0.4981387478849407,1778.4060034179688,2126.3104998779295,0.05347147749122949,-0.11889632294645736,2955.0,-0.36598984771573606,10698342.250811767,10698342.250811767,5909.15,2026-06-12,1.0.0
SECB8456930,XPROINDIA,Xpro India Limited,Basic Materials,Specialty Chemicals,1205.699951171875,28324069004.815186,24.06697777499957,0.11134659787942636,0.4045080482579082,0.25371730879453946,-0.05539798524438011,0.392021885634257,0.5095600642598341,57.84287806919643,-0.5017554637598531,1095.6880017089843,1043.9250003051757,0.10040444842993734,0.15496798220121843,1297.2763671875,-0.07059129290558419,45618847.849969484,45618847.849969484,39877.55,2026-06-12,1.0.0
SEC79D37E94,NSIL,Nalwa Sons Investments Limited,Financial Services,Asset Management,5535.0,28305394293.0,24.066318234491693,-0.00592672413793105,-0.01905183872396987,-0.14787160341775074,-0.21667138409283893,0.1920732768751273,0.3347079584112844,123.60714285714286,-0.4979570177765986,5626.84998046875,6361.114494628906,-0.016323516850025976,-0.12986945846147668,8373.0,-0.33894661411680405,10067083.8,10067083.8,1808.9,2026-06-12,1.0.0
SEC552BEC3B,JASH,Jash Engineering Limited,Industrials,Specialty Industrial Machinery,465.0,28228672600.0,24.06360405720654,0.203104786545925,0.238563476020488,0.06433522949805215,-0.16585608757670212,0.4937874143693304,0.4445547018906183,19.942860194614955,-0.5014379696659588,409.4170684814453,434.7545635986328,0.1357611487100805,0.06956899118209114,609.6572265625,-0.2372763255479433,71157807.35432892,71157807.35432892,168554.2,2026-06-12,1.0.0
SECFBA31796,POLYPLEX,Polyplex Corporation Limited,Basic Materials,Specialty Chemicals,898.25,28206127107.0,24.062805064587927,-0.0010009724624642224,0.0929610350837975,0.11500748165573782,-0.3093527340605039,0.481668599110535,0.4439597715313587,22.664293561662948,-0.7109373525425904,900.7689990234375,896.8732974243164,-0.002796498354371013,0.001535002301481514,1318.669189453125,-0.3188208178485463,140889163.69669494,140889163.69669494,146994.1,2026-06-12,1.0.0
SEC64A0DF52,TATVA,Tatva Chintan Pharma Chem Limited,Basic Materials,Specialty Chemicals,1203.199951171875,27845902843.095093,24.04995167734802,-0.08592273300980324,0.038494714764155,-0.16589258150996533,0.259891532857333,0.49306082205613855,0.4405222176802457,46.721426827566965,-0.7777586530157502,1236.3319995117188,1244.7233627319335,-0.02679866601602887,-0.03335955024490134,1588.699951171875,-0.24265123172921554,62330526.1473999,62330526.1473999,52234.7,2026-06-12,1.0.0
SEC62723886,JNKINDIA,JNK India Limited,Industrials,Specialty Industrial Machinery,500.0,27730760615.515594,24.04580812553494,0.5153810622873043,1.0498524260142337,1.2324418327224684,0.38600185499564676,0.8455525503367284,0.7402185787531805,29.332146780831472,-0.7688024144536495,360.5467984008789,283.46405555725096,0.3867825264782081,0.7638920709614114,500.0,0.0,1270074881.7333207,1270074881.7333207,2690715.65,2026-06-12,1.0.0
SECF1C11111,SIYSIL,Siyaram Silk Mills Limited,Consumer Cyclical,Textile Manufacturing,620.0,27723391718.56592,24.045542360152805,0.08946206330563444,0.2546880596830572,-0.03001876351761046,-0.13651153748528777,0.4441969681501136,0.47600607090604086,23.596435546875,-0.6074714103081961,570.8036572265624,612.6144361877441,0.08618785487898628,0.0120558109244302,811.880126953125,-0.23634046527684427,96850003.14921875,96850003.14921875,162908.75,2026-06-12,1.0.0
SEC1338851E,ROSSARI,Rossari Biotech Limited,Basic Materials,Specialty Chemicals,500.0,27684729000.63281,24.04414679850205,-0.01312541986893434,0.10314396028681738,-0.13651669019848411,-0.2743425434488731,0.3053795983878267,0.5042670559347489,16.364288330078125,-0.7584587192988017,500.7980035400391,555.665001373291,-0.0015934639004112627,-0.10017726730263465,743.2999877929688,-0.3273240842037186,51020739.65888977,51020739.65888977,97304.35,2026-06-12,1.0.0
SEC7651F947,FUSION,Fusion Finance Limited,Financial Services,Credit Services,174.55999755859375,27572635458.5,24.040089648944186,-0.14448145803552437,0.04152739380438564,0.0803316968711929,-0.04256257927757434,0.5124876811496599,0.5550949135888983,5.982854570661273,-0.80280220861923,179.30380096435547,175.62269996643067,-0.026456792216606573,-0.006051053810470108,221.4600067138672,-0.21177642794831852,72531196.10374069,72531196.10374069,411230.95,2026-06-12,1.0.0
SEC169142FB,MOREPENLAB,Morepen Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,50.540000915527344,27529194757.48209,24.038512906035738,0.20505490153596595,0.2553403632035385,0.23479111992912283,-0.21636225746208404,0.637590754913915,0.5453337807904141,2.8349993569510326,-0.6687499860327512,42.93740020751953,43.35817132949829,0.17706243673962319,0.16563958686013525,67.08301544189453,-0.2466051118512449,495259312.953771,495259312.953771,10489184.8,2026-06-12,1.0.0
SEC34A833C6,ZAGGLE,Zaggle Prepaid Ocean Services Limited,Technology,Software - Infrastructure,207.72000122070312,27440538445.60932,24.035287262264976,-0.0137688441919811,-0.0751970052257327,-0.3984361176831386,-0.5475002576094508,0.36198959431452,0.7827118239638211,7.308571951729911,-0.6777204791359344,233.78,301.4613496398926,-0.11147231918597345,-0.31095644111978926,459.04998779296875,-0.5475002576094508,251906708.6025154,251906708.6025154,1197084.3,2026-06-12,1.0.0
SECF2B0AB3B,APCOTEXIND,Apcotex Industries Limited,Basic Materials,Specialty Chemicals,533.0,27330071929.746094,24.031253468779965,0.09131860495675714,0.4879954825125423,0.4180385401724882,0.4134243453319757,0.44202811797278024,0.5917239064456348,22.528575352260045,-0.5409452806557584,451.32600036621096,392.87018615722656,0.18096453465459073,0.3566822293476184,540.2000122070312,-0.013328419186099283,68533342.01818085,68533342.01818085,132173.1,2026-06-12,1.0.0
SEC886501E5,MONARCH,Monarch Networth Capital Limited,Financial Services,Capital Markets,343.45001220703125,27268308272.0,24.02899099564929,0.14597930670012027,0.365877973256552,0.14483337402343754,0.0596358651286768,0.3284738178423898,0.4089424063780579,11.371425083705358,-0.5210794453089456,311.1173992919922,303.8091453552246,0.10392415528227672,0.13047950483997828,383.19232177734375,-0.10371374192984228,47395839.7289917,47395839.7289917,145036.3,2026-06-12,1.0.0
SEC3B5D2114,ORIENTCEM,Orient Cement Limited,Basic Materials,Building Materials,133.72000122070312,27252197429.317245,24.02839999441244,-0.020007297827750015,-0.06698301432401188,-0.12749571960386086,-0.5978967692617585,0.2387715114657565,0.36446067612125,3.5464281354631697,-0.6580680997229466,139.11140075683593,171.77075031280518,-0.03875598625850141,-0.2215205384083686,332.5514221191406,-0.5978967692617585,24790318.273726653,24790318.273726653,181338.85,2026-06-12,1.0.0
SECB8D6F4E8,MEDIASSIST,MEDI ASSIST HEALTH SER L,Healthcare,Healthcare Plans,370.6499938964844,27068212904.64386,24.02162592083311,-0.03677233457735296,0.14133947312235384,-0.24062694271329843,-0.26246144085237166,0.3302628504420928,0.48078723939000956,11.121433803013392,-0.5717275370989618,361.92899719238284,434.49724899291994,0.024095877290168932,-0.14694513082515726,584.5499877929688,-0.3659225016907224,52067337.70737152,52067337.70737152,141149.1,2026-06-12,1.0.0
SECB203DE46,INDOTECH,Indo Tech Transformers Limited,Industrials,Electrical Equipment & Parts,2560.0,26974800000.0,24.018168933790648,-0.015308888407039256,0.8612766864611565,0.5956120425359186,0.2250562567915011,0.5268320873377336,0.8137111502658504,134.31429617745536,-0.6924297481097597,2323.1939990234373,1765.8369976806641,0.10193122101559537,0.44973743520066,2835.89990234375,-0.09728830771344588,61260067.57902832,61260067.57902832,23817.8,2026-06-12,1.0.0
SEC5BB34696,MARATHON,Marathon Nextgen Realty Limited,Real Estate,Real Estate - Development,407.0,26846862240.204712,24.013414788510115,-0.15700080718616927,0.0011069049822733934,-0.264745715878833,-0.30078583747726706,0.39151487178335265,0.4465065542656384,19.425000871930802,-0.4999351904261081,464.52100036621096,518.7220538330079,-0.1238286327655016,-0.21537941756564394,760.00146484375,-0.46447471639587457,26867246.715390015,26867246.715390015,61703.2,2026-06-12,1.0.0
SEC5DA62EED,NOCIL,NOCIL Limited,Basic Materials,Specialty Chemicals,160.89999389648438,26767414364.304657,24.01045110275014,-0.02176557590009276,0.23835913927882402,0.009663612451271453,-0.19109794743273756,0.372157761483491,0.4687611547134735,4.738572256905692,-0.6077833138042085,170.6477993774414,164.03599975585936,-0.05712236264703707,-0.019117790387734535,204.4899444580078,-0.21316427405297023,62545602.564684294,62545602.564684294,377824.75,2026-06-12,1.0.0
SEC3DC8B89B,KKCL,Kewal Kiran Clothing Limited,Consumer Cyclical,Apparel Manufacturing,431.8500061035156,26751493184.63028,24.009856128716727,-0.041930102931745705,-0.10505519449698719,-0.1350120088481359,-0.10117310416229985,0.18454677134258343,0.356201536452632,8.835717337472099,-0.4773849546900202,456.2258001708984,488.9302946472168,-0.05342923188090598,-0.11674524808262687,587.184326171875,-0.2645409850788343,7516117.6108932495,7516117.6108932495,17220.65,2026-06-12,1.0.0
SEC3E876FA5,DIAMONDYD,Prataap Snacks Limited,Consumer Defensive,Packaged Foods,1122.699951171875,26734359654.9469,24.009215453496655,0.11783738583444703,0.1460800113845897,0.06286083430310829,0.003632088350407292,0.6326684567774895,0.4824654652786261,50.771436418805806,-0.421672249817968,1027.1000024414063,1045.9632559204101,0.09307754698006865,0.07336461851514975,1218.0,-0.07824306143524218,158250761.6428894,158250761.6428894,141280.2,2026-06-12,1.0.0
SECF4E7BD3D,VSSL,Vardhman Special Steels Limited,Basic Materials,Steel,276.79998779296875,26704585443.845093,24.008101127076934,-0.01248662202077988,0.14878601908605704,-0.029282855627718707,0.0626888299819861,0.28100778699790246,0.422174302057333,7.996429443359375,-0.44283428380551637,266.0822006225586,268.82056228637697,0.040279985453117506,0.029683092092081864,314.95001220703125,-0.12113041097132815,9384802.483868409,9384802.483868409,34443.55,2026-06-12,1.0.0
SEC11305EB3,DDEVPLSTIK,Ddev Plastiks Industries Limited,Basic Materials,Specialty Chemicals,257.1700134277344,26528311844.42285,24.001478371123586,0.06400503382217648,-0.011264869692525714,-0.11435003687866696,-0.08488601617330527,0.3122104696013865,0.5143922039840173,10.231427873883929,-0.4591024195682807,241.2967999267578,280.09012069702146,0.06578294244181704,-0.0818311878057284,350.0662841796875,-0.2653676602122296,44352437.552612305,44352437.552612305,180532.25,2026-06-12,1.0.0
SEC7C949B89,SANGAMIND,Sangam (India) Limited,Consumer Cyclical,Textile Manufacturing,539.0,26509063397.742188,24.000752526473924,0.0860366980803624,0.25890460745940436,0.2704773129051268,0.2569841379870863,0.2135703614354006,0.35240635274625826,17.164293561662948,-0.5142888670381802,500.3770007324219,451.9140043640137,0.07718779882177662,0.1927047951491212,539.0,0.0,17193917.153468322,17193917.153468322,33138.7,2026-06-12,1.0.0
SEC131746D4,DALMIASUG,Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,Confectioners,327.70001220703125,26341697149.3786,23.994418963584447,-0.042092936683921334,0.02856247937597023,0.14057058514436704,-0.23985722892704864,0.22645396124839237,0.5132826733589247,8.871431623186384,-0.5289500411170148,363.10900146484374,330.06619186401366,-0.09751614285232968,-0.007168803456117923,433.9508056640625,-0.24484524989978695,32029204.690325927,32029204.690325927,94192.55,2026-06-12,1.0.0
SEC52A8440B,CAMLINFINE,Camlin Fine Sciences Limited,Basic Materials,Specialty Chemicals,138.07000732421875,26318470841.93925,23.993536843005216,0.10147593940915556,-0.04733309665521601,-0.07552727364121181,-0.49335823832984227,0.7488052471044956,0.6766394780931286,8.626428876604352,-0.7040576415399091,120.43180053710938,156.60005012512207,0.14645805101680276,-0.11832718307623769,327.5299987792969,-0.5784508049986103,277477075.5437744,277477075.5437744,2138924.6,2026-06-12,1.0.0
SEC7FC3B893,BOROLTD,Borosil Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",221.8000030517578,26309278380.0,23.9931875040284,-0.02333774949060108,-0.08123110191323635,-0.2575732115422332,-0.40126873871500446,0.34257486562108624,0.43059397087516393,6.057143075125558,-0.5692307570359328,238.37240020751952,283.07324996948245,-0.0695231374997034,-0.2164572135457179,373.6000061035156,-0.40631691801872627,26768398.66562729,26768398.66562729,118885.35,2026-06-12,1.0.0
SECE728FD59,HLEGLAS,HLE Glascoat Limited,Industrials,Specialty Industrial Machinery,384.75,26194854389.931915,23.98882883109414,0.21238378005418834,0.25858679959565456,-0.14878318584070793,-0.09105473726572422,0.6994926119081135,0.5802479229732932,20.949999128069198,-0.8458814754224492,330.0929998779297,414.0104640197754,0.16558060953210996,-0.07067566296676442,645.0,-0.40348837209302324,341282216.79207003,341282216.79207003,903709.8,2026-06-12,1.0.0
SEC98D2E465,ARVSMART,Arvind SmartSpaces Limited,Real Estate,Real Estate - Development,571.6500244140625,26006577093.0,23.981615308092998,-0.030855220692000196,0.10229473838325331,-0.024238203915043166,-0.19900325190903412,0.2598653702080865,0.3887406220761251,15.764286586216517,-0.4972530484026202,595.9629968261719,590.3742485046387,-0.04079611073437317,-0.03171585504957719,713.67333984375,-0.19900325190903412,50723344.78894653,50723344.78894653,83411.55,2026-06-12,1.0.0
SECFCAD1943,KIRIINDUS,Kiri Industries Limited,Basic Materials,Specialty Chemicals,399.25,25979222802.246094,23.980562932508374,0.02280003524356089,-0.005108367444123463,-0.2860974519445686,-0.3321903214787201,0.2883352831420841,0.40118949618537153,14.760713849748884,-0.6002459135573743,403.2830017089844,493.3507507324219,-0.010000425735510299,-0.1907380308892227,725.2999877929688,-0.44953811289189927,88964037.64232941,88964037.64232941,223573.75,2026-06-12,1.0.0
SEC9C3F505D,PATELENG,Patel Engineering Limited,Industrials,Engineering & Construction,27.280000686645508,25977298087.043568,23.98048884305163,0.0388423628664647,0.085555176986855,-0.11197912446611158,-0.37957698591555156,0.41955652970070406,0.44731770328058845,1.0042856761387415,-0.7092337759448133,27.200399932861327,30.90752100944519,0.0029264552720056347,-0.11736691278770395,45.13999938964844,-0.39565792965204616,86968962.08608885,86968962.08608885,3240350.65,2026-06-12,1.0.0
SEC350DB1BA,BOMDYEING,The Bombay Dyeing and Manufacturing Company Limited,Consumer Cyclical,Textile Manufacturing,127.30000305175781,25973829465.206142,23.980355309016627,0.03647617137327175,0.17132869611977064,-0.012412652602694974,-0.16529248515077544,0.3150099205326754,0.5393221935027193,4.5428570338657925,-0.6259523579248535,119.54800003051758,136.00135025024414,0.0648442719180693,-0.06397985889460467,188.86000061035156,-0.32595572042595666,115186086.47325364,115186086.47325364,922398.05,2026-06-12,1.0.0
SEC3C94FD10,HUBTOWN,Hubtown Limited,Real Estate,Real Estate - Development,185.4499969482422,25856636501.76494,23.975833136160507,-0.1264720005537151,-0.09003928277103801,-0.26321017402961344,-0.028599898429266357,0.24837508254081678,0.4798743101860694,6.464998517717634,-0.7551610240121809,205.8580014038086,252.29515098571778,-0.09913631880421458,-0.26494823137230905,363.6499938964844,-0.4900316236467973,89569373.22324066,89569373.22324066,441635.55,2026-06-12,1.0.0
SEC3E983958,POKARNA,Pokarna Limited,Industrials,Building Products & Equipment,840.9000244140625,25829431643.066406,23.974780440059323,0.008031661602719398,-0.04848653531647806,0.021687670112187307,-0.21699405140115002,0.2927498624686111,0.4096022075153444,33.17857142857143,-0.7025490998804564,863.5210009765625,862.3158596801758,-0.02619620893634056,-0.02483525616014548,1124.7022705078125,-0.2523354433752596,48227009.2512085,48227009.2512085,58400.95,2026-06-12,1.0.0
SECBC9A4903,RML,Rane (Madras) Limited,Consumer Cyclical,Auto Parts,917.0,25285217316.03479,23.953485766103665,0.024237699656988188,0.13750539258062666,0.2511938456177858,-0.01785008273418165,0.2877805175603838,0.43488508369438744,25.028577532087052,-0.5879231190670333,843.2030004882813,810.9580001831055,0.08751984927589729,0.13076139552597232,993.6357421875,-0.0771265957269065,16460730.447598267,16460730.447598267,18012.55,2026-06-12,1.0.0
SEC63225CBE,SPECTRUM,SPECTRUM ELECTRIC IND LTD,Industrials,Electrical Equipment & Parts,1608.4000244140625,25285139560.36133,23.953482690955365,0.11361903346820812,0.11338782472406361,0.4723544383631537,-0.02046283531421289,0.5675494382501156,0.5569538564498029,97.664306640625,-0.5676250832490441,1356.9839990234375,1334.0489984130859,0.18527560057565773,0.20565288555917371,1769.0999755859375,-0.09083712248577136,56414946.10991211,56414946.10991211,35215.15,2026-06-12,1.0.0
SECAB99BA40,EVEREADY,Eveready Industries India Limited,Industrials,Electrical Equipment & Parts,345.20001220703125,25073471224.29565,23.945076200811975,0.07891857801731028,0.10252317303661407,0.07572458327433162,0.08382852045972333,0.36336946410734466,0.4304732063860322,13.074996948242188,-0.45277591198345224,317.66699951171876,343.7129998779297,0.08667256195208539,0.004326319719154315,468.04998779296875,-0.26247191280833315,59108151.79315033,59108151.79315033,177863.65,2026-06-12,1.0.0
SEC50604EBE,AUTOAXLES,Automotive Axles Limited,Consumer Cyclical,Auto Parts,1657.0,24993689205.844604,23.941889198182135,-0.016208542442968765,-0.09095898858172491,-0.09896682979880367,-0.07578546848410139,0.25649315224411745,0.3738383832090786,42.264290945870535,-0.3897051160038568,1755.2339990234375,1794.4974975585938,-0.055966326471622696,-0.07662172711060256,2109.300048828125,-0.21443134611380288,23870672.39840088,23870672.39840088,13766.4,2026-06-12,1.0.0
SEC6DF5C333,VINDHYATEL,Vindhya Telelinks Limited,Industrials,Engineering & Construction,2099.800048828125,24978063366.44458,23.941263811274332,0.320047848924113,0.7713851911434253,0.4735438939144736,0.23855463430818902,0.8977130779789154,0.7924614268665199,169.97855050223214,-0.6865047993355182,1616.1969946289062,1403.9469055175782,0.29922283967014707,0.49564064038021005,2210.5,-0.05007914551996151,323983312.051593,323983312.051593,158741.05,2026-06-12,1.0.0
SEC068FD057,PRAKASH,Prakash Industries Limited,Basic Materials,Steel,140.61000061035156,24897747857.56424,23.93804318883907,-0.03902410079309826,0.0980009627597842,0.07278547915645106,-0.1743439989255292,0.36401511604688835,0.437481457270388,5.187138148716518,-0.512185499984769,143.10500045776368,142.63133460998534,-0.017434749585487075,-0.014171738665707423,186.28648376464844,-0.24519483234223183,64499990.68548431,64499990.68548431,440447.05,2026-06-12,1.0.0
SEC9A9B2883,VIMTALABS,Vimta Labs Limited,Healthcare,Diagnostics & Research,556.0,24845545160.9339,23.9359443042407,0.23418423973362934,0.2652178508486658,-0.06405182825494726,0.18297872340425525,0.49974988126998815,0.5015205418046202,25.114286150251115,-0.5660054640797465,473.2359985351562,565.9525,0.174889487953219,-0.01758539806785908,877.2000122070312,-0.3661650794998207,148140476.44259492,148140476.44259492,288027.25,2026-06-12,1.0.0
SEC1DA4AF72,DIVGIITTS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,Auto Parts,816.0,24831807950.976746,23.935391246984352,0.22891566265060237,0.12855267792860503,0.35886761032472947,0.3579264491853107,0.38810379375810367,0.50539380050176,40.53928484235491,-0.6245229839296662,730.9110021972656,665.5763027954101,0.11641499108227915,0.22600518764387,816.0,0.0,53985854.4874176,53985854.4874176,69406.45,2026-06-12,1.0.0
SEC435ECD5A,FMGOETZE,Federal-Mogul Goetze (India) Limited,Consumer Cyclical,Auto Parts,445.0,24828618939.89685,23.935262814295232,0.020291198503641583,0.1518053396400625,-0.03835764451647761,-0.1257367387033399,0.3849451443802327,0.46293640616339315,14.90714590890067,-0.39494217889157335,443.45399963378907,463.66149963378905,0.0034862699794964147,-0.04024811128059658,596.0,-0.25335570469798663,21664036.548220824,21664036.548220824,49760.25,2026-06-12,1.0.0
SECA00805F6,STYLEBAAZA,Baazar Style Retail Limited,Consumer Cyclical,Apparel Retail,330.6499938964844,24772961528.0,23.933018634382776,-0.15130906386938914,0.23124188764212472,0.19865864266975763,0.26710089453513763,0.3668939727777555,0.6281240996105624,13.239281790597099,-0.5545553788077557,352.23499755859376,320.5719999694824,-0.06128012211086087,0.031437536428513324,416.95001220703125,-0.2069792919629313,91751901.490213,91751901.490213,265819.85,2026-06-12,1.0.0
SECBBE088FB,PROTEAN,Protean eGov Technologies Limited,Technology,Information Technology Services,622.9500122070312,24721374314.76941,23.930934063248205,0.17316386479666912,0.13017053412736623,-0.19531099585183287,-0.3587721769400535,0.8275240702052946,0.6582132206613025,22.603572300502233,-0.6930485255637279,566.1490008544922,703.4543774414062,0.10032873195361813,-0.11444148734589477,971.49560546875,-0.3587721769400535,500697408.43547666,500697408.43547666,787078.05,2026-06-12,1.0.0
SECE4BC40B6,GIPCL,Gujarat Industries Power Company Limited,Utilities,Utilities - Regulated Electric,159.47999572753906,24671573825.11853,23.928917560552918,0.08822922147067236,0.16434251519473264,0.10850073775033242,-0.20611198492265548,0.43611592880508643,0.4082874228021635,6.469999040876116,-0.5241728973824713,153.49780029296875,158.60086521148682,0.03897251571783178,0.005543037327570444,216.15966796875,-0.2622120619162177,86382982.98643799,86382982.98643799,528476.9,2026-06-12,1.0.0
SECD28FB14E,GLOBUSSPR,Globus Spirits Limited,Consumer Defensive,Beverages - Wineries & Distilleries,852.4500122070312,24667076935.13281,23.928735273849536,-0.05629356390248508,-0.0011717147878573808,-0.1318362450232946,-0.14269220681175432,0.21372127497819596,0.46425303257524836,21.671430315290177,-0.6097664997535339,940.7690014648438,1002.6532537841797,-0.09387956992661706,-0.1498057688540445,1278.1083984375,-0.33303778204637435,55407151.44548035,55407151.44548035,63774.1,2026-06-12,1.0.0
SEC52FCC69C,SUNDROP,Sundrop Brands Limited,Consumer Defensive,Packaged Foods,663.5,24642433266.266663,23.9277357234254,-0.01652712370943199,0.04422407067398226,-0.09604904632152589,-0.25159324444664755,0.18203262548727495,0.29995719482225164,16.985735212053573,-0.48263461065084123,655.5140014648438,704.6137503051758,0.012182803902449635,-0.05834934428595673,929.9000244140625,-0.28648243619729263,5229118.222735596,5229118.222735596,7843.55,2026-06-12,1.0.0
SEC580BB490,SATIN,Satin Creditcare Network Limited,Financial Services,Credit Services,223.7899932861328,24554825241.75,23.924174219399465,0.0017905631298502644,0.5220702927574561,0.6305281842341188,0.37733874428088865,0.3728209702706364,0.4350556502835621,10.912855965750557,-0.5130561145488104,198.46059936523437,160.8802996826172,0.12762933298555557,0.3910341647027209,242.10000610351562,-0.07562995603376366,142693115.144944,142693115.144944,621910.05,2026-06-12,1.0.0
SECFFB81F43,RAMCOIND,Ramco Industries Limited,Industrials,Building Products & Equipment,294.0,24554451090.0,23.9241589818811,0.07123332819610595,0.0638682594777038,-0.038430089942763646,0.08316939464319906,0.46257316994956416,0.4615711865852278,16.7642822265625,-0.6677740076275507,279.59960021972654,307.79930076599123,0.05150364939347818,-0.044832138122634535,391.29998779296875,-0.24865829498683445,77388293.42102203,77388293.42102203,254033.6,2026-06-12,1.0.0
SECE719E857,RELTD,Ravindra Energy Limited,Technology,Solar,135.58999633789062,24458719840.0,23.920252628959283,0.08419957608237838,-0.0027947700183931223,-0.11082699551762454,-0.07402852475648247,0.6389242552729744,0.583394592481881,9.609463827950615,-0.3971472924993944,133.66963180541993,147.34620838165284,0.014366498257929905,-0.07978632211092629,182.63999938964844,-0.25761061765763715,138710113.39860803,138710113.39860803,1095773.2,2026-06-12,1.0.0
SEC59DC067D,PARKHOTELS,PARKHOTELS,Consumer Cyclical,Lodging,115.5999984741211,24448421497.37992,23.91983149034882,-0.029305550181288664,-0.005163498191728344,-0.10276310338481265,-0.30268524611258396,0.29682642421039035,0.4241248573412479,3.672857012067522,-0.573818449383097,120.00959945678711,131.87938289642335,-0.03674373552303889,-0.12344146647310228,169.09835815429688,-0.316374211223034,18848591.66397972,18848591.66397972,160828.2,2026-06-12,1.0.0
