Security_ID,Symbol,Company_Name,Sector,Industry,Last_Close,Market_Cap,Log_Market_Cap,Momentum_1M,Momentum_3M,Momentum_6M,Momentum_12M,Volatility_20D,Volatility_60D,ATR_14,Max_Drawdown_252D,SMA_50,SMA_200,Distance_SMA50,Distance_SMA200,Price_52W_High,Distance_52W_High,ADV_20D,Dollar_Volume,Turnover_Ratio,Factor_Date,Engine_Version,Momentum_1M_Rank,Momentum_3M_Rank,Momentum_6M_Rank,Momentum_12M_Rank,ADV_20D_Rank,Dollar_Volume_Rank,Market_Cap_Rank,Log_Market_Cap_Rank,Distance_SMA50_Rank,Distance_SMA200_Rank,Distance_52W_High_Rank,Volatility_20D_Rank,Volatility_60D_Rank,ATR_14_Rank,Max_Drawdown_252D_Rank,Alpha_Score,Liquidity_Penalty,Alpha_Adjusted,Rank,Ranking_Date
SEC1434BAD3,V2RETAIL,V2 Retail Limited,Consumer Cyclical,Apparel Retail,222.1999969482422,81182903909.4429,25.1199705189596,-0.0264634086906503,0.1170880944012036,0.0184718284508402,0.2261339556974761,0.5113426341852786,0.442294046728968,11.797142028808594,-0.6528884553449124,216.5713998413086,211.23329940795895,0.025989567925672,0.0519174655275493,256.3999938964844,-0.1333853266862777,410474174.9166145,410474174.9166145,1728704.75,2026-06-12,2.0.0,0.3372093023255814,0.5542635658914729,0.5775193798449613,0.7790697674418605,0.7829457364341085,0.7829457364341085,0.689922480620155,0.689922480620155,0.6085271317829457,0.6976744186046512,0.751937984496124,0.18992248062015504,0.5155038759689923,0.5736434108527132,0.7441860465116279,0.6393410852713178,0.21705426356589153,0.6176356589147287,355.0,2026-06-12
SECD8875A67,JAMNAAUTO,Jamna Auto Industries Limited,Consumer Cyclical,Auto Parts,119.91000366210938,47434684852.77599,24.582619545999307,0.032016534491245,-0.0205031411891709,-0.0221007912556762,0.3337314964875595,0.3975593455948172,0.4548745220379584,4.902856554303851,-0.5053975765287007,121.63099990844728,117.21872970581056,-0.0141493225216704,0.0229594192246687,148.25,-0.191163550339903,302204433.5789242,302204433.5789242,2470073.7,2026-06-12,2.0.0,0.5852713178294574,0.28294573643410853,0.5155038759689923,0.8449612403100775,0.7403100775193798,0.7403100775193798,0.5426356589147286,0.5426356589147286,0.3992248062015504,0.6201550387596899,0.6356589147286822,0.3875968992248062,0.4728682170542635,0.8217054263565892,0.4031007751937985,0.6436046511627906,0.2596899224806202,0.6176356589147286,356.0,2026-06-12
SECF8F671D3,TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,Auto Parts,358.45001220703125,22188184271.017456,23.822825744090377,0.1121626614434863,0.4241160768895058,0.2783524251407818,0.2023037427374678,0.5107390072638271,0.4759641708263256,17.125,-0.4612614512354656,315.97719940185544,285.03946594238283,0.1344173341797345,0.25754520000219,362.5,-0.0111723801185344,170538167.06075287,170538167.06075287,491972.3,2026-06-12,2.0.0,0.810077519379845,0.9186046511627907,0.8798449612403101,0.7596899224806202,0.6162790697674418,0.6162790697674418,0.3449612403100775,0.3449612403100775,0.872093023255814,0.9108527131782945,0.9573643410852714,0.1937984496124031,0.38372093023255816,0.437984496124031,0.31007751937984496,0.6556201550387598,0.38372093023255816,0.617248062015504,357.0,2026-06-12
SECE6BE180A,KMEW,Knowledge Marine & Engineering Works Limited,Industrials,Marine Shipping,1916.0999755859373,46614913956.0,24.56518636884975,-0.0311963149554707,0.221690860596468,0.2194360822523771,1.2847432418840676,0.7130779877941545,0.6961537432784473,109.5,-0.4381940559285597,1891.725993652344,1564.5387435913085,0.0128845202822081,0.2247059930185178,2209.699951171875,-0.1328687070976455,218147062.7387329,218147062.7387329,111001.5,2026-06-12,2.0.0,0.33753943217665616,0.694006309148265,0.7381703470031545,0.9684542586750788,0.5899053627760252,0.5899053627760252,0.5394321766561514,0.5394321766561514,0.5457413249211357,0.832807570977918,0.694006309148265,0.050473186119873836,0.04731861198738174,0.082018927444795,0.1577287066246057,0.6575709779179811,0.41009463722397477,0.6165615141955837,358.0,2026-06-12
SECD3BF2868,VISHNU,Vishnu Chemicals Limited,Basic Materials,Specialty Chemicals,590.75,39628508512.519775,24.40281460812687,0.0309773123909249,0.1727047146401985,0.2155349794238683,0.0653739764643206,0.358459981031046,0.3811577897932564,24.21429443359375,-0.4138076356834084,581.6440045166015,523.307250366211,0.0156556165157524,0.1288779193993443,626.7000122070312,-0.0573639883625135,105413696.24847108,105413696.24847108,172436.15,2026-06-12,2.0.0,0.6964980544747081,0.6575875486381323,0.7898832684824902,0.6848249027237354,0.5642023346303502,0.5642023346303502,0.5486381322957199,0.5486381322957199,0.6147859922178989,0.7821011673151751,0.8754863813229572,0.46303501945525294,0.7003891050583657,0.3151750972762646,0.1089494163424124,0.6599221789883268,0.4357976653696498,0.6163424124513619,359.0,2026-06-12
SEC65774F88,VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,1278.0,131203615360.67284,25.600016269179427,-0.0385193748515677,0.337519623233909,0.2400543666551182,0.3326818460156644,0.4906772018115592,0.4044991263421413,61.21427699497768,-0.5335765866363904,1173.5840002441407,1044.2213073730468,0.0889719012308769,0.2238784929748958,1372.4000244140625,-0.0687846274663001,322165993.23151857,322165993.23151857,246973.6,2026-06-12,2.0.0,0.20634920634920634,0.7857142857142857,0.7619047619047619,0.8095238095238095,0.5793650793650794,0.5793650793650794,0.6111111111111112,0.6111111111111112,0.6746031746031746,0.8015873015873016,0.6746031746031746,0.31746031746031744,0.5238095238095238,0.2063492063492064,0.5079365079365079,0.6583333333333334,0.4206349206349206,0.6162698412698414,360.0,2026-06-12
SEC6DF5C333,VINDHYATEL,Vindhya Telelinks Limited,Industrials,Engineering & Construction,2099.800048828125,24978063366.44458,23.94126381127433,0.320047848924113,0.7713851911434253,0.4735438939144736,0.238554634308189,0.8977130779789154,0.7924614268665199,169.97855050223214,-0.6865047993355182,1616.1969946289062,1403.9469055175782,0.299222839670147,0.49564064038021,2210.5,-0.0500791455199615,323983312.051593,323983312.051593,158741.05,2026-06-12,2.0.0,0.9684542586750788,0.9652996845425867,0.8990536277602523,0.8201892744479495,0.6593059936908517,0.6593059936908517,0.35962145110410093,0.35962145110410093,0.9747634069400631,0.9684542586750788,0.8738170347003155,0.012618296529968487,0.01577287066246058,0.056782334384858024,0.7886435331230284,0.6499999999999999,0.34069400630914826,0.6159305993690851,361.0,2026-06-12
SEC76F92655,GRSE,Garden Reach Shipbuilders & Engineers Limited,Industrials,Aerospace & Defense,2635.800048828125,300263696806.6406,26.427926914873165,-0.0186529116263444,0.0874659607761372,0.1038275473972898,-0.1796029109931253,0.301387240769149,0.6217704781907688,75.51426478794643,-0.5489900025676585,2700.4960009765623,2547.614404296875,-0.0239570627488586,0.0346149889804805,3468.340087890625,-0.2400399089954394,2108583943.127234,2108583943.127234,797309.45,2026-06-12,2.0.0,0.3785488958990536,0.4952681388012618,0.6277602523659306,0.38485804416403785,0.9274447949526814,0.9274447949526814,0.8832807570977917,0.8832807570977917,0.3785488958990536,0.5899053627760252,0.48580441640378547,0.6971608832807571,0.11987381703470035,0.1545741324921136,0.44164037854889593,0.621608832807571,0.0725552050473186,0.6143533123028391,362.0,2026-06-12
SEC5BE1B796,KAJARIACER,Kajaria Ceramics Limited,Industrials,Building Products & Equipment,1072.4000244140625,172603372896.0327,25.87426215709677,0.0075159712669152,0.1408510898021941,0.0270063920330003,0.0170424721778119,0.1953872410161796,0.4130506293559073,25.97857666015625,-0.4944235266838042,1105.9139978027345,1077.6640286254883,-0.0303043215433194,-0.0048846431462872,1296.3507080078125,-0.1727547045798353,190524600.7647522,190524600.7647522,176740.4,2026-06-12,2.0.0,0.4952681388012618,0.5930599369085173,0.4794952681388013,0.6435331230283912,0.5520504731861199,0.5520504731861199,0.8233438485804416,0.8233438485804416,0.3312302839116719,0.49842271293375395,0.61198738170347,0.9558359621451105,0.6782334384858044,0.3817034700315457,0.2902208201892744,0.6586750788643534,0.4479495268138801,0.6138801261829654,363.0,2026-06-12
SECD30713C1,JSWINFRA,JSW Infrastructure Limited,Industrials,Marine Shipping,289.8999938964844,610848160994.9846,27.13811425622468,0.0853612402544556,0.119521066732789,0.0914909157927428,-0.0657582485106821,0.3649810562717903,0.4032037651919974,9.19643075125558,-0.3680952622366656,271.7346011352539,278.54215057373045,0.0668497596012396,0.0407760308425833,342.75,-0.154194036771745,551912078.9443696,551912078.9443696,1998298.15,2026-06-12,2.0.0,0.7476340694006309,0.5615141955835962,0.6056782334384858,0.5488958990536278,0.7570977917981072,0.7570977917981072,0.9369085173501577,0.9369085173501577,0.7097791798107256,0.6088328075709779,0.6593059936908517,0.5236593059936909,0.725552050473186,0.7129337539432177,0.056782334384858024,0.6375394321766562,0.2429022082018928,0.6132492113564669,364.0,2026-06-12
SEC25771ED9,NAVA,Nava Limited,Industrials,Conglomerates,582.7999877929688,164310533936.38916,25.825023973972087,-0.0727128276961515,0.0126846008565921,0.0514162017456958,0.1349673562697035,0.3393846585942477,0.4880595409393564,16.53214372907366,-0.4467405903850501,634.7619934082031,601.3717587280273,-0.0818606125679276,-0.0308823463448634,730.4000244140625,-0.2020810948623675,233717559.87969056,233717559.87969056,387935.4,2026-06-12,2.0.0,0.1640378548895899,0.31230283911671924,0.5173501577287066,0.7665615141955836,0.61198738170347,0.61198738170347,0.8138801261829653,0.8138801261829653,0.10725552050473186,0.4479495268138801,0.5646687697160884,0.5835962145110409,0.43217665615141954,0.5299684542586751,0.18611987381703465,0.6506309148264985,0.38801261829653,0.6118296529968454,365.0,2026-06-12
SEC8D97FBE4,ATUL,Atul Ltd,Basic Materials,Specialty Chemicals,6530.0,192460752435.0,25.98315808643265,-0.080281690140845,0.0360967869892898,0.1115839645927312,-0.1062849696352048,0.2042238183209865,0.2445732717748387,153.85714285714286,-0.5175603726726827,6747.6,6292.4425,-0.032248503171498,0.0377528280949726,7670.36376953125,-0.1486714064411236,136422672.25,136422672.25,19994.85,2026-06-12,2.0.0,0.1556420233463035,0.33852140077821014,0.6653696498054474,0.45525291828793774,0.6186770428015564,0.6186770428015564,0.8443579766536965,0.8443579766536965,0.3151750972762646,0.603112840466926,0.669260700389105,0.9066147859922179,0.9922178988326849,0.0311284046692607,0.3424124513618677,0.649805447470817,0.38132295719844356,0.6116731517509727,366.0,2026-06-12
SEC638E6231,DREDGECORP,Dredging Corporation of India Limited,Industrials,Engineering & Construction,1089.4000244140625,30408000000.0,24.13797156863336,0.2538413477877925,0.1496412542016418,0.0742530821821756,0.4025104916820887,0.8399476146877484,0.6346510761881816,74.86070905412946,-0.645578434969342,1002.5110009765624,886.9942489624024,0.0866713914888315,0.2281928836499589,1232.5,-0.1161054568648579,1167002040.9534912,1167002040.9534912,1054800.15,2026-06-12,2.0.0,0.9400630914826499,0.6088328075709779,0.5615141955835962,0.8769716088328076,0.8706624605678234,0.8706624605678234,0.416403785488959,0.416403785488959,0.7476340694006309,0.8359621451104101,0.7318611987381703,0.025236593059936863,0.10410094637223977,0.1608832807570978,0.6971608832807571,0.6246056782334386,0.12933753943217663,0.6116719242902209,367.0,2026-06-12
SEC7922F517,ETERNAL,Eternal Limited,Consumer Cyclical,Internet Retail,242.1000061035156,2208832596004.75,28.42348525478992,0.0038146341142448,0.0946331243290172,-0.1452780013997683,-0.0531132155869775,0.290974661273477,0.3786722269470559,7.424284798758371,-0.740174667916688,247.68760131835936,282.5383006286621,-0.0225590428632794,-0.1431250008765864,354.3500061035156,-0.3167771922295624,6562441052.224879,6562441052.224879,26476887.25,2026-06-12,2.0.0,0.4689922480620155,0.5077519379844961,0.2868217054263566,0.562015503875969,0.9922480620155039,0.9922480620155039,0.9844961240310077,0.9844961240310077,0.375968992248062,0.21705426356589147,0.3449612403100775,0.6976744186046512,0.7209302325581395,0.6937984496124031,0.8914728682170543,0.6124031007751938,0.007751937984496138,0.6116279069767442,368.0,2026-06-12
SEC03F5C6D9,MSTCLTD,MSTC Limited,Industrials,Conglomerates,569.5999755859375,40057600000.0,24.4135842552546,0.3489638261360273,0.3283581898349987,0.2391239041449251,0.0310579332231013,0.8079955384833938,0.6045524825801644,28.760709490094865,-0.6356698226702853,450.0639971923828,472.02682968139646,0.2655977352982053,0.206711016766568,569.5999755859375,0.0,925531908.4789689,925531908.4789689,1738821.75,2026-06-12,2.0.0,0.9779179810725552,0.807570977917981,0.7539432176656151,0.6561514195583596,0.8391167192429022,0.8391167192429022,0.5047318611987381,0.5047318611987381,0.9652996845425867,0.8138801261829653,0.9889589905362776,0.03154574132492116,0.1451104100946372,0.35646687697160884,0.6687697160883281,0.6276025236593059,0.1608832807570978,0.6115141955835961,369.0,2026-06-12
SEC96465A8C,CANBK,Canara Bank,Financial Services,Banks - Regional,130.97999572753906,1176191332275.3416,27.793302649684225,0.0227218570851914,-0.0666951749650605,-0.1001648947210627,0.1521139424308437,0.3390390396847521,0.376053709488591,3.766428811209543,-0.3520889381887259,134.29639923095704,137.22864990234376,-0.0246946569111995,-0.0455346181664794,158.92999267578125,-0.1758635766457276,3834545538.646199,3834545538.646199,29100692.15,2026-06-12,2.0.0,0.6503067484662577,0.15337423312883436,0.34355828220858897,0.754601226993865,0.9263803680981595,0.9263803680981595,0.8773006134969326,0.8773006134969326,0.3312883435582822,0.44171779141104295,0.49693251533742333,0.31288343558282206,0.5828220858895705,0.7791411042944785,0.14723926380368102,0.61840490797546,0.07361963190184051,0.611042944785276,370.0,2026-06-12
SEC615B9E39,BLACKBUCK,BlackBuck Limited,Technology,Software - Application,541.5999755859375,98376526137.97302,25.31206805703732,0.0205388413947389,-0.0539738417712881,-0.1548065138838315,0.1907221464622321,0.3203612618579329,0.386923233404467,17.12499782017299,-0.3771889124631625,552.7659973144531,611.0509991455078,-0.0202002687986677,-0.1136583094646608,733.5,-0.2616223918392126,380418558.0904358,380418558.0904358,728427.8,2026-06-12,2.0.0,0.46226415094339623,0.1792452830188679,0.42452830188679247,0.8018867924528302,0.5566037735849056,0.5566037735849056,0.6509433962264151,0.6509433962264151,0.39622641509433965,0.4716981132075472,0.6509433962264151,0.7735849056603774,0.839622641509434,0.6226415094339622,0.009433962264150941,0.655188679245283,0.44339622641509435,0.6108490566037735,371.0,2026-06-12
SEC75C54A52,KPRMILL,K.P.R. Mill Limited,Consumer Cyclical,Textile Manufacturing,1064.5999755859375,364786514685.0,26.622578128139303,0.1528506811555072,0.1706619166541942,0.0899160430507441,-0.0473739383698819,0.4327289242757819,0.3248019461024497,41.20358276367188,-0.3764247973597012,947.067998046875,963.475030822754,0.1241008858724475,0.1049585526641292,1239.5386962890625,-0.1411321173165932,360376037.4270355,360376037.4270355,350383.45,2026-06-12,2.0.0,0.8604651162790697,0.6782945736434108,0.7054263565891473,0.5813953488372093,0.7558139534883721,0.7558139534883721,0.8953488372093024,0.8953488372093024,0.8410852713178295,0.7829457364341085,0.7364341085271318,0.28682170542635654,0.8837209302325582,0.20155038759689925,0.12403100775193798,0.6350775193798449,0.2441860465116279,0.6106589147286822,372.0,2026-06-12
SEC47F7A3D4,BAJFINANCE,Bajaj Finance Limited,Financial Services,Credit Services,906.2000122070312,4126793239582.5435,29.048520112659407,-0.0046680212455569,0.0499363200558939,-0.1030386784556407,-0.045854159297677,0.2620123543657339,0.353587821048504,21.750008719308035,-0.3336235584099672,912.55,963.6102496337892,-0.0069585094438318,-0.0595782760183134,1094.1500244140625,-0.1717771859555383,8773996818.526707,8773996818.526707,9778081.2,2026-06-12,2.0.0,0.4601226993865031,0.5276073619631901,0.3374233128834356,0.5030674846625767,0.9846625766871165,0.9846625766871165,0.9846625766871165,0.9846625766871165,0.48466257668711654,0.4049079754601227,0.5153374233128835,0.6319018404907976,0.6748466257668712,0.28220858895705525,0.1288343558282209,0.6108895705521472,0.015337423312883458,0.6093558282208589,373.0,2026-06-12
