Date,Regime,Close,DMA200,VOL20,BREADTH_SCORE
2019-03-06,SIDEWAYS,,,,61.47
2019-03-06,SIDEWAYS,11053.0,,,61.47
2019-03-07,SIDEWAYS,,,,61.47
2019-03-07,SIDEWAYS,11058.2001953125,,,61.47
2019-03-08,SIDEWAYS,11035.400390625,,,61.47
2019-03-08,SIDEWAYS,,,,61.47
2019-03-11,SIDEWAYS,,,,61.47
2019-03-11,SIDEWAYS,11168.0498046875,,,61.47
2019-03-12,SIDEWAYS,11301.2001953125,,,61.47
2019-03-12,SIDEWAYS,,,,61.47
2019-03-13,SIDEWAYS,,,,61.47
2019-03-13,SIDEWAYS,11341.7001953125,,,61.47
2019-03-14,SIDEWAYS,11343.25,,,61.47
2019-03-14,SIDEWAYS,,,,61.47
2019-03-15,SIDEWAYS,11426.849609375,,,61.47
2019-03-15,SIDEWAYS,,,,61.47
2019-03-18,SIDEWAYS,,,,61.47
2019-03-18,SIDEWAYS,11462.2001953125,,,61.47
2019-03-19,SIDEWAYS,,,,61.47
2019-03-19,SIDEWAYS,11532.400390625,,,61.47
2019-03-20,SIDEWAYS,,,,61.47
2019-03-20,SIDEWAYS,11521.0498046875,,,61.47
2019-03-22,SIDEWAYS,,,,61.47
2019-03-22,SIDEWAYS,11456.900390625,,,61.47
2019-03-25,SIDEWAYS,,,,61.47
2019-03-25,SIDEWAYS,11354.25,,,61.47
2019-03-26,SIDEWAYS,11483.25,,,61.47
2019-03-26,SIDEWAYS,,,,61.47
2019-03-27,SIDEWAYS,11445.0498046875,,,61.47
2019-03-27,SIDEWAYS,,,,61.47
2019-03-28,SIDEWAYS,,,,61.47
2019-03-28,SIDEWAYS,11570.0,,,61.47
2019-04-01,SIDEWAYS,,,,61.47
2019-04-01,SIDEWAYS,11669.150390625,,,61.47
2019-04-02,SIDEWAYS,,,,61.47
2019-04-02,SIDEWAYS,11713.2001953125,,,61.47
2019-04-03,SIDEWAYS,,,,61.47
2019-04-03,SIDEWAYS,11643.9501953125,,,61.47
2019-04-04,SIDEWAYS,,,,61.47
2019-04-04,SIDEWAYS,11598.0,,,61.47
2019-04-05,SIDEWAYS,,,,61.47
2019-04-05,SIDEWAYS,11665.9501953125,,,61.47
2019-04-08,SIDEWAYS,11604.5,,,61.47
2019-04-08,SIDEWAYS,,,,61.47
2019-04-09,SIDEWAYS,,,,61.47
2019-04-09,SIDEWAYS,11671.9501953125,,,61.47
2019-04-10,SIDEWAYS,11584.2998046875,,,61.47
2019-04-10,SIDEWAYS,,,,61.47
2019-04-11,SIDEWAYS,,,,61.47
2019-04-11,SIDEWAYS,11596.7001953125,,,61.47
2019-04-12,SIDEWAYS,,,,61.47
2019-04-12,SIDEWAYS,11643.4501953125,,,61.47
2019-04-15,SIDEWAYS,11690.349609375,,,61.47
2019-04-15,SIDEWAYS,,,,61.47
2019-04-16,SIDEWAYS,,,,61.47
2019-04-16,SIDEWAYS,11787.150390625,,,61.47
2019-04-18,SIDEWAYS,,,,61.47
2019-04-18,SIDEWAYS,11752.7998046875,,,61.47
2019-04-22,SIDEWAYS,,,,61.47
2019-04-22,SIDEWAYS,11594.4501953125,,,61.47
2019-04-23,SIDEWAYS,,,,61.47
2019-04-23,SIDEWAYS,11575.9501953125,,,61.47
2019-04-24,SIDEWAYS,,,,61.47
2019-04-24,SIDEWAYS,11726.150390625,,,61.47
2019-04-25,SIDEWAYS,11641.7998046875,,,61.47
2019-04-25,SIDEWAYS,,,,61.47
2019-04-26,SIDEWAYS,11754.650390625,,,61.47
2019-04-26,SIDEWAYS,,,,61.47
2019-04-30,SIDEWAYS,,,,61.47
2019-04-30,SIDEWAYS,11748.150390625,,,61.47
2019-05-02,SIDEWAYS,11724.75,,,61.47
2019-05-02,SIDEWAYS,,,,61.47
2019-05-03,SIDEWAYS,11712.25,,,61.47
2019-05-03,SIDEWAYS,,,,61.47
2019-05-06,SIDEWAYS,11598.25,,,61.47
2019-05-06,SIDEWAYS,,,,61.47
2019-05-07,SIDEWAYS,11497.900390625,,,61.47
2019-05-07,SIDEWAYS,,,,61.47
2019-05-08,SIDEWAYS,,,,61.47
2019-05-08,SIDEWAYS,11359.4501953125,,,61.47
2019-05-09,SIDEWAYS,,,,61.47
2019-05-09,SIDEWAYS,11301.7998046875,,,61.47
2019-05-10,SIDEWAYS,,,,61.47
2019-05-10,SIDEWAYS,11278.900390625,,,61.47
2019-05-13,SIDEWAYS,11148.2001953125,,,61.47
2019-05-13,SIDEWAYS,,,,61.47
2019-05-14,SIDEWAYS,11222.0498046875,,,61.47
2019-05-14,SIDEWAYS,,,,61.47
2019-05-15,SIDEWAYS,11157.0,,,61.47
2019-05-15,SIDEWAYS,,,,61.47
2019-05-16,SIDEWAYS,11257.099609375,,,61.47
2019-05-16,SIDEWAYS,,,,61.47
2019-05-17,SIDEWAYS,11407.150390625,,,61.47
2019-05-17,SIDEWAYS,,,,61.47
2019-05-20,SIDEWAYS,,,,61.47
2019-05-20,SIDEWAYS,11828.25,,,61.47
2019-05-21,SIDEWAYS,,,,61.47
2019-05-21,SIDEWAYS,11709.099609375,,,61.47
2019-05-22,SIDEWAYS,,,,61.47
2019-05-22,SIDEWAYS,11737.900390625,,,61.47
2019-05-23,SIDEWAYS,,,,61.47
2019-05-23,SIDEWAYS,11657.0498046875,,,61.47
2019-05-24,SIDEWAYS,,,,61.47
2019-05-24,SIDEWAYS,11844.099609375,,,61.47
2019-05-27,SIDEWAYS,11924.75,,,61.47
2019-05-27,SIDEWAYS,,,,61.47
2019-05-28,SIDEWAYS,,,,61.47
2019-05-28,SIDEWAYS,11928.75,,,61.47
2019-05-29,SIDEWAYS,11861.099609375,,,61.47
2019-05-29,SIDEWAYS,,,,61.47
2019-05-30,SIDEWAYS,11945.900390625,,,61.47
2019-05-30,SIDEWAYS,,,,61.47
2019-05-31,SIDEWAYS,11922.7998046875,,,61.47
2019-05-31,SIDEWAYS,,,,61.47
2019-06-03,SIDEWAYS,12088.5498046875,,,61.47
2019-06-03,SIDEWAYS,,,,61.47
2019-06-04,SIDEWAYS,,,,61.47
2019-06-04,SIDEWAYS,12021.650390625,,,61.47
2019-06-06,SIDEWAYS,,,,61.47
2019-06-06,SIDEWAYS,11843.75,,,61.47
2019-06-07,SIDEWAYS,11870.650390625,,,61.47
2019-06-07,SIDEWAYS,,,,61.47
2019-06-10,SIDEWAYS,,,,61.47
2019-06-10,SIDEWAYS,11922.7001953125,,,61.47
2019-06-11,SIDEWAYS,11965.599609375,,,61.47
2019-06-11,SIDEWAYS,,,,61.47
2019-06-12,SIDEWAYS,,,,61.47
2019-06-12,SIDEWAYS,11906.2001953125,,,61.47
2019-06-13,SIDEWAYS,11914.0498046875,,,61.47
2019-06-13,SIDEWAYS,,,,61.47
2019-06-14,SIDEWAYS,,,,61.47
2019-06-14,SIDEWAYS,11823.2998046875,,,61.47
2019-06-17,SIDEWAYS,11672.150390625,,,61.47
2019-06-17,SIDEWAYS,,,,61.47
2019-06-18,SIDEWAYS,,,,61.47
2019-06-18,SIDEWAYS,11691.5,,,61.47
2019-06-19,SIDEWAYS,11691.4501953125,,,61.47
2019-06-19,SIDEWAYS,,,,61.47
2019-06-20,SIDEWAYS,11831.75,,,61.47
2019-06-20,SIDEWAYS,,,,61.47
2019-06-21,SIDEWAYS,,,,61.47
2019-06-21,SIDEWAYS,11724.099609375,,,61.47
2019-06-24,SIDEWAYS,11699.650390625,,,61.47
2019-06-24,SIDEWAYS,,,,61.47
2019-06-25,SIDEWAYS,,,,61.47
2019-06-25,SIDEWAYS,11796.4501953125,,,61.47
2019-06-26,SIDEWAYS,,,,61.47
2019-06-26,SIDEWAYS,11847.5498046875,,,61.47
2019-06-27,SIDEWAYS,11841.5498046875,,,61.47
2019-06-27,SIDEWAYS,,,,61.47
2019-06-28,SIDEWAYS,11788.849609375,,,61.47
2019-06-28,SIDEWAYS,,,,61.47
2019-07-01,SIDEWAYS,,,,61.47
2019-07-01,SIDEWAYS,11865.599609375,,,61.47
2019-07-02,SIDEWAYS,,,,61.47
2019-07-02,SIDEWAYS,11910.2998046875,,,61.47
2019-07-03,SIDEWAYS,11916.75,,,61.47
2019-07-03,SIDEWAYS,,,,61.47
2019-07-04,SIDEWAYS,,,,61.47
2019-07-04,SIDEWAYS,11946.75,,,61.47
2019-07-05,SIDEWAYS,,,,61.47
2019-07-05,SIDEWAYS,11811.150390625,,,61.47
2019-07-08,SIDEWAYS,11558.599609375,,,61.47
2019-07-08,SIDEWAYS,,,,61.47
2019-07-09,SIDEWAYS,,,,61.47
2019-07-09,SIDEWAYS,11555.900390625,,,61.47
2019-07-10,SIDEWAYS,11498.900390625,,,61.47
2019-07-10,SIDEWAYS,,,,61.47
2019-07-11,SIDEWAYS,11582.900390625,,,61.47
2019-07-11,SIDEWAYS,,,,61.47
2019-07-12,SIDEWAYS,11552.5,,,61.47
2019-07-12,SIDEWAYS,,,,61.47
2019-07-15,SIDEWAYS,,,,61.47
2019-07-15,SIDEWAYS,11588.349609375,,,61.47
2019-07-16,SIDEWAYS,,,,61.47
2019-07-16,SIDEWAYS,11662.599609375,,,61.47
2019-07-17,SIDEWAYS,,,,61.47
2019-07-17,SIDEWAYS,11687.5,,,61.47
2019-07-18,SIDEWAYS,11596.900390625,,,61.47
2019-07-18,SIDEWAYS,,,,61.47
2019-07-19,SIDEWAYS,,,,61.47
2019-07-19,SIDEWAYS,11419.25,,,61.47
2019-07-22,SIDEWAYS,,,,61.47
2019-07-22,SIDEWAYS,11346.2001953125,,,61.47
2019-07-23,SIDEWAYS,11331.0498046875,,,61.47
2019-07-23,SIDEWAYS,,,,61.47
2019-07-24,SIDEWAYS,11271.2998046875,,,61.47
2019-07-24,SIDEWAYS,,,,61.47
2019-07-25,SIDEWAYS,11252.150390625,,,61.47
2019-07-25,SIDEWAYS,,,,61.47
2019-07-26,SIDEWAYS,11284.2998046875,,,61.47
2019-07-26,SIDEWAYS,,,,61.47
2019-07-29,SIDEWAYS,11189.2001953125,,,61.47
2019-07-29,SIDEWAYS,,,,61.47
2019-07-30,SIDEWAYS,11085.400390625,,,61.47
2019-07-30,SIDEWAYS,,,,61.47
2019-07-31,SIDEWAYS,,,,61.47
2019-07-31,SIDEWAYS,11118.0,,,61.47
2019-08-01,SIDEWAYS,,,,61.47
2019-08-01,SIDEWAYS,10980.0,,,61.47
2019-08-02,SIDEWAYS,10997.349609375,,,61.47
2019-08-02,SIDEWAYS,,,,61.47
2019-08-05,SIDEWAYS,10862.599609375,,,61.47
2019-08-05,SIDEWAYS,,,,61.47
2019-08-06,SIDEWAYS,,,,61.47
2019-08-06,SIDEWAYS,10948.25,,,61.47
2019-08-07,SIDEWAYS,10855.5,,,61.47
2019-08-07,SIDEWAYS,,,,61.47
2019-08-08,SIDEWAYS,,,,61.47
2019-08-08,SIDEWAYS,11032.4501953125,,,61.47
2019-08-09,SIDEWAYS,11109.650390625,,,61.47
2019-08-09,SIDEWAYS,,,,61.47
2019-08-13,SIDEWAYS,,,,61.47
2019-08-13,SIDEWAYS,10925.849609375,,,61.47
2019-08-14,SIDEWAYS,11029.400390625,,,61.47
2019-08-14,SIDEWAYS,,,,61.47
2019-08-16,SIDEWAYS,11047.7998046875,,,61.47
2019-08-16,SIDEWAYS,,,,61.47
2019-08-19,SIDEWAYS,,,,61.47
2019-08-19,SIDEWAYS,11053.900390625,,,61.47
2019-08-20,SIDEWAYS,11017.0,,,61.47
2019-08-20,SIDEWAYS,,,,61.47
2019-08-21,SIDEWAYS,10918.7001953125,,,61.47
2019-08-21,SIDEWAYS,,,,61.47
2019-08-22,SIDEWAYS,10741.349609375,,,61.47
2019-08-22,SIDEWAYS,,,,61.47
2019-08-23,SIDEWAYS,10829.349609375,,,61.47
2019-08-23,SIDEWAYS,,,,61.47
2019-08-26,SIDEWAYS,11057.849609375,,,61.47
2019-08-26,SIDEWAYS,,,,61.47
2019-08-27,SIDEWAYS,11105.349609375,,,61.47
2019-08-27,SIDEWAYS,,,,61.47
2019-08-28,SIDEWAYS,11046.099609375,,,61.47
2019-08-28,SIDEWAYS,,,,61.47
2019-08-29,SIDEWAYS,10948.2998046875,,,61.47
2019-08-29,SIDEWAYS,,,,61.47
2019-08-30,SIDEWAYS,11023.25,,,61.47
2019-08-30,SIDEWAYS,,,,61.47
2019-09-03,SIDEWAYS,10797.900390625,,,61.47
2019-09-03,SIDEWAYS,,,,61.47
2019-09-04,SIDEWAYS,10844.650390625,,,61.47
2019-09-04,SIDEWAYS,,,,61.47
2019-09-05,SIDEWAYS,,,,61.47
2019-09-05,SIDEWAYS,10847.900390625,,,61.47
2019-09-06,SIDEWAYS,,,,61.47
2019-09-06,SIDEWAYS,10946.2001953125,,,61.47
2019-09-09,SIDEWAYS,11003.0498046875,,,61.47
2019-09-09,SIDEWAYS,,,,61.47
2019-09-11,SIDEWAYS,11035.7001953125,,,61.47
2019-09-11,SIDEWAYS,,,,61.47
2019-09-12,SIDEWAYS,,,,61.47
2019-09-12,SIDEWAYS,10982.7998046875,,,61.47
2019-09-13,SIDEWAYS,,,,61.47
2019-09-13,SIDEWAYS,11075.900390625,,,61.47
2019-09-16,SIDEWAYS,11003.5,,,61.47
2019-09-16,SIDEWAYS,,,,61.47
2019-09-17,SIDEWAYS,,,,61.47
2019-09-17,SIDEWAYS,10817.599609375,,,61.47
2019-09-18,SIDEWAYS,,,,61.47
2019-09-18,SIDEWAYS,10840.650390625,,,61.47
2019-09-19,SIDEWAYS,,,,61.47
2019-09-19,SIDEWAYS,10704.7998046875,,,61.47
2019-09-20,SIDEWAYS,,,,61.47
2019-09-20,SIDEWAYS,11274.2001953125,,,61.47
2019-09-23,SIDEWAYS,,,,61.47
2019-09-23,SIDEWAYS,11600.2001953125,,,61.47
2019-09-24,SIDEWAYS,,,,61.47
2019-09-24,SIDEWAYS,11588.2001953125,,,61.47
2019-09-25,SIDEWAYS,11440.2001953125,,,61.47
2019-09-25,SIDEWAYS,,,,61.47
2019-09-26,SIDEWAYS,,,,61.47
2019-09-26,SIDEWAYS,11571.2001953125,,,61.47
2019-09-27,SIDEWAYS,11512.400390625,,,61.47
2019-09-27,SIDEWAYS,,,,61.47
2019-09-30,SIDEWAYS,11474.4501953125,,,61.47
2019-09-30,SIDEWAYS,,,,61.47
2019-10-01,SIDEWAYS,,,,61.47
2019-10-01,SIDEWAYS,11359.900390625,,,61.47
2019-10-03,SIDEWAYS,11314.0,,,61.47
2019-10-03,SIDEWAYS,,,,61.47
2019-10-04,SIDEWAYS,11174.75,,,61.47
2019-10-04,SIDEWAYS,,,,61.47
2019-10-07,SIDEWAYS,,,,61.47
2019-10-07,SIDEWAYS,11126.400390625,,,61.47
2019-10-09,SIDEWAYS,,,,61.47
2019-10-09,SIDEWAYS,11313.2998046875,,,61.47
2019-10-10,SIDEWAYS,11234.5498046875,,,61.47
2019-10-10,SIDEWAYS,,,,61.47
2019-10-11,SIDEWAYS,11305.0498046875,,,61.47
2019-10-11,SIDEWAYS,,,,61.47
2019-10-14,SIDEWAYS,11341.150390625,,,61.47
2019-10-14,SIDEWAYS,,,,61.47
2019-10-15,SIDEWAYS,11428.2998046875,,,61.47
2019-10-15,SIDEWAYS,,,,61.47
2019-10-16,SIDEWAYS,11464.0,,,61.47
2019-10-16,SIDEWAYS,,,,61.47
2019-10-17,SIDEWAYS,,,,61.47
2019-10-17,SIDEWAYS,11586.349609375,,,61.47
2019-10-18,SIDEWAYS,11661.849609375,,,61.47
2019-10-18,SIDEWAYS,,,,61.47
2019-10-22,SIDEWAYS,11588.349609375,,,61.47
2019-10-22,SIDEWAYS,,,,61.47
2019-10-23,SIDEWAYS,11604.099609375,,,61.47
2019-10-23,SIDEWAYS,,,,61.47
2019-10-24,SIDEWAYS,,,,61.47
2019-10-24,SIDEWAYS,11582.599609375,,,61.47
2019-10-25,SIDEWAYS,11583.900390625,,,61.47
2019-10-25,SIDEWAYS,,,,61.47
2019-10-29,SIDEWAYS,,,,61.47
2019-10-29,SIDEWAYS,11786.849609375,,,61.47
2019-10-30,SIDEWAYS,11844.099609375,,,61.47
2019-10-30,SIDEWAYS,,,,61.47
2019-10-31,SIDEWAYS,11877.4501953125,,,61.47
2019-10-31,SIDEWAYS,,,,61.47
2019-11-01,SIDEWAYS,11890.599609375,,,61.47
2019-11-01,SIDEWAYS,,,,61.47
2019-11-04,SIDEWAYS,,,,61.47
2019-11-04,SIDEWAYS,11941.2998046875,,,61.47
2019-11-05,SIDEWAYS,,,,61.47
2019-11-05,SIDEWAYS,11917.2001953125,,,61.47
2019-11-06,SIDEWAYS,,,,61.47
2019-11-06,SIDEWAYS,11966.0498046875,,,61.47
2019-11-07,SIDEWAYS,12012.0498046875,,,61.47
2019-11-07,SIDEWAYS,,,,61.47
2019-11-08,SIDEWAYS,,,,61.47
2019-11-08,SIDEWAYS,11908.150390625,,,61.47
2019-11-11,SIDEWAYS,11913.4501953125,,,61.47
2019-11-11,SIDEWAYS,,,,61.47
2019-11-13,SIDEWAYS,11840.4501953125,,,61.47
2019-11-13,SIDEWAYS,,,,61.47
2019-11-14,SIDEWAYS,,,,61.47
2019-11-14,SIDEWAYS,11872.099609375,,,61.47
2019-11-15,SIDEWAYS,,,,61.47
2019-11-15,SIDEWAYS,11895.4501953125,,,61.47
2019-11-18,SIDEWAYS,,,,61.47
2019-11-18,SIDEWAYS,11884.5,,,61.47
2019-11-19,SIDEWAYS,,,,61.47
2019-11-19,SIDEWAYS,11940.099609375,,,61.47
2019-11-20,SIDEWAYS,,,,61.47
2019-11-20,SIDEWAYS,11999.099609375,,,61.47
2019-11-21,SIDEWAYS,,,,61.47
2019-11-21,SIDEWAYS,11968.400390625,,,61.47
2019-11-22,SIDEWAYS,,,,61.47
2019-11-22,SIDEWAYS,11914.400390625,,,61.47
2019-11-25,SIDEWAYS,12073.75,,,61.47
2019-11-25,SIDEWAYS,,,,61.47
2019-11-26,SIDEWAYS,,,,61.47
2019-11-26,SIDEWAYS,12037.7001953125,,,61.47
2019-11-27,SIDEWAYS,12100.7001953125,,,61.47
2019-11-27,SIDEWAYS,,,,61.47
2019-11-28,SIDEWAYS,12151.150390625,,,61.47
2019-11-28,SIDEWAYS,,,,61.47
2019-11-29,SIDEWAYS,12056.0498046875,,,61.47
2019-11-29,SIDEWAYS,,,,61.47
2019-12-02,SIDEWAYS,,,,61.47
2019-12-02,SIDEWAYS,12048.2001953125,,,61.47
2019-12-03,SIDEWAYS,11994.2001953125,,,61.47
2019-12-03,SIDEWAYS,,,,61.47
2019-12-04,SIDEWAYS,,,,61.47
2019-12-04,SIDEWAYS,12043.2001953125,,,61.47
2019-12-05,SIDEWAYS,12018.400390625,,,61.47
2019-12-05,SIDEWAYS,,,,61.47
2019-12-06,SIDEWAYS,,,,61.47
2019-12-06,SIDEWAYS,11921.5,,,61.47
2019-12-09,SIDEWAYS,11937.5,,,61.47
2019-12-09,SIDEWAYS,,,,61.47
2019-12-10,SIDEWAYS,,,,61.47
2019-12-10,SIDEWAYS,11856.7998046875,,,61.47
2019-12-11,SIDEWAYS,11910.150390625,,,61.47
2019-12-11,SIDEWAYS,,,,61.47
2019-12-12,SIDEWAYS,,,,61.47
2019-12-12,SIDEWAYS,11971.7998046875,,,61.47
2019-12-13,SIDEWAYS,12086.7001953125,,,61.47
2019-12-13,SIDEWAYS,,,,61.47
2019-12-16,SIDEWAYS,12053.9501953125,,,61.47
2019-12-16,SIDEWAYS,,,,61.47
2019-12-17,SIDEWAYS,12165.0,,,61.47
2019-12-17,SIDEWAYS,,,,61.47
2019-12-18,SIDEWAYS,,,,61.47
2019-12-18,SIDEWAYS,12221.650390625,,,61.47
2019-12-19,SIDEWAYS,,,,61.47
2019-12-19,SIDEWAYS,12259.7001953125,,,61.47
2019-12-20,SIDEWAYS,,,,61.47
2019-12-20,SIDEWAYS,12271.7998046875,,,61.47
2019-12-23,SIDEWAYS,12262.75,,,61.47
2019-12-23,SIDEWAYS,,,,61.47
2019-12-24,SIDEWAYS,,,,61.47
2019-12-24,SIDEWAYS,12214.5498046875,,,61.47
2019-12-26,SIDEWAYS,,,,61.47
2019-12-26,SIDEWAYS,12126.5498046875,,,61.47
2019-12-27,SIDEWAYS,,,,61.47
2019-12-27,SIDEWAYS,12245.7998046875,,,61.47
2019-12-30,SIDEWAYS,,,,61.47
2019-12-30,SIDEWAYS,12255.849609375,,,61.47
2019-12-31,SIDEWAYS,,,,61.47
2019-12-31,SIDEWAYS,12168.4501953125,,,61.47
2020-01-01,SIDEWAYS,12182.5,,,61.47
2020-01-02,SIDEWAYS,,,,61.47
2020-01-02,SIDEWAYS,12282.2001953125,,,61.47
2020-01-03,SIDEWAYS,12226.650390625,,,61.47
2020-01-03,SIDEWAYS,,,,61.47
2020-01-06,SIDEWAYS,11993.0498046875,,,61.47
2020-01-06,SIDEWAYS,,,,61.47
2020-01-07,SIDEWAYS,,,,61.47
2020-01-07,SIDEWAYS,12052.9501953125,,,61.47
2020-01-08,SIDEWAYS,12025.349609375,,,61.47
2020-01-08,SIDEWAYS,,,,61.47
2020-01-09,SIDEWAYS,12215.900390625,,,61.47
2020-01-09,SIDEWAYS,,,,61.47
2020-01-10,SIDEWAYS,,,,61.47
2020-01-10,SIDEWAYS,12256.7998046875,,,61.47
2020-01-13,SIDEWAYS,,,,61.47
2020-01-13,SIDEWAYS,12329.5498046875,,,61.47
2020-01-14,SIDEWAYS,12362.2998046875,,,61.47
2020-01-14,SIDEWAYS,,,,61.47
2020-01-15,SIDEWAYS,,,,61.47
2020-01-15,SIDEWAYS,12343.2998046875,,,61.47
2020-01-16,SIDEWAYS,,,,61.47
2020-01-16,SIDEWAYS,12355.5,,,61.47
2020-01-17,SIDEWAYS,,,,61.47
2020-01-17,SIDEWAYS,12352.349609375,,,61.47
2020-01-20,SIDEWAYS,12224.5498046875,,,61.47
2020-01-20,SIDEWAYS,,,,61.47
2020-01-21,SIDEWAYS,12169.849609375,,,61.47
2020-01-21,SIDEWAYS,,,,61.47
2020-01-22,SIDEWAYS,12106.900390625,,,61.47
2020-01-22,SIDEWAYS,,,,61.47
2020-01-23,SIDEWAYS,12180.349609375,,,61.47
2020-01-23,SIDEWAYS,,,,61.47
2020-01-24,SIDEWAYS,12248.25,,,61.47
2020-01-24,SIDEWAYS,,,,61.47
2020-01-27,SIDEWAYS,12119.0,,,61.47
2020-01-27,SIDEWAYS,,,,61.47
2020-01-28,SIDEWAYS,12055.7998046875,,,61.47
2020-01-28,SIDEWAYS,,,,61.47
2020-01-29,SIDEWAYS,12129.5,,,61.47
2020-01-29,SIDEWAYS,,,,61.47
2020-01-30,SIDEWAYS,,,,61.47
2020-01-30,SIDEWAYS,12035.7998046875,,,61.47
2020-01-31,SIDEWAYS,,,,61.47
2020-01-31,SIDEWAYS,11962.099609375,,,61.47
2020-02-03,SIDEWAYS,,,,61.47
2020-02-03,SIDEWAYS,11707.900390625,,,61.47
2020-02-04,SIDEWAYS,11979.650390625,,,61.47
2020-02-04,SIDEWAYS,,,,61.47
2020-02-05,SIDEWAYS,,,,61.47
2020-02-05,SIDEWAYS,12089.150390625,,,61.47
2020-02-06,SIDEWAYS,12137.9501953125,,,61.47
2020-02-06,SIDEWAYS,,,,61.47
2020-02-07,SIDEWAYS,12098.349609375,,,61.47
2020-02-07,SIDEWAYS,,,,61.47
2020-02-10,SIDEWAYS,12031.5,,,61.47
2020-02-10,SIDEWAYS,,,,61.47
2020-02-11,SIDEWAYS,12107.900390625,,,61.47
2020-02-11,SIDEWAYS,,,,61.47
2020-02-12,SIDEWAYS,12201.2001953125,,,61.47
2020-02-12,SIDEWAYS,,,,61.47
2020-02-13,SIDEWAYS,12174.650390625,,,61.47
2020-02-13,SIDEWAYS,,,,61.47
2020-02-14,SIDEWAYS,12113.4501953125,,,61.47
2020-02-14,SIDEWAYS,,,,61.47
2020-02-17,SIDEWAYS,12045.7998046875,,,61.47
2020-02-17,SIDEWAYS,,,,61.47
2020-02-18,SIDEWAYS,11992.5,,,61.47
2020-02-18,SIDEWAYS,,,,61.47
2020-02-19,SIDEWAYS,,,,61.47
2020-02-19,SIDEWAYS,12125.900390625,,,61.47
2020-02-20,SIDEWAYS,12080.849609375,,,61.47
2020-02-20,SIDEWAYS,,,,61.47
2020-02-24,SIDEWAYS,,,,61.47
2020-02-24,SIDEWAYS,11829.400390625,,,61.47
2020-02-25,SIDEWAYS,,,,61.47
2020-02-25,SIDEWAYS,11797.900390625,,,61.47
2020-02-26,SIDEWAYS,,,,61.47
2020-02-26,SIDEWAYS,11678.5,,,61.47
2020-02-27,SIDEWAYS,11633.2998046875,,,61.47
2020-02-27,SIDEWAYS,,,,61.47
2020-02-28,SIDEWAYS,11201.75,,,61.47
2020-02-28,SIDEWAYS,,,,61.47
2020-03-02,SIDEWAYS,11132.75,,,61.47
2020-03-02,SIDEWAYS,,,,61.47
2020-03-03,SIDEWAYS,,,,61.47
2020-03-03,SIDEWAYS,11303.2998046875,,,61.47
2020-03-04,SIDEWAYS,,,,61.47
2020-03-04,SIDEWAYS,11251.0,,,61.47
2020-03-05,SIDEWAYS,,,,61.47
2020-03-05,SIDEWAYS,11269.0,,,61.47
2020-03-06,SIDEWAYS,10989.4501953125,,,61.47
2020-03-06,SIDEWAYS,,,,61.47
2020-03-09,SIDEWAYS,10451.4501953125,,,61.47
2020-03-09,SIDEWAYS,,,,61.47
2020-03-11,SIDEWAYS,10458.400390625,,,61.47
2020-03-11,SIDEWAYS,,,,61.47
2020-03-12,SIDEWAYS,9590.150390625,,,61.47
2020-03-12,SIDEWAYS,,,,61.47
2020-03-13,SIDEWAYS,9955.2001953125,,,61.47
2020-03-13,SIDEWAYS,,,,61.47
2020-03-16,SIDEWAYS,9197.400390625,,,61.47
2020-03-16,SIDEWAYS,,,,61.47
2020-03-17,SIDEWAYS,8967.0498046875,,,61.47
2020-03-17,SIDEWAYS,,,,61.47
2020-03-18,SIDEWAYS,8468.7998046875,,,61.47
2020-03-18,SIDEWAYS,,,,61.47
2020-03-19,SIDEWAYS,8263.4501953125,,,61.47
2020-03-19,SIDEWAYS,,,,61.47
2020-03-20,SIDEWAYS,8745.4501953125,,,61.47
2020-03-20,SIDEWAYS,,,,61.47
2020-03-23,SIDEWAYS,7610.25,,,61.47
2020-03-23,SIDEWAYS,,,,61.47
2020-03-24,SIDEWAYS,,,,61.47
2020-03-24,SIDEWAYS,7801.0498046875,,,61.47
2020-03-25,SIDEWAYS,8317.849609375,,,61.47
2020-03-25,SIDEWAYS,,,,61.47
2020-03-26,SIDEWAYS,,,,61.47
2020-03-26,SIDEWAYS,8641.4501953125,,,61.47
2020-03-27,SIDEWAYS,,,,61.47
2020-03-27,SIDEWAYS,8660.25,,,61.47
2020-03-30,SIDEWAYS,,,,61.47
2020-03-30,SIDEWAYS,8281.099609375,,,61.47
2020-03-31,SIDEWAYS,8597.75,,,61.47
2020-03-31,SIDEWAYS,,,,61.47
2020-04-01,SIDEWAYS,8253.7998046875,,,61.47
2020-04-01,SIDEWAYS,,,,61.47
2020-04-03,SIDEWAYS,,,,61.47
2020-04-03,SIDEWAYS,8083.7998046875,,,61.47
2020-04-07,SIDEWAYS,,,,61.47
2020-04-07,SIDEWAYS,8792.2001953125,,,61.47
2020-04-08,SIDEWAYS,8748.75,,,61.47
2020-04-08,SIDEWAYS,,,,61.47
2020-04-09,SIDEWAYS,,,,61.47
2020-04-09,SIDEWAYS,9111.900390625,,,61.47
2020-04-13,SIDEWAYS,8993.849609375,,,61.47
2020-04-13,SIDEWAYS,,,,61.47
2020-04-15,SIDEWAYS,8925.2998046875,,,61.47
2020-04-15,SIDEWAYS,,,,61.47
2020-04-16,SIDEWAYS,8992.7998046875,,,61.47
2020-04-16,SIDEWAYS,,,,61.47
