Terminal_Value,CAGR,Max_Drawdown
2805387.369295352,0.22913211872406647,-0.1426116931976067
2362002.699708452,0.18756141341574417,-0.3990010268678629
2108955.973113945,0.1609499647607724,-0.35770561216375607
2656809.7427794086,0.21582786074626759,-0.18829314915333506
2209455.9452667893,0.17180964769589746,-0.2557246149731005
1682376.8742978477,0.10964652640515471,-0.18335179075136343
1930417.3910972679,0.1405917981233178,-0.3093916317984098
3533223.875043514,0.2871650271812418,-0.1377094114959847
1608596.6261127517,0.09973850367966053,-0.2988441760051326
4865201.019938939,0.37220866630151583,-0.14818526104146512
2361470.303889944,0.1875078732786002,-0.17873568808417284
7384972.554294099,0.4916597704899581,-0.11728332295276311
2006549.40108131,0.14944970009330993,-0.2511730278962869
2425726.910116371,0.1939011794243921,-0.14737362688693678
4225718.749763005,0.3340746066126332,-0.1780793540313501
2785832.4970600163,0.22741379497140013,-0.1609231550607294
2194803.4625705425,0.17025128676918966,-0.18549244114233399
3629167.9115402754,0.294080855822048,-0.15398560712164355
4260536.224657604,0.3362657972160097,-0.1377094114959847
3162144.0691353134,0.25891477490478576,-0.3293873028695107
2256365.819877213,0.17674375575639223,-0.26766822155094416
3152668.650439809,0.25815939703659607,-0.1795999259888409
2234059.316192706,0.17440783502807466,-0.30462701581017315
4043532.930968498,0.32236759103682977,-0.17716035528462248
2775297.3824149715,0.22648405136217398,-0.3165227929358597
2479325.478725871,0.19913121580473558,-0.15464791422160984
2043126.6510300213,0.1536101214640504,-0.2566578668064927
1880295.5503542123,0.13460638612986653,-0.24298351648810879
4520362.406160828,0.3521804447905097,-0.1377094114959847
2522673.1052224725,0.2032952308622511,-0.1662165861224767
4952844.114461162,0.3771172927395705,-0.11728332295276311
2581252.6464167736,0.20883243086869752,-0.16321636710758602
1863524.3972005686,0.1325751189772595,-0.23493749495380145
3651558.9673902555,0.2956737603964683,-0.15855428377961
2961896.0632110955,0.24255025522502494,-0.29397962617703877
1612006.8254292759,0.10020439440927298,-0.2854599344612847
4034121.731288606,0.32175146310748204,-0.12238501845781746
1548627.4722626596,0.09141367707980286,-0.2944570407981938
3586834.8880939847,0.29104766654370584,-0.19115553615008285
2358250.9536554622,0.18718391492232334,-0.3477203488330729
1673560.0032624283,0.1084810105838312,-0.24462493478616854
2572084.6472652396,0.20797251090484825,-0.20208719632214267
2503008.787875734,0.2014134091912161,-0.15204172914439784
3127889.803640734,0.25617541335572347,-0.19072621334729123
1907724.5553946388,0.13789747561714583,-0.27503955784176326
3137400.199360465,0.25693837003227427,-0.25672369929660044
2701635.515287309,0.21990314616517415,-0.25645494097739896
1515611.5807567912,0.0867198076217075,-0.3220451656425829
4564912.487055899,0.35483526147019595,-0.17026699643526644
1798866.783372828,0.12460445735425196,-0.18457222404970597
1617406.0048413908,0.10094040351871292,-0.4160006819745845
2208318.945666196,0.17168901877432363,-0.2944149083315709
2825435.986757094,0.23088390943950343,-0.30543836345995645
1394605.6190016856,0.06878483296111049,-0.3115123449431747
5680051.261044008,0.4153715151426107,-0.06562489282742667
2374857.1558959386,0.1888511946071394,-0.15504893939627318
1458595.864621936,0.07841767091826757,-0.33441525861996
3727382.7687999397,0.30101049108639377,-0.17292234578209087
2211351.9716672613,0.17201069445439776,-0.1748482928286118
2185415.1378553775,0.16924841375523347,-0.19451962370321207
2475623.2500105137,0.1987728834995961,-0.22988500108141086
2435420.956106517,0.19485390630150556,-0.22146415193377889
1473965.4624403385,0.08068086436094801,-0.5166793707777716
1521958.4793917043,0.08762845413990217,-0.30190533137091713
2266262.729503025,0.17777424000998066,-0.24505039601153866
1340742.205742885,0.06039838147969201,-0.21148240762086035
906140.3560941678,-0.019519197959471324,-0.5055520989539404
3189077.935391752,0.26105209087591663,-0.16511322081865343
3701760.887349215,0.29921693383423476,-0.21874676578086238
6299395.657482103,0.4449731502970746,-0.13971412116969273
2383755.707850531,0.1897407835939957,-0.22525114304992844
4208034.36060276,0.3329561276827764,-0.16927121201101414
3544615.2045636117,0.2879939386139885,-0.15785382960222127
3234849.482304074,0.2646513604393308,-0.11828649000853797
1856041.2123112702,0.13166405870170061,-0.22329852245840098
5304914.3796031475,0.3961615574464754,-0.14111164562760337
2269081.6093429886,0.17806708809165728,-0.14646578046045655
3319429.23929805,0.27119648413852326,-0.2183283810984432
2478065.8064951603,0.1990093423856285,-0.1377094114959847
1780736.8260994847,0.12232838797189727,-0.3659635107423409
1398058.019219443,0.06931347340082672,-0.28093267331832006
1352057.4901031635,0.06218223038210802,-0.2656738951633115
3420573.151532822,0.2788504967635985,-0.1336075440164599
1195142.6016063876,0.03629629505007759,-0.37657537444858113
2830785.227932034,0.23134962972517692,-0.3536075015587875
1638283.5575646902,0.10376803935946866,-0.24635067813340927
2001501.7272131047,0.14887080636776173,-0.2721879466927629
2318268.012369275,0.18313071346021625,-0.2448110031373405
4691733.383746789,0.3622808915998217,-0.1768281934578827
5243513.567716533,0.3929145637538909,-0.07554204685059529
2168132.554449031,0.16739321838801002,-0.23183514624341173
4364245.501388421,0.3427087979236092,-0.18411365350067377
5017444.060674668,0.380691044279277,-0.11771756305096681
1156339.4895275852,0.029478003066881975,-0.3923747346434744
4453576.950511518,0.3481611010043697,-0.1377094114959847
1179714.9903706284,0.03360694694991273,-0.21261538874222874
1417338.3006768748,0.07224666626028164,-0.31671434978945145
3621114.142218522,0.293505986165955,-0.1429107786450723
8168954.913560293,0.5220653518017411,-0.1220865754487287
1721348.4404222823,0.11474044396661531,-0.2098926249466464
3418828.047416063,0.27871998162831413,-0.19484386595999725
3446708.5426150053,0.280798800283246,-0.13933196712164908
2305266.328502723,0.18180064146838482,-0.21611623370082444
2215011.1149278465,0.1723983052355027,-0.2233422931693474
2114623.176653003,0.1615732380003998,-0.23617476728843678
